DISTANCIA   VECES QUE SE REPITE
 2268     ->        1
2268.7     ->        1
2268.9     ->        1
2269.2     ->        1
2269.5     ->        1
2269.7     ->        1
2269.9     ->        1
 2270     ->        1
2270.2     ->        1
2270.3     ->        1
2270.5     ->        1
2270.7     ->        1
2270.8     ->        1
 2271     ->        1
2271.1     ->        1
2271.3     ->        1
2271.4     ->        1
2271.5     ->        1
2272.1     ->        1
2272.8     ->        1
2273.1     ->        1
2273.4     ->        2
2273.7     ->        1
2273.8     ->        1
 2274     ->        1
2274.2     ->        1
2274.4     ->        1
2274.9     ->        2
2275.3     ->        1
2275.4     ->        1
2275.5     ->        1
2275.8     ->        1
 2276     ->        2
2276.1     ->        1
2276.4     ->        1
2277.6     ->        1
2277.7     ->        2
2278.2     ->        1
2278.3     ->        1
2278.5     ->        1
2278.8     ->        1
2279.3     ->        1
2279.6     ->        2
2279.7     ->        1
2280.6     ->        1
2280.8     ->        1
2280.9     ->        1
 2281     ->        1
2281.7     ->        1
2283.3     ->        1
 2284     ->        2
2284.4     ->        1
2284.5     ->        1
2284.6     ->        1
2285.1     ->        1
2285.6     ->        2
2286.2     ->        1
2286.3     ->        1
2286.6     ->        2
 2287     ->        3
2287.3     ->        1
2287.6     ->        1
2287.7     ->        1
2287.8     ->        1
2288.2     ->        1
2288.4     ->        2
2288.6     ->        1
2288.7     ->        1
2288.8     ->        2
2288.9     ->        1
 2289     ->        1
2289.1     ->        2
2289.3     ->        1
2289.5     ->        1
2289.6     ->        1
2289.8     ->        1
2289.9     ->        1
 2290     ->        1
2290.2     ->        1
2290.3     ->        1
2291.4     ->        2
2291.5     ->        1
2291.7     ->        1
2291.9     ->        1
 2292     ->        1
2292.2     ->        2
2292.3     ->        1
2292.4     ->        2
2292.8     ->        2
2293.1     ->        2
2293.3     ->        2
2293.5     ->        1
2293.8     ->        1
2294.1     ->        1
2294.6     ->        1
2294.9     ->        2
2295.2     ->        1
2295.4     ->        1
2295.9     ->        1
2296.3     ->        1
2296.4     ->        1
2296.6     ->        1
2296.9     ->        2
2297.2     ->        2
2297.3     ->        2
2297.9     ->        1
2298.2     ->        2
2298.3     ->        1
2298.7     ->        1
2298.8     ->        1
2299.1     ->        1
2299.5     ->        2
2299.7     ->        1
2299.9     ->        1
 2300     ->        1
2300.2     ->        2
2300.3     ->        2
2300.9     ->        1
2301.1     ->        1
2301.2     ->        3
2301.4     ->        1
2301.6     ->        1
2301.9     ->        1
2302.3     ->        3
2302.4     ->        1
2302.5     ->        2
2302.7     ->        1
2302.8     ->        2
2303.1     ->        1
2303.2     ->        1
2303.4     ->        1
2303.7     ->        1
2304.1     ->        1
2304.3     ->        1
2304.6     ->        1
2304.7     ->        1
2304.8     ->        1
2305.5     ->        1
2305.6     ->        1
2305.8     ->        1
2306.1     ->        3
2306.6     ->        1
2306.9     ->        1
2307.6     ->        2
2307.8     ->        1
2308.1     ->        2
2308.5     ->        1
2308.7     ->        3
 2309     ->        1
2309.3     ->        1
2309.5     ->        2
2309.7     ->        2
 2310     ->        1
2310.1     ->        1
2310.2     ->        2
2310.3     ->        1
2310.6     ->        1
2310.8     ->        1
2310.9     ->        1
2311.2     ->        1
2311.3     ->        1
2311.4     ->        1
2311.9     ->        1
2312.1     ->        2
2312.2     ->        1
2312.5     ->        1
2313.2     ->        1
2313.4     ->        1
2313.5     ->        1
2313.6     ->        1
2313.9     ->        1
2314.7     ->        2
2314.8     ->        1
2314.9     ->        1
 2315     ->        1
2315.3     ->        1
2315.8     ->        1
2315.9     ->        2
2316.1     ->        1
2316.3     ->        1
2316.5     ->        1
2316.6     ->        1
2316.8     ->        1
 2317     ->        1
2317.1     ->        2
2317.2     ->        2
2317.3     ->        2
2317.5     ->        2
2317.9     ->        1
 2318     ->        1
2318.3     ->        2
2318.4     ->        1
2318.5     ->        1
2318.8     ->        1
2318.9     ->        1
2319.2     ->        1
2319.3     ->        1
2319.6     ->        1
2319.9     ->        1
2320.1     ->        1
2320.4     ->        4
2320.7     ->        1
2321.2     ->        1
2321.3     ->        1
2321.4     ->        1
2321.7     ->        3
2321.8     ->        1
2322.4     ->        1
2322.6     ->        1
2323.3     ->        1
2323.5     ->        1
2323.6     ->        1
2323.7     ->        2
2323.8     ->        1
 2324     ->        3
2324.1     ->        1
2324.3     ->        1
2324.4     ->        2
2324.5     ->        1
 2325     ->        1
2325.2     ->        1
2325.3     ->        1
2325.5     ->        2
2325.7     ->        1
2325.8     ->        1
2326.1     ->        2
2326.3     ->        2
2326.4     ->        1
2326.6     ->        3
2326.8     ->        1
2327.4     ->        1
2327.5     ->        1
2327.6     ->        1
2327.7     ->        1
 2328     ->        1
2328.5     ->        1
2328.8     ->        2
2329.4     ->        1
2329.5     ->        2
2329.7     ->        1
2329.8     ->        1
2329.9     ->        1
2330.1     ->        1
2330.3     ->        1
2330.5     ->        2
2330.6     ->        1
2330.7     ->        1
2330.8     ->        1
 2331     ->        2
2331.6     ->        3
2331.7     ->        1
2331.8     ->        1
2331.9     ->        1
2332.1     ->        1
2332.2     ->        1
2332.3     ->        2
2332.8     ->        1
2332.9     ->        1
 2333     ->        1
2333.4     ->        2
2333.7     ->        2
2333.8     ->        1
2333.9     ->        2
 2334     ->        1
2334.2     ->        2
2334.7     ->        1
 2335     ->        1
2335.1     ->        1
2335.6     ->        1
2335.7     ->        3
2335.9     ->        1
 2336     ->        2
2336.3     ->        1
2336.4     ->        1
2336.5     ->        2
2336.6     ->        1
2336.7     ->        3
2336.8     ->        3
2336.9     ->        1
 2337     ->        1
2337.1     ->        1
2337.2     ->        1
2337.4     ->        1
2337.6     ->        3
2337.7     ->        1
2337.8     ->        1
 2338     ->        2
2338.1     ->        3
2338.6     ->        1
2338.7     ->        2
 2339     ->        1
2339.5     ->        2
2339.6     ->        1
2339.8     ->        1
2339.9     ->        1
 2340     ->        1
2340.2     ->        2
2340.3     ->        2
2340.4     ->        1
2340.6     ->        1
2340.7     ->        1
2341.2     ->        2
2341.3     ->        2
2341.4     ->        1
2341.5     ->        2
2341.6     ->        1
2342.1     ->        1
2342.4     ->        1
2342.5     ->        2
2342.6     ->        1
2342.7     ->        2
2342.8     ->        1
 2343     ->        2
2343.3     ->        1
2343.5     ->        1
2343.6     ->        1
2343.8     ->        2
2343.9     ->        2
 2344     ->        5
2344.4     ->        1
2344.6     ->        1
2344.7     ->        1
2344.8     ->        1
2344.9     ->        1
 2345     ->        1
2345.2     ->        1
2345.3     ->        1
2345.5     ->        1
2345.7     ->        1
2345.8     ->        1
2345.9     ->        1
2346.1     ->        1
2346.4     ->        1
2346.5     ->        1
2346.6     ->        1
2346.7     ->        3
2346.8     ->        1
2346.9     ->        3
 2347     ->        1
2347.3     ->        2
2347.6     ->        1
2347.7     ->        1
2347.8     ->        1
 2348     ->        2
2348.1     ->        1
2348.2     ->        1
2348.3     ->        1
2348.5     ->        2
2348.6     ->        1
2348.9     ->        2
 2349     ->        1
2349.1     ->        1
2349.2     ->        1
2349.8     ->        1
 2350     ->        1
2350.2     ->        2
2350.3     ->        1
2350.7     ->        1
 2351     ->        1
2351.2     ->        1
2351.3     ->        1
2351.4     ->        4
2351.5     ->        1
2351.7     ->        2
2351.8     ->        1
 2352     ->        2
2352.1     ->        2
2352.3     ->        2
2352.6     ->        1
2352.9     ->        3
2353.1     ->        1
2353.2     ->        1
2353.3     ->        2
2353.4     ->        1
2353.7     ->        2
2353.9     ->        1
 2354     ->        3
2354.1     ->        2
2354.2     ->        2
2354.8     ->        2
2354.9     ->        3
2355.1     ->        1
2355.2     ->        1
2355.4     ->        1
2355.6     ->        2
2355.7     ->        1
2355.9     ->        1
 2356     ->        1
2356.2     ->        1
2356.4     ->        2
2356.6     ->        1
2356.9     ->        1
2357.2     ->        1
2357.3     ->        1
2357.4     ->        1
2357.5     ->        1
2357.7     ->        2
2357.8     ->        5
2357.9     ->        2
 2358     ->        2
2358.1     ->        1
2358.2     ->        2
2358.4     ->        1
2358.5     ->        1
2358.6     ->        1
2358.9     ->        1
 2359     ->        1
2359.3     ->        1
2359.4     ->        2
2359.5     ->        1
2359.6     ->        1
2359.8     ->        2
2359.9     ->        2
 2360     ->        2
2360.1     ->        2
2360.2     ->        1
2360.4     ->        2
2360.5     ->        1
2360.6     ->        2
2360.7     ->        2
2360.9     ->        2
2361.1     ->        2
2361.2     ->        2
2361.3     ->        1
2361.4     ->        2
2361.5     ->        1
2361.8     ->        4
2361.9     ->        2
2362.4     ->        3
2362.7     ->        1
2362.8     ->        2
2363.1     ->        1
2363.2     ->        2
2363.5     ->        1
2363.7     ->        3
2363.8     ->        2
2363.9     ->        1
2364.3     ->        2
2364.4     ->        1
2364.8     ->        1
2364.9     ->        2
 2365     ->        2
2365.1     ->        1
2365.2     ->        3
2365.3     ->        1
2365.4     ->        1
2365.5     ->        1
2365.6     ->        2
2365.7     ->        1
2365.9     ->        1
2366.1     ->        2
2366.2     ->        3
2366.5     ->        1
2366.6     ->        1
2366.9     ->        1
2367.2     ->        1
2367.6     ->        1
2367.8     ->        1
2367.9     ->        3
2368.1     ->        1
2368.2     ->        1
2368.3     ->        1
2368.4     ->        1
2368.7     ->        3
2368.8     ->        1
2368.9     ->        1
2369.1     ->        1
2369.2     ->        3
2369.3     ->        1
2369.4     ->        2
2369.6     ->        1
2369.7     ->        1
2369.8     ->        4
2370.1     ->        1
2370.2     ->        1
2370.3     ->        1
2370.5     ->        2
2370.7     ->        1
2370.8     ->        2
 2371     ->        2
2371.1     ->        1
2371.3     ->        2
2371.4     ->        3
2371.5     ->        1
2372.1     ->        3
2372.2     ->        2
2372.4     ->        1
2372.5     ->        1
2372.6     ->        2
2372.7     ->        2
2372.9     ->        1
 2373     ->        2
2373.1     ->        1
2373.6     ->        1
2373.7     ->        4
2373.8     ->        1
2373.9     ->        2
 2374     ->        1
2374.1     ->        3
2374.2     ->        1
2374.3     ->        2
2374.4     ->        3
2374.5     ->        2
2374.6     ->        3
2374.8     ->        2
2374.9     ->        1
 2375     ->        4
2375.1     ->        1
2375.3     ->        1
2375.7     ->        1
 2376     ->        2
2376.2     ->        3
2376.6     ->        1
2376.7     ->        2
2376.9     ->        2
2377.2     ->        1
2377.3     ->        2
2377.4     ->        1
2377.5     ->        1
2377.6     ->        3
2377.7     ->        2
2378.1     ->        1
2378.2     ->        1
2378.4     ->        1
2378.5     ->        1
2378.8     ->        3
 2379     ->        2
2379.2     ->        1
2379.3     ->        1
2379.4     ->        1
2379.5     ->        2
2379.6     ->        2
2379.8     ->        1
2379.9     ->        3
2380.1     ->        1
2380.2     ->        2
2380.4     ->        3
2380.5     ->        3
2380.6     ->        1
2380.7     ->        4
2380.8     ->        1
2380.9     ->        1
2381.2     ->        1
2381.3     ->        1
2381.5     ->        2
2381.7     ->        1
2381.8     ->        1
2381.9     ->        2
 2382     ->        1
2382.2     ->        1
2382.4     ->        2
2382.5     ->        2
2382.6     ->        3
2382.9     ->        2
 2383     ->        2
2383.4     ->        4
2383.6     ->        1
2383.7     ->        1
2383.8     ->        3
 2384     ->        1
2384.2     ->        2
2384.5     ->        4
2384.6     ->        1
2384.8     ->        2
 2385     ->        1
2385.3     ->        2
2385.5     ->        2
2385.6     ->        2
2385.8     ->        2
2385.9     ->        1
 2386     ->        1
2386.1     ->        3
2386.3     ->        1
2386.6     ->        3
2386.7     ->        3
2386.8     ->        1
2386.9     ->        2
2387.1     ->        1
2387.3     ->        2
2387.6     ->        1
2387.7     ->        1
2387.8     ->        3
2387.9     ->        3
 2388     ->        1
2388.1     ->        2
2388.3     ->        2
2388.4     ->        2
2388.5     ->        1
2388.7     ->        3
 2389     ->        3
2389.1     ->        1
2389.5     ->        2
2389.7     ->        1
2389.9     ->        2
 2390     ->        1
2390.2     ->        4
2390.3     ->        2
2390.4     ->        1
2390.5     ->        1
2390.7     ->        2
2390.8     ->        3
2390.9     ->        3
 2391     ->        1
2391.1     ->        2
2391.2     ->        2
2391.3     ->        1
2391.4     ->        4
2391.5     ->        3
2391.6     ->        2
2391.7     ->        1
2391.8     ->        3
 2392     ->        1
2392.1     ->        2
2392.2     ->        1
2392.3     ->        3
2392.4     ->        3
2392.6     ->        2
2392.8     ->        1
2393.2     ->        2
2393.5     ->        2
2393.6     ->        1
2393.7     ->        2
 2394     ->        1
2394.3     ->        2
2394.4     ->        1
2394.5     ->        1
2394.7     ->        1
2394.8     ->        1
2394.9     ->        1
2395.1     ->        1
2395.2     ->        3
2395.6     ->        1
2395.7     ->        1
2395.8     ->        2
2395.9     ->        2
 2396     ->        1
2396.3     ->        2
2396.4     ->        1
2396.5     ->        1
2396.6     ->        1
2396.7     ->        2
2396.8     ->        2
2396.9     ->        1
 2397     ->        2
2397.1     ->        1
2397.3     ->        1
2397.4     ->        3
2397.6     ->        1
2397.7     ->        2
2397.8     ->        2
2397.9     ->        1
 2398     ->        1
2398.1     ->        2
2398.2     ->        1
2398.3     ->        2
2398.5     ->        1
2398.7     ->        2
2398.8     ->        1
2398.9     ->        1
2399.1     ->        1
2399.2     ->        1
2399.3     ->        1
2399.5     ->        3
2399.6     ->        1
2399.7     ->        3
2399.8     ->        2
2399.9     ->        4
 2400     ->        2
2400.2     ->        1
2400.3     ->        2
2400.5     ->        1
2400.6     ->        2
2400.7     ->        2
2400.8     ->        2
 2401     ->        2
2401.1     ->        2
2401.2     ->        3
2401.3     ->        2
2401.5     ->        1
2401.7     ->        1
2401.8     ->        3
 2402     ->        1
2402.1     ->        1
2402.2     ->        2
2402.3     ->        1
2402.4     ->        4
2402.6     ->        3
2402.7     ->        4
2402.8     ->        2
2402.9     ->        1
 2403     ->        3
2403.2     ->        2
2403.3     ->        2
2403.4     ->        2
2403.6     ->        1
2403.7     ->        2
2403.8     ->        1
2403.9     ->        1
 2404     ->        1
2404.1     ->        1
2404.2     ->        2
2404.3     ->        1
2404.4     ->        2
2404.5     ->        2
2404.8     ->        2
2404.9     ->        1
 2405     ->        1
2405.1     ->        1
2405.3     ->        1
2405.4     ->        2
2405.5     ->        1
2405.7     ->        2
2405.8     ->        1
2405.9     ->        2
 2406     ->        2
2406.2     ->        4
2406.3     ->        2
2406.4     ->        4
2406.6     ->        3
2406.8     ->        2
2406.9     ->        1
 2407     ->        2
2407.1     ->        1
2407.3     ->        1
2407.4     ->        2
2407.5     ->        2
2407.6     ->        1
2407.8     ->        2
2407.9     ->        1
2408.1     ->        1
2408.2     ->        2
2408.4     ->        1
2408.6     ->        1
2408.7     ->        2
2408.8     ->        1
2408.9     ->        1
 2409     ->        1
2409.1     ->        1
2409.2     ->        1
2409.3     ->        3
2409.5     ->        1
2409.6     ->        2
2409.7     ->        3
2409.8     ->        3
2409.9     ->        1
 2410     ->        1
2410.2     ->        2
2410.4     ->        1
2410.5     ->        4
2410.7     ->        1
2410.8     ->        3
2410.9     ->        1
2411.2     ->        1
2411.3     ->        2
2411.4     ->        1
2411.5     ->        1
2411.6     ->        2
2411.7     ->        2
2411.8     ->        1
 2412     ->        7
2412.2     ->        2
2412.3     ->        1
2412.4     ->        1
2412.5     ->        2
2412.6     ->        4
2412.7     ->        1
2412.9     ->        5
2413.1     ->        2
2413.3     ->        1
2413.5     ->        1
2413.6     ->        3
2413.7     ->        1
2413.8     ->        1
2413.9     ->        2
2414.2     ->        3
2414.3     ->        3
2414.4     ->        1
2414.5     ->        2
2414.6     ->        1
2414.8     ->        1
2414.9     ->        2
 2415     ->        1
2415.1     ->        2
2415.2     ->        1
2415.3     ->        1
2415.4     ->        2
2415.5     ->        1
2415.6     ->        1
2415.7     ->        2
2415.8     ->        1
2416.1     ->        4
2416.2     ->        2
2416.5     ->        1
2416.6     ->        5
2416.7     ->        1
2416.8     ->        2
2416.9     ->        3
 2417     ->        3
2417.1     ->        1
2417.2     ->        2
2417.3     ->        5
2417.5     ->        1
2417.6     ->        2
2417.7     ->        3
2417.8     ->        3
2417.9     ->        2
 2418     ->        2
2418.1     ->        1
2418.3     ->        1
2418.4     ->        4
2418.5     ->        1
2418.7     ->        1
2418.8     ->        1
2418.9     ->        1
 2419     ->        3
2419.1     ->        1
2419.3     ->        2
2419.4     ->        1
2419.5     ->        1
2419.7     ->        1
2419.8     ->        4
2419.9     ->        1
2420.2     ->        1
2420.3     ->        1
2420.4     ->        1
2420.5     ->        1
2420.6     ->        4
2420.7     ->        1
 2421     ->        2
2421.3     ->        1
2421.4     ->        2
2421.5     ->        1
2421.6     ->        2
2421.7     ->        1
2421.8     ->        2
2421.9     ->        3
 2422     ->        2
2422.1     ->        1
2422.3     ->        2
2422.4     ->        2
2422.5     ->        1
2422.6     ->        3
2422.7     ->        3
2422.9     ->        1
 2423     ->        1
2423.1     ->        4
2423.2     ->        2
2423.3     ->        1
2423.4     ->        2
2423.6     ->        1
2423.7     ->        2
2423.8     ->        3
2423.9     ->        3
2424.1     ->        2
2424.2     ->        3
2424.3     ->        1
2424.4     ->        1
2424.5     ->        2
2424.6     ->        1
2424.8     ->        4
 2425     ->        1
2425.1     ->        2
2425.2     ->        2
2425.3     ->        5
2425.4     ->        4
2425.5     ->        2
2425.8     ->        6
2425.9     ->        1
 2426     ->        4
2426.1     ->        2
2426.2     ->        2
2426.3     ->        2
2426.5     ->        2
2426.6     ->        2
2426.7     ->        2
2426.8     ->        1
 2427     ->        1
2427.1     ->        4
2427.2     ->        3
2427.3     ->        1
2427.4     ->        2
2427.5     ->        1
2427.6     ->        1
2427.9     ->        4
 2428     ->        2
2428.1     ->        1
2428.3     ->        2
2428.4     ->        2
2428.5     ->        4
2428.6     ->        2
2428.8     ->        2
2428.9     ->        1
 2429     ->        1
2429.1     ->        2
2429.2     ->        3
2429.3     ->        1
2429.4     ->        1
2429.5     ->        1
2429.6     ->        1
2429.7     ->        1
2429.8     ->        2
 2430     ->        1
2430.1     ->        4
2430.5     ->        2
2430.6     ->        2
2430.7     ->        1
2430.8     ->        3
2430.9     ->        1
2431.1     ->        2
2431.2     ->        2
2431.3     ->        2
2431.4     ->        1
2431.5     ->        1
2431.6     ->        3
2431.8     ->        1
2431.9     ->        1
 2432     ->        1
2432.2     ->        4
2432.3     ->        1
2432.4     ->        2
2432.5     ->        2
2432.6     ->        1
2432.7     ->        2
2433.1     ->        1
2433.2     ->        3
2433.3     ->        3
2433.5     ->        2
2433.6     ->        2
2433.7     ->        2
2433.8     ->        2
2433.9     ->        1
 2434     ->        3
2434.1     ->        2
2434.3     ->        5
2434.4     ->        3
2434.5     ->        1
2434.6     ->        2
2434.7     ->        2
2434.8     ->        1
2434.9     ->        2
2435.2     ->        4
2435.4     ->        3
2435.5     ->        1
2435.6     ->        2
2435.8     ->        2
2435.9     ->        1
2436.1     ->        1
2436.2     ->        3
2436.3     ->        1
2436.4     ->        1
2436.5     ->        2
2436.7     ->        2
2436.8     ->        2
2437.3     ->        3
2437.4     ->        3
2437.5     ->        4
2437.7     ->        3
2437.8     ->        2
2437.9     ->        4
 2438     ->        1
2438.1     ->        1
2438.2     ->        2
2438.3     ->        2
2438.4     ->        1
2438.5     ->        3
2438.6     ->        1
2438.7     ->        3
2438.9     ->        1
 2439     ->        3
2439.1     ->        1
2439.2     ->        2
2439.3     ->        6
2439.4     ->        2
2439.6     ->        1
2439.7     ->        1
2439.8     ->        3
2439.9     ->        2
 2440     ->        1
2440.1     ->        1
2440.2     ->        1
2440.3     ->        1
2440.4     ->        2
2440.5     ->        2
2440.6     ->        2
2440.8     ->        1
2440.9     ->        2
 2441     ->        1
2441.2     ->        3
2441.3     ->        2
2441.4     ->        6
2441.5     ->        1
2441.7     ->        1
2441.8     ->        1
2441.9     ->        2
 2442     ->        2
2442.1     ->        2
2442.2     ->        1
2442.3     ->        2
2442.4     ->        4
2442.5     ->        2
2442.7     ->        2
2442.8     ->        2
2442.9     ->        2
 2443     ->        3
2443.2     ->        2
2443.3     ->        4
2443.4     ->        1
2443.5     ->        4
2443.6     ->        1
2443.7     ->        6
2443.8     ->        4
2443.9     ->        4
2444.1     ->        3
2444.3     ->        1
2444.4     ->        1
2444.5     ->        1
2444.6     ->        4
2444.7     ->        2
2444.8     ->        2
2444.9     ->        2
 2445     ->        1
2445.4     ->        2
2445.7     ->        1
2445.8     ->        3
2445.9     ->        1
 2446     ->        1
2446.2     ->        1
2446.3     ->        1
2446.5     ->        1
2446.6     ->        2
2446.7     ->        2
2446.8     ->        1
 2447     ->        2
2447.1     ->        1
2447.2     ->        2
2447.3     ->        2
2447.4     ->        2
2447.7     ->        3
2447.8     ->        1
2447.9     ->        2
 2448     ->        1
2448.1     ->        1
2448.2     ->        4
2448.3     ->        2
2448.5     ->        3
2448.6     ->        1
2448.9     ->        2
 2449     ->        3
2449.2     ->        2
2449.4     ->        3
2449.5     ->        2
2449.6     ->        2
2449.7     ->        1
2449.8     ->        4
2449.9     ->        3
 2450     ->        1
2450.1     ->        4
2450.2     ->        4
2450.3     ->        3
2450.4     ->        1
2450.5     ->        2
2450.6     ->        2
2450.7     ->        2
2450.8     ->        4
2450.9     ->        1
 2451     ->        3
2451.1     ->        3
2451.2     ->        1
2451.3     ->        1
2451.5     ->        1
2451.6     ->        1
2451.7     ->        2
2451.8     ->        2
2451.9     ->        1
 2452     ->        2
2452.1     ->        3
2452.2     ->        2
2452.3     ->        3
2452.4     ->        2
2452.6     ->        2
2452.7     ->        2
2452.9     ->        2
 2453     ->        2
2453.1     ->        2
2453.2     ->        4
2453.3     ->        2
2453.4     ->        1
2453.5     ->        4
2453.6     ->        3
2453.7     ->        2
2453.8     ->        4
 2454     ->        2
2454.2     ->        2
2454.4     ->        2
2454.5     ->        2
2454.6     ->        1
2454.8     ->        2
2454.9     ->        2
 2455     ->        3
2455.1     ->        1
2455.3     ->        2
2455.4     ->        2
2455.6     ->        1
2455.7     ->        1
2455.8     ->        3
2455.9     ->        2
2456.1     ->        2
2456.2     ->        2
2456.3     ->        3
2456.4     ->        2
2456.5     ->        2
2456.6     ->        1
2456.7     ->        1
2456.8     ->        2
2456.9     ->        3
 2457     ->        2
2457.1     ->        3
2457.2     ->        1
2457.3     ->        2
2457.5     ->        4
2457.6     ->        4
2457.7     ->        3
2457.8     ->        2
2457.9     ->        2
 2458     ->        2
2458.1     ->        2
2458.2     ->        4
2458.3     ->        1
2458.4     ->        3
2458.5     ->        2
2458.7     ->        1
2458.8     ->        3
2458.9     ->        4
 2459     ->        5
2459.1     ->        2
2459.2     ->        3
2459.3     ->        2
2459.4     ->        2
2459.5     ->        1
2459.6     ->        1
2459.7     ->        2
2459.8     ->        4
2459.9     ->        1
2460.1     ->        3
2460.2     ->        2
2460.3     ->        3
2460.4     ->        2
2460.5     ->        1
2460.6     ->        2
2460.7     ->        1
