DISTANCIA   VECES QUE SE REPITE
2102.7     ->        1
2103.2     ->        1
2103.6     ->        1
2104.7     ->        1
2104.9     ->        1
 2105     ->        1
2105.5     ->        1
 2106     ->        1
2106.4     ->        1
2108.4     ->        1
 2109     ->        1
2109.6     ->        1
2109.9     ->        2
 2111     ->        1
2111.3     ->        1
2111.4     ->        1
2111.6     ->        1
2111.9     ->        1
2112.3     ->        1
2113.6     ->        1
2113.7     ->        2
2115.3     ->        1
2115.6     ->        1
2116.2     ->        1
2116.4     ->        1
2116.5     ->        1
2116.9     ->        1
 2117     ->        1
2117.1     ->        1
2117.5     ->        1
2117.7     ->        1
2118.3     ->        1
2118.5     ->        2
2118.9     ->        2
2119.5     ->        1
2119.7     ->        1
2121.1     ->        1
2121.7     ->        1
2121.9     ->        1
2122.2     ->        2
2122.4     ->        1
2123.1     ->        1
2124.3     ->        1
2124.6     ->        2
2124.7     ->        2
2124.8     ->        1
 2126     ->        1
2126.5     ->        1
2126.9     ->        1
 2127     ->        2
2127.3     ->        1
2128.6     ->        1
 2129     ->        1
 2130     ->        1
2130.2     ->        1
2130.5     ->        1
 2131     ->        2
2131.4     ->        1
 2132     ->        1
2132.4     ->        1
2133.3     ->        1
2133.4     ->        1
2133.8     ->        1
2134.7     ->        1
2135.1     ->        1
2135.5     ->        1
 2137     ->        1
2137.2     ->        1
2137.4     ->        1
2137.7     ->        1
2137.9     ->        2
 2138     ->        1
2138.2     ->        1
2138.7     ->        1
 2139     ->        1
2139.3     ->        1
2139.4     ->        1
2140.1     ->        1
2140.2     ->        1
2140.3     ->        1
2140.4     ->        1
2140.5     ->        1
2140.6     ->        1
2140.8     ->        2
2141.3     ->        1
2141.6     ->        1
2141.7     ->        2
 2142     ->        1
2142.2     ->        1
2142.4     ->        1
2142.6     ->        1
 2143     ->        1
2143.5     ->        1
2143.6     ->        1
 2144     ->        1
2144.3     ->        1
2144.6     ->        2
2144.8     ->        1
 2145     ->        3
2145.1     ->        1
2145.2     ->        1
2145.3     ->        1
2145.6     ->        1
2145.7     ->        1
2146.1     ->        1
2146.9     ->        1
 2147     ->        1
2147.1     ->        2
2147.2     ->        1
2147.7     ->        1
 2148     ->        2
2148.4     ->        1
2148.9     ->        1
2149.2     ->        1
2149.3     ->        1
2149.6     ->        1
 2150     ->        1
 2151     ->        2
2151.2     ->        1
2152.2     ->        1
2152.7     ->        1
2152.9     ->        1
 2153     ->        1
2153.2     ->        1
2153.4     ->        1
2153.9     ->        1
2154.1     ->        1
2154.4     ->        1
2154.6     ->        2
 2155     ->        1
2155.2     ->        1
2155.4     ->        1
2155.6     ->        1
2155.8     ->        1
2155.9     ->        1
 2156     ->        1
2157.3     ->        1
2157.4     ->        1
2157.5     ->        1
2158.6     ->        1
2158.7     ->        1
2159.2     ->        1
2159.4     ->        1
2159.8     ->        1
2159.9     ->        1
2160.2     ->        1
2161.2     ->        1
2161.4     ->        1
2162.1     ->        1
2162.6     ->        2
2162.8     ->        1
2163.3     ->        1
2163.5     ->        1
2163.8     ->        2
2164.2     ->        2
2164.8     ->        1
2165.8     ->        1
2166.2     ->        1
2166.3     ->        1
2167.5     ->        1
2167.6     ->        1
2168.7     ->        1
2168.8     ->        1
2169.2     ->        1
2169.6     ->        1
2169.9     ->        1
2170.1     ->        1
2170.6     ->        1
2170.8     ->        3
2170.9     ->        2
2171.2     ->        1
2171.7     ->        1
2172.2     ->        1
2172.4     ->        2
2172.6     ->        2
2173.3     ->        1
2173.4     ->        1
2173.5     ->        1
2173.7     ->        1
2174.5     ->        1
2174.7     ->        1
2174.8     ->        1
2176.4     ->        1
2176.8     ->        2
2177.1     ->        1
2177.3     ->        1
2177.4     ->        3
2178.2     ->        1
2178.4     ->        1
2178.5     ->        2
2179.3     ->        1
2179.9     ->        1
2180.1     ->        1
2180.2     ->        1
2180.3     ->        1
2180.8     ->        1
 2181     ->        1
2181.3     ->        1
2181.9     ->        1
2182.2     ->        3
2182.3     ->        1
2182.5     ->        2
2182.7     ->        1
2182.8     ->        1
 2184     ->        1
2184.1     ->        1
2184.2     ->        1
2184.3     ->        1
2184.4     ->        1
2184.5     ->        2
2184.6     ->        1
2184.7     ->        1
2185.2     ->        1
2185.6     ->        2
2185.8     ->        1
2186.1     ->        1
2186.7     ->        1
2186.8     ->        1
2186.9     ->        1
 2187     ->        1
2187.1     ->        1
2187.9     ->        1
 2188     ->        1
2188.5     ->        1
 2189     ->        1
2189.1     ->        3
2189.2     ->        2
2189.7     ->        1
2189.9     ->        1
2190.4     ->        1
2190.5     ->        1
2190.8     ->        2
2191.3     ->        1
2191.8     ->        2
2192.2     ->        1
2192.6     ->        2
2193.3     ->        1
2193.5     ->        1
2193.7     ->        1
2193.8     ->        1
2194.1     ->        1
2194.2     ->        1
2194.3     ->        1
2194.4     ->        1
2194.5     ->        1
2194.6     ->        1
2194.7     ->        2
 2195     ->        1
2195.1     ->        1
2195.2     ->        1
2195.3     ->        1
2195.4     ->        1
2195.5     ->        1
2195.6     ->        2
2196.1     ->        1
2196.4     ->        1
2196.8     ->        1
2196.9     ->        1
2197.1     ->        1
2197.4     ->        1
2197.5     ->        1
2197.6     ->        1
2197.8     ->        1
2198.4     ->        1
2198.6     ->        1
 2199     ->        1
2199.1     ->        1
2199.2     ->        1
2199.4     ->        1
2199.5     ->        1
2199.6     ->        1
2200.2     ->        2
2200.3     ->        1
2200.8     ->        2
 2201     ->        1
2201.1     ->        1
2201.2     ->        1
2201.8     ->        2
2202.4     ->        1
2202.5     ->        1
 2203     ->        1
2203.9     ->        2
2204.1     ->        1
2204.6     ->        1
2206.1     ->        1
2206.3     ->        1
2206.5     ->        1
2206.7     ->        1
2206.9     ->        1
 2207     ->        1
2207.3     ->        1
2207.4     ->        1
2207.6     ->        1
2207.7     ->        1
 2208     ->        1
2208.1     ->        2
2208.8     ->        1
2209.1     ->        1
2209.3     ->        1
2209.5     ->        1
2210.1     ->        1
 2211     ->        1
 2212     ->        1
2212.2     ->        1
2212.5     ->        1
2213.1     ->        1
2213.2     ->        1
2213.3     ->        2
2213.4     ->        1
2213.9     ->        2
 2214     ->        3
2214.4     ->        1
2214.7     ->        1
2214.8     ->        1
2214.9     ->        1
2215.2     ->        1
2215.4     ->        1
2215.8     ->        2
 2216     ->        1
2216.1     ->        2
2216.5     ->        1
2216.9     ->        1
2217.5     ->        1
2217.9     ->        1
2218.1     ->        1
2218.2     ->        1
2218.3     ->        1
2218.5     ->        1
2218.6     ->        2
 2219     ->        1
2219.2     ->        1
2219.3     ->        1
2219.7     ->        1
2219.8     ->        1
2220.1     ->        1
2220.2     ->        1
2220.4     ->        1
2220.5     ->        1
2220.7     ->        1
2220.8     ->        1
2220.9     ->        1
 2221     ->        1
2221.2     ->        1
2221.9     ->        1
2222.8     ->        1
2222.9     ->        1
 2223     ->        2
2223.1     ->        2
2223.5     ->        1
2223.7     ->        1
2223.8     ->        1
2224.3     ->        3
2224.4     ->        1
2224.7     ->        2
2225.2     ->        1
2225.7     ->        1
2225.9     ->        2
2226.5     ->        1
2226.8     ->        2
2226.9     ->        1
 2227     ->        2
2227.2     ->        1
2227.4     ->        1
2227.5     ->        2
 2228     ->        1
2228.4     ->        1
2228.5     ->        2
2228.7     ->        1
 2229     ->        2
2229.1     ->        1
2229.4     ->        2
2229.7     ->        1
2229.9     ->        1
2230.1     ->        1
2230.9     ->        1
2231.7     ->        1
2231.8     ->        1
2231.9     ->        2
 2232     ->        1
2232.1     ->        2
2232.2     ->        3
2232.7     ->        2
2232.8     ->        2
2233.2     ->        1
2233.4     ->        1
2233.6     ->        1
2233.7     ->        1
2233.8     ->        1
2234.1     ->        2
2234.9     ->        2
2235.2     ->        2
2235.4     ->        1
2235.5     ->        2
2235.9     ->        2
2236.3     ->        1
2236.4     ->        2
2236.6     ->        1
2236.7     ->        1
 2237     ->        1
2237.2     ->        1
2237.3     ->        2
2237.9     ->        1
 2238     ->        1
2238.1     ->        1
2238.4     ->        1
2238.9     ->        1
2239.1     ->        1
2239.6     ->        1
2239.9     ->        1
 2240     ->        2
2240.2     ->        1
2240.4     ->        1
2240.5     ->        2
2240.7     ->        2
2240.9     ->        1
 2241     ->        2
2241.3     ->        3
2241.4     ->        1
2241.7     ->        1
2241.8     ->        3
2241.9     ->        1
 2242     ->        1
2242.1     ->        1
2242.7     ->        1
2242.9     ->        1
 2243     ->        1
2243.1     ->        1
2243.2     ->        1
2243.5     ->        2
2243.7     ->        2
2244.1     ->        2
2244.6     ->        1
2244.7     ->        3
2245.1     ->        1
2245.2     ->        1
2245.3     ->        3
2245.5     ->        2
2245.6     ->        2
2245.7     ->        1
 2246     ->        1
2246.1     ->        2
2246.4     ->        2
2246.5     ->        2
2246.9     ->        1
 2247     ->        1
2247.4     ->        1
2247.5     ->        2
2247.6     ->        1
2247.8     ->        1
2248.1     ->        1
2248.2     ->        2
2248.5     ->        1
2248.6     ->        1
2248.7     ->        1
2248.8     ->        4
 2249     ->        1
2249.6     ->        2
2249.9     ->        2
2250.3     ->        1
2250.4     ->        1
2250.6     ->        1
2250.7     ->        2
 2251     ->        1
2251.2     ->        2
2251.6     ->        1
2252.1     ->        2
2252.2     ->        1
2252.4     ->        1
2252.6     ->        1
2252.7     ->        1
2252.8     ->        1
 2253     ->        1
2253.1     ->        1
2253.5     ->        1
2253.6     ->        1
2253.7     ->        1
2254.2     ->        1
2254.3     ->        1
2254.4     ->        1
2254.8     ->        2
2254.9     ->        1
 2255     ->        1
2255.1     ->        1
2255.9     ->        1
2256.2     ->        2
2256.3     ->        1
2256.4     ->        1
2256.5     ->        1
2256.6     ->        2
2256.7     ->        2
2257.3     ->        1
2257.5     ->        1
2258.3     ->        1
2258.7     ->        1
2259.1     ->        1
2259.3     ->        2
2259.5     ->        2
2259.6     ->        1
2259.7     ->        1
2259.8     ->        2
 2260     ->        1
2260.1     ->        1
2260.2     ->        1
2260.3     ->        1
2260.4     ->        1
2260.5     ->        1
2260.6     ->        1
2260.7     ->        1
2260.8     ->        2
2260.9     ->        1
2261.2     ->        1
2261.4     ->        1
2261.5     ->        2
2261.7     ->        2
2261.8     ->        1
2262.1     ->        1
2262.3     ->        1
2262.7     ->        3
2262.8     ->        2
2263.7     ->        1
2263.9     ->        2
2264.2     ->        2
2264.3     ->        1
2264.4     ->        1
2264.6     ->        1
2264.8     ->        2
2264.9     ->        2
2265.2     ->        1
2265.4     ->        1
2265.9     ->        1
2266.2     ->        1
2266.3     ->        1
2266.4     ->        1
2266.6     ->        1
2266.7     ->        1
2267.3     ->        1
2267.5     ->        1
2267.6     ->        1
2267.8     ->        2
2268.7     ->        1
2268.9     ->        1
2269.2     ->        1
2269.6     ->        1
2269.9     ->        2
2270.1     ->        1
2270.4     ->        1
2270.5     ->        3
2270.8     ->        2
 2271     ->        1
2271.1     ->        2
2271.3     ->        1
2271.4     ->        2
2271.5     ->        2
2271.6     ->        2
2271.8     ->        1
2271.9     ->        1
2272.1     ->        1
2272.4     ->        1
2272.5     ->        2
2272.7     ->        2
2272.8     ->        1
 2273     ->        1
2273.2     ->        1
2273.4     ->        2
2273.7     ->        1
2273.9     ->        2
2274.1     ->        2
2274.2     ->        1
2274.3     ->        1
2274.5     ->        2
2274.7     ->        1
2274.9     ->        1
 2275     ->        1
2275.6     ->        1
 2276     ->        1
2276.6     ->        1
2276.7     ->        1
 2277     ->        1
2277.3     ->        2
2277.7     ->        1
2277.8     ->        1
2277.9     ->        1
 2278     ->        1
2278.1     ->        2
2278.3     ->        1
2278.5     ->        1
2278.8     ->        2
2279.2     ->        2
2279.7     ->        3
2279.8     ->        1
2279.9     ->        2
 2280     ->        2
2280.1     ->        1
2280.9     ->        1
2281.2     ->        1
2281.3     ->        1
2281.6     ->        1
2281.7     ->        2
2281.8     ->        2
2282.1     ->        2
2282.4     ->        1
2282.5     ->        1
2282.7     ->        1
2282.8     ->        1
2282.9     ->        1
2283.1     ->        1
2283.2     ->        3
2283.4     ->        2
2283.5     ->        1
2283.6     ->        1
2283.7     ->        1
2283.8     ->        1
2284.1     ->        3
2284.3     ->        1
2284.6     ->        1
2284.7     ->        2
2285.2     ->        1
2285.4     ->        2
2285.5     ->        1
2285.8     ->        1
 2286     ->        2
2286.2     ->        1
2286.3     ->        3
2286.6     ->        2
2286.7     ->        1
2286.9     ->        2
 2287     ->        2
2287.1     ->        1
2287.2     ->        1
2287.4     ->        1
2287.7     ->        1
2287.8     ->        1
 2288     ->        1
2288.1     ->        3
2288.3     ->        1
2288.4     ->        1
2288.6     ->        1
2288.7     ->        1
2288.8     ->        1
2288.9     ->        2
2289.1     ->        1
2289.2     ->        1
2289.3     ->        1
2289.7     ->        4
2289.8     ->        1
2289.9     ->        1
 2290     ->        1
2290.1     ->        2
2290.2     ->        1
2290.3     ->        1
2290.4     ->        1
2290.6     ->        1
2290.7     ->        2
 2291     ->        1
2291.1     ->        1
2291.2     ->        1
2291.3     ->        1
2291.4     ->        1
2291.5     ->        1
2291.8     ->        1
2292.2     ->        1
2292.4     ->        1
2292.5     ->        2
2292.7     ->        2
2292.9     ->        1
 2293     ->        1
2293.2     ->        3
2293.3     ->        1
2293.6     ->        1
2293.7     ->        1
 2294     ->        1
2294.1     ->        2
2294.2     ->        1
2294.3     ->        1
2294.4     ->        1
2294.5     ->        1
2294.8     ->        1
2294.9     ->        2
2295.2     ->        7
2295.6     ->        1
2295.7     ->        3
2295.9     ->        1
2296.1     ->        1
2296.3     ->        2
2296.7     ->        2
2297.1     ->        2
2297.2     ->        1
2297.3     ->        1
2297.5     ->        1
2297.6     ->        1
2297.8     ->        1
 2298     ->        1
2298.4     ->        2
2298.5     ->        2
2298.6     ->        1
2298.7     ->        1
2299.1     ->        2
2299.2     ->        1
2299.4     ->        3
2299.7     ->        1
2299.8     ->        2
2299.9     ->        1
 2300     ->        3
2300.1     ->        1
2300.2     ->        1
2300.3     ->        1
2300.6     ->        3
2300.7     ->        1
2300.8     ->        3
2301.3     ->        1
2301.4     ->        2
2301.6     ->        1
2301.7     ->        3
2301.9     ->        1
 2302     ->        3
2302.1     ->        1
2302.2     ->        2
2302.4     ->        1
 2303     ->        3
2303.4     ->        1
2303.5     ->        2
2303.6     ->        2
2303.7     ->        1
2303.8     ->        3
2303.9     ->        1
2304.2     ->        3
2304.4     ->        1
2304.5     ->        1
2304.6     ->        1
2304.7     ->        1
2304.8     ->        1
2304.9     ->        1
2305.2     ->        2
2305.4     ->        1
2305.5     ->        1
2305.7     ->        2
 2306     ->        3
2306.3     ->        1
2306.4     ->        1
2306.5     ->        2
2306.6     ->        2
2306.8     ->        2
 2307     ->        1
2307.3     ->        2
2307.5     ->        3
2307.6     ->        1
2307.7     ->        1
 2308     ->        1
2308.2     ->        2
2308.6     ->        1
2308.7     ->        2
2308.8     ->        1
2308.9     ->        1
2309.3     ->        1
2309.5     ->        1
2309.6     ->        1
2309.9     ->        1
 2310     ->        1
2310.2     ->        3
2310.3     ->        1
2310.4     ->        1
2310.6     ->        1
2310.8     ->        2
2311.1     ->        1
2311.2     ->        2
2311.4     ->        1
2311.5     ->        1
2311.6     ->        1
2311.7     ->        1
2311.8     ->        1
2311.9     ->        1
2312.1     ->        1
2312.2     ->        1
2312.4     ->        2
2312.5     ->        1
2312.6     ->        1
2312.9     ->        3
 2313     ->        1
2313.2     ->        3
2313.4     ->        2
2313.5     ->        2
2314.1     ->        3
2314.4     ->        2
2314.5     ->        1
2314.6     ->        2
2315.1     ->        1
2315.2     ->        2
2315.4     ->        1
2315.7     ->        1
2315.8     ->        2
 2316     ->        2
2316.2     ->        1
2316.7     ->        2
2316.8     ->        1
2317.5     ->        3
2317.7     ->        1
2317.8     ->        1
2317.9     ->        1
 2318     ->        1
2318.1     ->        2
2318.2     ->        2
2318.3     ->        1
2318.7     ->        1
 2319     ->        1
2319.3     ->        1
2319.5     ->        1
2319.6     ->        1
2319.7     ->        1
2319.8     ->        1
 2320     ->        1
2320.1     ->        2
2320.2     ->        2
2320.3     ->        1
2320.4     ->        1
2320.7     ->        2
2320.8     ->        4
 2321     ->        4
2321.1     ->        1
2321.2     ->        1
2321.6     ->        2
2321.8     ->        1
2321.9     ->        2
 2322     ->        2
2322.1     ->        1
2322.2     ->        1
2322.9     ->        2
2323.4     ->        2
2323.6     ->        2
2323.8     ->        1
2323.9     ->        1
2324.1     ->        1
2324.5     ->        2
2324.7     ->        1
2324.8     ->        2
 2325     ->        1
2325.1     ->        1
2325.2     ->        1
2325.5     ->        1
2325.8     ->        1
2325.9     ->        2
 2326     ->        2
2326.3     ->        2
2326.5     ->        3
2326.7     ->        1
2326.8     ->        1
2326.9     ->        1
2327.1     ->        2
2327.3     ->        2
2327.5     ->        1
2327.6     ->        1
2327.7     ->        1
2327.9     ->        2
 2328     ->        1
2328.2     ->        1
2328.3     ->        2
2328.4     ->        1
2328.5     ->        2
2328.7     ->        3
2328.9     ->        2
2329.1     ->        3
2329.3     ->        1
2329.4     ->        1
2329.6     ->        2
2329.7     ->        3
2329.8     ->        1
 2330     ->        2
2330.1     ->        1
2330.4     ->        2
2330.6     ->        1
2330.8     ->        2
 2331     ->        3
2331.1     ->        1
2331.2     ->        1
2331.4     ->        1
2331.8     ->        1
2331.9     ->        1
 2332     ->        1
2332.1     ->        3
2332.2     ->        2
2332.3     ->        1
2332.4     ->        3
2332.5     ->        1
2332.6     ->        1
2332.7     ->        1
2332.8     ->        3
2333.1     ->        1
2333.2     ->        1
2333.4     ->        3
2333.5     ->        1
2333.6     ->        1
2333.7     ->        2
2333.8     ->        2
 2334     ->        1
2334.1     ->        2
2334.2     ->        1
2334.3     ->        2
2334.5     ->        1
2334.8     ->        1
2334.9     ->        1
2335.1     ->        4
2335.4     ->        1
2335.7     ->        2
2335.8     ->        1
2335.9     ->        2
 2336     ->        2
2336.1     ->        1
2336.3     ->        1
2336.9     ->        1
2337.4     ->        1
2337.5     ->        1
2337.6     ->        1
2337.7     ->        1
 2338     ->        1
2338.1     ->        2
2338.3     ->        1
2338.4     ->        2
2338.5     ->        1
2338.7     ->        1
2338.8     ->        1
2338.9     ->        1
 2339     ->        1
2339.2     ->        2
2339.4     ->        1
2339.5     ->        1
2339.8     ->        1
2339.9     ->        2
2340.3     ->        3
2340.4     ->        1
2340.6     ->        1
2340.7     ->        1
2340.9     ->        1
 2341     ->        2
2341.1     ->        1
2341.4     ->        2
2341.7     ->        2
 2342     ->        1
2342.1     ->        2
2342.3     ->        2
2342.5     ->        1
2342.6     ->        1
2342.8     ->        3
2343.2     ->        1
2343.3     ->        1
2343.5     ->        1
2343.7     ->        2
2343.9     ->        1
2344.1     ->        1
2344.3     ->        1
2344.4     ->        2
2344.5     ->        2
2344.6     ->        1
2344.7     ->        2
2344.8     ->        2
2344.9     ->        1
 2345     ->        2
2345.1     ->        1
2345.2     ->        3
2345.7     ->        1
2345.9     ->        2
 2346     ->        2
2346.6     ->        3
2346.8     ->        1
 2347     ->        2
2347.1     ->        3
2347.5     ->        2
2347.6     ->        2
2347.8     ->        1
 2348     ->        1
2348.1     ->        2
2348.3     ->        1
2348.5     ->        2
2348.6     ->        1
2348.7     ->        1
2348.8     ->        1
2348.9     ->        1
2349.1     ->        1
2349.2     ->        1
2349.4     ->        2
2349.5     ->        1
2349.6     ->        2
2349.7     ->        2
2350.4     ->        3
2350.5     ->        1
2350.6     ->        1
2350.7     ->        2
2350.9     ->        1
 2351     ->        2
2351.1     ->        2
2351.3     ->        1
2351.4     ->        1
2351.5     ->        1
2351.6     ->        2
2351.7     ->        3
2351.8     ->        1
2351.9     ->        1
2352.1     ->        2
2352.4     ->        2
2352.5     ->        1
2352.7     ->        2
2352.8     ->        3
2352.9     ->        2
 2353     ->        1
2353.1     ->        1
2353.2     ->        1
2353.3     ->        1
2353.5     ->        1
2353.6     ->        1
2353.7     ->        1
2353.8     ->        1
2353.9     ->        1
 2354     ->        1
2354.2     ->        2
2354.3     ->        1
2354.5     ->        2
2354.6     ->        1
2354.8     ->        1
2354.9     ->        1
 2355     ->        2
2355.1     ->        1
2355.4     ->        1
2355.6     ->        1
2355.7     ->        1
 2356     ->        2
2356.1     ->        3
2356.2     ->        1
2356.3     ->        1
2356.6     ->        2
2356.8     ->        3
2356.9     ->        2
2357.3     ->        1
2357.4     ->        2
2357.6     ->        2
2357.8     ->        2
2357.9     ->        4
2358.1     ->        1
2358.2     ->        3
2358.3     ->        3
2358.4     ->        3
2358.5     ->        1
2358.6     ->        2
2358.7     ->        1
2358.9     ->        2
 2359     ->        1
2359.1     ->        1
2359.2     ->        1
2359.4     ->        1
2359.6     ->        1
2359.7     ->        1
2359.8     ->        2
2359.9     ->        3
 2360     ->        1
2360.2     ->        1
2360.3     ->        3
2360.4     ->        1
2360.5     ->        3
2360.6     ->        3
2360.7     ->        2
2360.9     ->        1
 2361     ->        3
2361.1     ->        1
2361.5     ->        2
2361.6     ->        1
2361.7     ->        1
2361.8     ->        3
2361.9     ->        3
 2362     ->        1
2362.1     ->        2
2362.4     ->        1
2362.5     ->        1
2362.6     ->        1
2362.8     ->        2
2362.9     ->        1
 2363     ->        1
2363.1     ->        3
2363.2     ->        1
2363.3     ->        1
2363.5     ->        1
2363.7     ->        3
2363.8     ->        1
2363.9     ->        2
 2364     ->        1
2364.2     ->        2
2364.3     ->        1
2364.8     ->        2
2364.9     ->        2
 2365     ->        1
2365.3     ->        1
2365.4     ->        3
2365.5     ->        3
2365.9     ->        1
 2366     ->        1
2366.2     ->        2
2366.6     ->        1
2366.9     ->        1
 2367     ->        1
2367.1     ->        2
2367.2     ->        1
2367.4     ->        1
2367.6     ->        2
2367.7     ->        2
2367.8     ->        4
2367.9     ->        1
 2368     ->        2
2368.2     ->        1
2368.3     ->        2
2368.7     ->        1
2368.8     ->        1
2369.1     ->        1
2369.3     ->        3
2369.4     ->        2
2369.6     ->        3
2369.7     ->        1
2369.9     ->        1
 2370     ->        1
2370.1     ->        2
2370.3     ->        1
2370.6     ->        2
2370.7     ->        3
2370.8     ->        3
 2371     ->        2
2371.1     ->        1
2371.2     ->        2
2371.3     ->        2
2371.4     ->        2
2371.5     ->        1
2371.6     ->        1
2371.7     ->        2
 2372     ->        1
2372.1     ->        2
2372.3     ->        3
2372.4     ->        3
2372.5     ->        2
2372.6     ->        1
2372.7     ->        1
2372.9     ->        1
2373.1     ->        1
2373.2     ->        2
2373.3     ->        1
2373.4     ->        1
2373.5     ->        2
2373.7     ->        1
2373.8     ->        3
2373.9     ->        2
 2374     ->        1
2374.1     ->        1
2374.2     ->        1
2374.3     ->        3
2374.4     ->        3
2374.5     ->        2
2374.6     ->        2
2374.7     ->        1
2374.8     ->        1
2374.9     ->        1
 2375     ->        2
2375.1     ->        3
2375.2     ->        3
2375.5     ->        2
2375.7     ->        2
2375.8     ->        1
2375.9     ->        1
2376.1     ->        1
2376.3     ->        3
2376.4     ->        2
2376.5     ->        1
2376.6     ->        1
2376.7     ->        2
2376.8     ->        2
2376.9     ->        2
 2377     ->        1
2377.4     ->        2
2377.5     ->        1
2377.6     ->        1
2377.8     ->        1
2377.9     ->        1
 2378     ->        6
2378.3     ->        1
2378.4     ->        2
2378.5     ->        4
2378.6     ->        1
2378.7     ->        1
2378.8     ->        1
2378.9     ->        1
 2379     ->        3
2379.1     ->        1
2379.2     ->        3
2379.3     ->        1
2379.5     ->        2
2379.6     ->        1
2379.8     ->        2
2379.9     ->        2
2380.1     ->        1
2380.3     ->        1
2380.4     ->        1
2380.5     ->        2
2380.6     ->        2
2380.7     ->        2
2380.8     ->        1
2380.9     ->        3
 2381     ->        2
2381.1     ->        1
2381.2     ->        2
2381.4     ->        3
2381.5     ->        1
2381.7     ->        1
2381.9     ->        1
 2382     ->        1
2382.2     ->        5
2382.3     ->        1
2382.7     ->        2
2382.8     ->        2
2382.9     ->        1
 2383     ->        1
2383.2     ->        1
2383.5     ->        1
2383.7     ->        1
2383.8     ->        2
2384.1     ->        2
2384.2     ->        2
2384.4     ->        1
2384.5     ->        1
2384.7     ->        1
2384.8     ->        1
2384.9     ->        1
 2385     ->        1
2385.1     ->        1
2385.3     ->        2
2385.4     ->        1
2385.5     ->        1
2385.7     ->        3
