DISTANCIA   VECES QUE SE REPITE
1731.9     ->        1
 1732     ->        1
1732.2     ->        2
1732.3     ->        1
1732.5     ->        1
1732.7     ->        1
1732.8     ->        1
1732.9     ->        3
 1733     ->        2
1733.4     ->        1
1733.7     ->        1
1733.8     ->        1
 1734     ->        1
1734.2     ->        2
1734.3     ->        2
1734.4     ->        1
1734.6     ->        1
1734.7     ->        1
1734.8     ->        1
1734.9     ->        1
 1735     ->        1
1735.7     ->        1
1736.1     ->        2
1736.4     ->        2
1736.7     ->        1
1736.9     ->        1
 1737     ->        1
1737.1     ->        1
1737.2     ->        1
1737.4     ->        2
1737.5     ->        2
1737.6     ->        1
1737.8     ->        1
 1738     ->        1
 1739     ->        2
1739.3     ->        1
1739.4     ->        3
1739.6     ->        4
1739.8     ->        1
1740.1     ->        5
1740.6     ->        2
1740.7     ->        2
1740.8     ->        1
1741.2     ->        1
1741.3     ->        1
1741.5     ->        1
1741.7     ->        1
1741.9     ->        2
 1742     ->        1
1742.4     ->        1
1743.1     ->        1
1743.2     ->        1
1743.3     ->        1
1743.5     ->        1
1743.6     ->        1
1743.9     ->        2
 1744     ->        1
1744.2     ->        1
1744.3     ->        3
1744.5     ->        2
1744.6     ->        2
1744.7     ->        2
1744.8     ->        1
1744.9     ->        1
 1745     ->        1
1745.3     ->        2
 1746     ->        1
1746.4     ->        2
1746.8     ->        1
1746.9     ->        1
1747.3     ->        1
1747.5     ->        1
1747.6     ->        1
1747.7     ->        2
1747.8     ->        1
 1748     ->        1
1748.1     ->        2
1748.2     ->        1
1748.5     ->        2
1748.6     ->        2
1748.9     ->        1
1749.4     ->        1
1749.5     ->        1
1749.7     ->        2
1749.8     ->        1
1749.9     ->        2
1750.1     ->        1
1750.3     ->        3
1750.4     ->        1
1750.6     ->        1
1750.7     ->        1
1750.8     ->        1
1750.9     ->        1
1751.2     ->        2
1751.3     ->        1
 1752     ->        1
1752.3     ->        1
1752.4     ->        1
1752.6     ->        1
1753.1     ->        1
1753.2     ->        2
1753.3     ->        1
1753.6     ->        1
1753.7     ->        1
1753.9     ->        2
 1754     ->        2
1754.2     ->        1
1754.3     ->        1
1754.4     ->        1
1754.7     ->        1
1754.9     ->        1
1755.1     ->        2
1755.3     ->        2
1755.4     ->        2
1755.5     ->        2
1755.7     ->        2
1755.8     ->        2
1755.9     ->        1
 1756     ->        3
1756.4     ->        3
1756.9     ->        1
1757.1     ->        1
1757.5     ->        2
1757.6     ->        1
1757.8     ->        1
1757.9     ->        2
1758.1     ->        2
1758.2     ->        1
1758.3     ->        1
1758.4     ->        2
1758.6     ->        1
1758.7     ->        1
1758.8     ->        1
1759.3     ->        1
1759.4     ->        3
1759.7     ->        3
1759.8     ->        1
1759.9     ->        1
1760.1     ->        1
1760.2     ->        1
1760.3     ->        2
1760.6     ->        1
1760.9     ->        1
1761.4     ->        1
1761.6     ->        2
1761.7     ->        1
1761.8     ->        1
1762.3     ->        1
1762.4     ->        2
1762.5     ->        3
1763.1     ->        1
1763.2     ->        1
1763.6     ->        3
1763.9     ->        2
1764.1     ->        1
1764.3     ->        1
1764.5     ->        1
1764.6     ->        2
1764.7     ->        1
1765.4     ->        1
1765.5     ->        1
1765.9     ->        1
1766.1     ->        1
1766.2     ->        1
1766.3     ->        1
1766.5     ->        1
 1767     ->        1
1767.3     ->        2
1767.5     ->        1
1768.1     ->        2
1768.2     ->        1
1768.3     ->        1
1768.5     ->        1
1768.7     ->        2
1768.9     ->        3
1769.1     ->        1
1769.3     ->        1
1769.6     ->        3
1769.8     ->        3
 1770     ->        1
1770.2     ->        1
1770.3     ->        1
 1771     ->        1
1771.1     ->        2
1771.2     ->        1
1771.3     ->        2
1771.6     ->        1
 1772     ->        1
1772.1     ->        2
1772.3     ->        2
1772.5     ->        1
1772.6     ->        1
1772.8     ->        2
1772.9     ->        2
1773.1     ->        1
1773.2     ->        1
1773.6     ->        1
1773.9     ->        1
 1774     ->        4
1774.3     ->        1
1774.5     ->        1
1774.6     ->        1
1774.8     ->        1
1774.9     ->        2
 1775     ->        1
1775.1     ->        1
1775.2     ->        1
1775.7     ->        1
1775.8     ->        1
 1776     ->        1
1776.2     ->        2
1776.3     ->        1
1776.5     ->        2
1776.6     ->        1
 1777     ->        1
1777.3     ->        1
1777.5     ->        1
1777.6     ->        3
1777.7     ->        1
1777.8     ->        1
1777.9     ->        1
1778.1     ->        3
1778.2     ->        1
1778.3     ->        1
1778.5     ->        1
1778.6     ->        1
1778.7     ->        1
1778.9     ->        1
1779.1     ->        1
1779.4     ->        1
1779.6     ->        1
1779.8     ->        2
 1780     ->        1
1780.1     ->        3
1780.3     ->        1
1780.5     ->        3
1780.6     ->        1
1780.7     ->        2
1780.8     ->        2
1780.9     ->        1
 1781     ->        2
1781.1     ->        1
1781.2     ->        1
1781.3     ->        1
1781.6     ->        2
1781.7     ->        2
1781.9     ->        2
1782.1     ->        1
1782.2     ->        2
1782.4     ->        1
1782.8     ->        2
1782.9     ->        1
 1783     ->        3
1783.1     ->        1
1783.2     ->        2
1783.6     ->        3
1783.8     ->        2
 1784     ->        1
1784.2     ->        1
1784.3     ->        3
1784.5     ->        1
1784.6     ->        1
1784.7     ->        2
1784.8     ->        2
 1785     ->        2
1785.2     ->        2
1785.5     ->        3
1785.6     ->        1
1785.7     ->        1
1785.8     ->        2
1785.9     ->        3
 1786     ->        1
1786.1     ->        1
1786.3     ->        1
1786.4     ->        1
1786.5     ->        1
1786.7     ->        1
 1787     ->        1
1787.2     ->        1
1787.5     ->        2
1787.6     ->        2
1787.9     ->        1
 1788     ->        3
1788.1     ->        1
1788.3     ->        1
1788.4     ->        3
1788.5     ->        1
1788.9     ->        1
 1789     ->        1
1789.3     ->        1
1789.4     ->        1
1789.6     ->        3
1789.7     ->        2
1789.8     ->        3
 1790     ->        2
1790.1     ->        1
1790.3     ->        1
1790.4     ->        3
1790.5     ->        3
1790.6     ->        1
1790.8     ->        2
 1791     ->        3
1791.3     ->        1
1791.7     ->        2
1791.8     ->        1
 1792     ->        1
1792.1     ->        1
1792.3     ->        3
1792.4     ->        1
1792.5     ->        1
1792.6     ->        4
1792.8     ->        2
1792.9     ->        5
 1793     ->        2
1793.1     ->        2
1793.4     ->        3
1793.7     ->        2
1794.1     ->        1
1794.2     ->        2
1794.3     ->        1
1794.4     ->        1
1794.5     ->        1
1795.2     ->        2
1795.5     ->        1
1795.7     ->        2
1795.8     ->        1
1795.9     ->        1
1796.1     ->        1
1796.2     ->        3
1796.3     ->        1
1796.4     ->        1
1796.5     ->        1
1796.8     ->        2
1796.9     ->        2
 1797     ->        2
1797.1     ->        2
1797.2     ->        2
1797.4     ->        2
1797.7     ->        1
1797.8     ->        2
1797.9     ->        2
1798.1     ->        1
1798.2     ->        1
1798.3     ->        1
1798.4     ->        1
1798.7     ->        1
1798.9     ->        1
1799.2     ->        1
1799.3     ->        2
1799.4     ->        3
1799.6     ->        1
1799.7     ->        1
1799.9     ->        1
 1800     ->        1
1800.3     ->        1
1800.5     ->        2
1800.9     ->        3
1801.1     ->        1
1801.4     ->        1
1801.5     ->        1
1801.7     ->        3
1802.2     ->        3
1802.3     ->        1
1802.6     ->        1
1802.7     ->        1
 1803     ->        1
1803.1     ->        1
1803.2     ->        1
1803.3     ->        2
1803.4     ->        1
1803.5     ->        2
1803.7     ->        2
1803.8     ->        1
 1804     ->        3
1804.4     ->        4
1804.5     ->        1
1804.6     ->        1
1804.7     ->        1
1804.8     ->        2
1804.9     ->        1
 1805     ->        2
1805.1     ->        1
1805.3     ->        2
1805.5     ->        1
1805.7     ->        2
1805.9     ->        2
 1806     ->        2
1806.1     ->        1
1806.2     ->        1
1806.4     ->        2
1806.7     ->        1
1806.8     ->        1
1806.9     ->        1
 1807     ->        1
1807.1     ->        1
1807.3     ->        1
1807.6     ->        1
1807.9     ->        1
1808.1     ->        1
1808.3     ->        1
1808.4     ->        3
1808.5     ->        1
1808.6     ->        2
1808.7     ->        1
1808.8     ->        2
 1809     ->        1
1809.1     ->        1
1809.2     ->        3
1809.5     ->        1
1809.6     ->        2
1809.7     ->        2
1810.2     ->        3
1810.3     ->        3
1810.4     ->        1
1810.6     ->        5
 1811     ->        1
1811.1     ->        3
1811.2     ->        1
1811.3     ->        1
1811.4     ->        2
1811.8     ->        3
1812.1     ->        3
1812.2     ->        1
1812.3     ->        1
1812.4     ->        1
1812.5     ->        1
1812.6     ->        1
1812.7     ->        1
1812.9     ->        1
 1813     ->        1
1813.1     ->        3
1813.2     ->        1
1813.3     ->        1
1813.6     ->        1
1813.8     ->        1
1813.9     ->        1
 1814     ->        1
1814.1     ->        2
1814.4     ->        1
1814.5     ->        1
1814.6     ->        2
1814.7     ->        2
1814.9     ->        1
1815.1     ->        1
1815.4     ->        5
1815.5     ->        1
1815.6     ->        1
1815.7     ->        1
1815.8     ->        3
1816.1     ->        1
1816.4     ->        1
1816.7     ->        1
1816.8     ->        1
1816.9     ->        2
 1817     ->        2
1817.1     ->        1
1817.2     ->        2
1817.3     ->        1
1817.5     ->        1
1817.6     ->        1
1818.2     ->        1
1818.4     ->        3
1818.5     ->        1
1818.6     ->        1
1818.7     ->        1
1818.9     ->        1
1819.1     ->        2
1819.3     ->        3
1819.5     ->        1
1819.6     ->        1
1819.7     ->        1
1819.8     ->        3
1819.9     ->        1
 1820     ->        1
1820.1     ->        1
1820.2     ->        1
1820.3     ->        2
1820.4     ->        1
1820.5     ->        1
1820.6     ->        2
1820.7     ->        3
1820.8     ->        2
1820.9     ->        1
 1821     ->        2
1821.1     ->        1
1821.2     ->        2
1821.3     ->        4
1821.4     ->        1
1821.5     ->        1
1821.7     ->        1
1821.8     ->        2
1821.9     ->        2
1822.1     ->        1
1822.2     ->        1
1822.3     ->        1
1822.4     ->        1
1822.5     ->        1
1822.6     ->        2
1822.7     ->        1
1822.8     ->        3
 1823     ->        2
1823.1     ->        2
1823.2     ->        2
1823.3     ->        1
1823.5     ->        2
1823.6     ->        1
1823.8     ->        2
1823.9     ->        1
1824.2     ->        1
1824.5     ->        1
1824.7     ->        1
1824.8     ->        1
1824.9     ->        1
1825.1     ->        1
1825.3     ->        1
1825.4     ->        1
1825.5     ->        1
1825.6     ->        3
1825.8     ->        4
1825.9     ->        2
 1826     ->        1
1826.1     ->        2
1826.2     ->        2
1826.3     ->        1
1826.7     ->        1
 1827     ->        1
1827.1     ->        4
1827.2     ->        2
1827.3     ->        1
1827.4     ->        1
1827.5     ->        1
1827.6     ->        2
1827.7     ->        1
1827.9     ->        3
 1828     ->        1
1828.1     ->        1
1828.2     ->        2
1828.6     ->        1
1828.7     ->        1
1828.8     ->        1
 1829     ->        1
1829.1     ->        1
1829.2     ->        3
1829.4     ->        1
1829.5     ->        2
1829.6     ->        1
1829.8     ->        1
1830.2     ->        1
1830.4     ->        4
1830.7     ->        1
1830.8     ->        1
1830.9     ->        2
 1831     ->        2
1831.4     ->        1
1831.5     ->        1
1831.6     ->        1
1831.7     ->        1
1831.8     ->        1
 1832     ->        2
1832.2     ->        2
1832.4     ->        2
1832.5     ->        2
1832.6     ->        1
1832.7     ->        1
 1833     ->        1
1833.2     ->        1
1833.3     ->        2
1833.6     ->        2
1833.7     ->        1
1833.8     ->        2
 1834     ->        1
1834.1     ->        2
1834.2     ->        2
1834.3     ->        1
1834.4     ->        2
1834.6     ->        1
1834.7     ->        3
1834.8     ->        2
 1835     ->        1
1835.1     ->        1
1835.2     ->        2
1835.3     ->        1
1835.5     ->        1
1835.6     ->        1
1835.7     ->        2
1835.8     ->        1
 1836     ->        1
1836.1     ->        1
1836.2     ->        1
1836.3     ->        1
1836.4     ->        1
1836.6     ->        3
1836.7     ->        1
1836.9     ->        2
 1837     ->        2
1837.1     ->        2
1837.3     ->        2
1837.5     ->        3
1837.6     ->        1
1837.7     ->        1
1837.8     ->        3
1837.9     ->        3
 1838     ->        1
1838.1     ->        1
1838.2     ->        3
1838.3     ->        2
1838.4     ->        1
1838.6     ->        2
1838.7     ->        3
1838.8     ->        1
1838.9     ->        1
 1839     ->        2
1839.1     ->        1
1839.2     ->        3
1839.3     ->        1
1839.4     ->        1
1839.5     ->        3
1839.8     ->        2
1839.9     ->        1
1840.1     ->        3
1840.2     ->        1
1840.4     ->        1
1840.5     ->        1
1840.7     ->        1
1840.9     ->        3
1841.1     ->        1
1841.2     ->        3
1841.3     ->        1
1841.5     ->        2
1841.6     ->        1
1841.7     ->        2
1841.8     ->        3
1841.9     ->        1
 1842     ->        1
1842.1     ->        1
1842.4     ->        1
1842.5     ->        2
1842.6     ->        2
1842.8     ->        1
1842.9     ->        2
1843.2     ->        2
1843.4     ->        3
1843.5     ->        3
1843.6     ->        3
1843.7     ->        3
1843.8     ->        1
1843.9     ->        1
 1844     ->        2
1844.1     ->        3
1844.3     ->        3
1844.5     ->        1
1844.6     ->        2
1844.9     ->        2
 1845     ->        2
1845.1     ->        1
1845.2     ->        1
1845.3     ->        2
1845.4     ->        2
1845.5     ->        2
1845.6     ->        3
1845.9     ->        1
 1846     ->        2
1846.1     ->        4
1846.2     ->        1
1846.3     ->        3
1846.6     ->        1
1846.7     ->        1
1846.8     ->        2
1846.9     ->        2
 1847     ->        2
1847.1     ->        3
1847.2     ->        2
1847.3     ->        3
1847.5     ->        1
1847.6     ->        2
1847.7     ->        1
1847.8     ->        1
1847.9     ->        1
 1848     ->        1
1848.1     ->        1
1848.2     ->        1
1848.4     ->        3
1848.6     ->        5
1848.7     ->        1
1848.8     ->        2
1848.9     ->        1
1849.2     ->        1
1849.3     ->        1
1849.5     ->        1
1849.6     ->        2
1849.8     ->        1
1849.9     ->        1
1850.1     ->        1
1850.4     ->        2
1850.5     ->        2
1850.6     ->        1
1850.8     ->        1
1850.9     ->        3
1851.1     ->        1
1851.2     ->        1
1851.3     ->        1
1851.4     ->        1
1851.5     ->        1
1851.6     ->        1
1851.9     ->        1
1852.1     ->        2
1852.2     ->        1
1852.4     ->        1
1852.5     ->        2
1852.6     ->        1
1852.7     ->        1
1853.4     ->        2
1853.5     ->        1
1853.6     ->        1
1853.7     ->        1
1853.8     ->        4
 1854     ->        1
1854.1     ->        1
1854.2     ->        1
1854.3     ->        5
1854.4     ->        2
1854.6     ->        4
1854.7     ->        4
1854.8     ->        2
1855.1     ->        2
1855.2     ->        1
1855.3     ->        1
1855.5     ->        1
1855.6     ->        2
1855.7     ->        3
1855.9     ->        2
 1856     ->        2
1856.1     ->        2
1856.2     ->        4
1856.3     ->        1
1856.5     ->        1
1856.6     ->        3
1856.7     ->        1
1856.9     ->        4
1857.5     ->        1
1857.7     ->        2
1857.8     ->        2
1857.9     ->        2
 1858     ->        1
1858.1     ->        1
1858.3     ->        1
1858.6     ->        1
1858.7     ->        1
 1859     ->        1
1859.2     ->        1
1859.3     ->        1
1859.5     ->        1
1859.6     ->        1
1859.8     ->        1
 1860     ->        1
1860.3     ->        3
1860.4     ->        4
1860.5     ->        4
1860.6     ->        1
1860.7     ->        1
 1861     ->        1
1861.3     ->        2
1861.4     ->        1
1861.6     ->        2
1861.9     ->        1
1862.3     ->        2
1862.5     ->        1
1862.6     ->        2
1862.7     ->        1
1862.8     ->        2
1862.9     ->        2
 1863     ->        1
1863.1     ->        1
1863.2     ->        1
1863.3     ->        1
1863.4     ->        1
1863.5     ->        2
1863.6     ->        2
1863.7     ->        2
1863.8     ->        2
1863.9     ->        2
 1864     ->        2
1864.1     ->        2
1864.2     ->        1
1864.3     ->        4
1864.4     ->        2
1864.5     ->        1
1864.6     ->        1
