DISTANCIA   VECES QUE SE REPITE
1587.3     ->        1
 1588     ->        1
1588.1     ->        1
1588.6     ->        1
1588.8     ->        1
 1589     ->        1
1589.1     ->        1
1589.4     ->        1
1589.6     ->        1
1589.7     ->        1
1589.9     ->        1
 1590     ->        1
1590.3     ->        1
1590.7     ->        1
1591.2     ->        1
1591.9     ->        1
1592.3     ->        1
1592.6     ->        1
1592.7     ->        1
1592.9     ->        2
 1593     ->        1
1593.1     ->        1
1593.2     ->        2
1593.3     ->        1
1593.4     ->        2
1593.5     ->        1
1593.6     ->        1
1593.8     ->        1
1594.3     ->        1
1594.4     ->        1
1594.5     ->        1
1594.9     ->        1
1595.2     ->        1
1595.3     ->        1
1595.4     ->        2
1595.6     ->        1
1595.7     ->        1
1595.9     ->        1
 1596     ->        1
1596.3     ->        1
1596.4     ->        1
1596.6     ->        1
1597.2     ->        1
1597.8     ->        1
1598.2     ->        1
1598.3     ->        1
1599.1     ->        1
1599.2     ->        1
1599.3     ->        1
1599.9     ->        1
1600.7     ->        1
1600.8     ->        1
1600.9     ->        2
1601.2     ->        2
1601.4     ->        1
 1602     ->        1
1602.1     ->        1
1602.3     ->        1
1602.4     ->        2
1602.5     ->        1
1602.6     ->        3
1602.7     ->        1
1602.8     ->        1
1602.9     ->        1
1603.5     ->        2
1603.6     ->        1
1603.7     ->        3
1603.9     ->        1
1604.1     ->        2
1604.2     ->        1
1604.3     ->        1
1604.6     ->        1
1604.9     ->        1
 1605     ->        1
1605.2     ->        1
1605.3     ->        1
1605.5     ->        1
1605.6     ->        1
1605.7     ->        2
1605.8     ->        1
1605.9     ->        1
1606.2     ->        1
1606.3     ->        1
1606.8     ->        2
1607.2     ->        1
1607.3     ->        1
1607.4     ->        1
1607.6     ->        1
1607.9     ->        1
1608.2     ->        2
1608.4     ->        1
1608.5     ->        1
1608.7     ->        1
1608.9     ->        1
 1609     ->        1
1609.1     ->        3
1609.2     ->        1
1609.3     ->        2
1609.4     ->        1
1610.7     ->        1
 1611     ->        1
1611.2     ->        1
1611.4     ->        1
1611.7     ->        1
1611.9     ->        1
 1612     ->        1
1612.1     ->        2
1612.3     ->        1
1613.2     ->        1
1613.3     ->        1
1613.8     ->        1
1613.9     ->        2
1614.1     ->        1
1614.3     ->        1
1614.5     ->        1
1614.8     ->        1
1614.9     ->        1
 1615     ->        1
1615.2     ->        1
1615.7     ->        1
1615.8     ->        1
1616.1     ->        1
1616.2     ->        1
1616.3     ->        2
1616.4     ->        1
1616.5     ->        1
1616.6     ->        1
1616.9     ->        1
 1617     ->        1
1617.1     ->        1
1617.2     ->        1
1617.4     ->        2
1617.8     ->        1
 1618     ->        1
1618.3     ->        2
1618.4     ->        2
1618.5     ->        5
1618.7     ->        1
1618.8     ->        1
1619.6     ->        1
1619.7     ->        1
1619.8     ->        1
1620.6     ->        1
1621.1     ->        1
1621.2     ->        1
1621.6     ->        1
1621.8     ->        2
1622.2     ->        1
1622.5     ->        2
1622.7     ->        1
1622.8     ->        1
 1623     ->        1
1623.2     ->        1
1623.6     ->        1
1623.9     ->        1
 1624     ->        2
1624.1     ->        1
1624.4     ->        1
1624.8     ->        2
1624.9     ->        1
 1625     ->        1
1625.1     ->        1
1625.3     ->        1
1625.5     ->        2
 1626     ->        1
1626.1     ->        1
1626.3     ->        1
1626.5     ->        3
1626.7     ->        2
1626.8     ->        1
 1627     ->        1
1627.5     ->        1
1627.7     ->        2
1628.1     ->        2
1628.6     ->        1
1628.7     ->        1
 1629     ->        1
1629.5     ->        1
1629.6     ->        1
1629.7     ->        1
1630.2     ->        2
1630.5     ->        2
1630.6     ->        1
1630.8     ->        1
 1631     ->        1
1631.2     ->        1
1631.3     ->        1
1631.4     ->        1
1631.5     ->        1
1631.7     ->        3
1631.8     ->        3
1631.9     ->        3
 1632     ->        2
1632.4     ->        1
1632.5     ->        2
1632.6     ->        1
1632.9     ->        1
 1633     ->        1
1633.4     ->        1
1634.2     ->        2
1634.3     ->        1
1634.5     ->        1
1634.7     ->        2
1634.8     ->        1
1634.9     ->        1
 1635     ->        1
1635.1     ->        1
1635.2     ->        2
1635.4     ->        1
1635.5     ->        2
1635.6     ->        3
1635.8     ->        2
1636.5     ->        1
1636.6     ->        1
1637.1     ->        1
1637.4     ->        2
1637.7     ->        1
1637.8     ->        1
1637.9     ->        1
 1638     ->        1
1638.4     ->        2
1638.7     ->        1
1638.8     ->        1
1639.2     ->        1
1639.3     ->        1
1639.5     ->        1
1639.6     ->        1
1640.2     ->        2
1640.3     ->        2
1640.7     ->        1
1640.8     ->        1
1640.9     ->        1
 1641     ->        2
1641.1     ->        1
1641.2     ->        1
1641.3     ->        2
1641.5     ->        1
1641.6     ->        1
1641.7     ->        1
1641.9     ->        1
1642.1     ->        1
1642.2     ->        3
1643.2     ->        2
1643.6     ->        1
1643.9     ->        2
 1644     ->        1
1644.2     ->        1
1644.5     ->        1
1644.6     ->        1
1644.7     ->        1
1645.1     ->        1
1645.2     ->        1
1645.5     ->        1
1645.7     ->        1
1646.1     ->        4
1646.2     ->        1
1646.3     ->        1
1646.4     ->        1
1646.5     ->        1
1646.9     ->        1
 1647     ->        1
1647.1     ->        1
1647.4     ->        1
1647.5     ->        2
1647.7     ->        2
 1648     ->        3
1648.3     ->        1
1648.5     ->        1
1648.9     ->        2
1649.1     ->        1
1649.7     ->        1
1649.8     ->        1
1650.4     ->        1
1650.5     ->        2
1650.7     ->        1
1650.8     ->        1
1650.9     ->        1
 1651     ->        2
1651.1     ->        1
1651.2     ->        1
1651.3     ->        1
1651.5     ->        1
1651.7     ->        1
1651.9     ->        1
1652.1     ->        2
1652.2     ->        1
1652.5     ->        1
1652.7     ->        1
1652.8     ->        1
 1653     ->        1
1653.1     ->        1
1653.4     ->        1
1653.8     ->        1
1653.9     ->        2
 1654     ->        2
1654.2     ->        1
1654.5     ->        1
1654.7     ->        4
1654.9     ->        1
1655.1     ->        1
1655.2     ->        2
1655.3     ->        2
1655.4     ->        1
1655.8     ->        1
1655.9     ->        1
 1656     ->        1
1656.2     ->        1
1656.3     ->        1
1656.4     ->        1
1656.6     ->        2
1656.7     ->        1
1657.2     ->        1
1657.3     ->        2
1657.5     ->        1
1657.8     ->        1
1657.9     ->        2
1658.1     ->        1
1658.3     ->        2
1658.4     ->        1
1658.5     ->        1
1658.6     ->        2
1658.7     ->        1
 1659     ->        1
1659.2     ->        1
1659.4     ->        3
1659.6     ->        1
1659.8     ->        2
1659.9     ->        1
1660.1     ->        2
1660.2     ->        1
1660.3     ->        1
1660.8     ->        1
1660.9     ->        2
1661.1     ->        1
1661.2     ->        3
1661.3     ->        1
1661.6     ->        1
1661.7     ->        1
1661.8     ->        5
1661.9     ->        1
1662.2     ->        1
1662.3     ->        2
1662.4     ->        1
1662.5     ->        2
1662.6     ->        2
1662.8     ->        1
1662.9     ->        1
 1663     ->        3
1663.1     ->        2
1663.2     ->        1
1663.5     ->        1
1663.6     ->        1
1663.7     ->        1
1663.9     ->        1
1664.1     ->        1
1664.2     ->        1
1664.3     ->        3
1664.4     ->        1
 1665     ->        1
1665.2     ->        2
1665.5     ->        2
1665.7     ->        3
1665.8     ->        1
1666.1     ->        2
1666.2     ->        1
1666.3     ->        1
1666.4     ->        1
1666.5     ->        1
1666.6     ->        1
1666.7     ->        1
1666.8     ->        1
1666.9     ->        2
1667.1     ->        1
1667.2     ->        1
1667.3     ->        1
1667.4     ->        1
1667.7     ->        2
1667.8     ->        2
 1668     ->        1
1668.1     ->        1
1668.2     ->        2
1668.3     ->        1
1668.4     ->        1
1668.6     ->        1
1668.7     ->        1
1668.9     ->        1
1669.3     ->        1
1669.4     ->        1
1669.5     ->        2
1669.6     ->        1
1669.7     ->        2
1669.9     ->        1
 1670     ->        1
1670.2     ->        1
1670.3     ->        1
1670.6     ->        2
1670.7     ->        1
1671.6     ->        3
1671.8     ->        1
1671.9     ->        3
1672.1     ->        2
1672.2     ->        1
1672.3     ->        2
1672.5     ->        1
1672.6     ->        3
1672.7     ->        2
1672.8     ->        2
1672.9     ->        1
 1673     ->        2
1673.2     ->        2
1673.3     ->        2
1673.4     ->        1
1673.5     ->        1
1673.6     ->        2
1673.9     ->        3
1674.1     ->        1
1674.5     ->        2
1674.6     ->        1
1674.8     ->        3
1675.1     ->        2
1675.5     ->        1
1675.7     ->        1
1675.8     ->        1
1675.9     ->        1
 1676     ->        1
1676.2     ->        1
1676.3     ->        1
1676.5     ->        1
1676.7     ->        1
1676.9     ->        3
1677.1     ->        2
1677.2     ->        2
1677.3     ->        2
1677.4     ->        3
1677.5     ->        1
1677.6     ->        4
1677.7     ->        2
1677.9     ->        1
 1678     ->        1
1678.1     ->        1
1678.2     ->        3
1678.3     ->        2
1678.4     ->        1
1678.5     ->        2
1678.6     ->        1
 1679     ->        1
1679.2     ->        2
1679.3     ->        1
1679.4     ->        1
1679.5     ->        1
1679.7     ->        1
1679.8     ->        2
1680.1     ->        1
1680.2     ->        2
1680.3     ->        3
1680.4     ->        1
1680.7     ->        2
1680.9     ->        4
1681.4     ->        1
1681.5     ->        1
1681.6     ->        2
1681.7     ->        2
1681.8     ->        1
1681.9     ->        1
 1682     ->        1
1682.2     ->        1
1682.5     ->        4
1682.6     ->        1
1682.9     ->        2
 1683     ->        2
1683.1     ->        1
1683.3     ->        3
1683.4     ->        1
1683.5     ->        1
1683.6     ->        1
1683.8     ->        2
1683.9     ->        3
 1684     ->        2
1684.1     ->        1
1684.2     ->        1
1684.3     ->        1
1684.4     ->        1
1684.5     ->        1
1684.6     ->        3
1684.7     ->        1
1684.9     ->        1
 1685     ->        1
1685.1     ->        2
1685.2     ->        1
1685.4     ->        4
1685.5     ->        1
1685.6     ->        2
1685.8     ->        1
1685.9     ->        1
 1686     ->        3
1686.1     ->        1
1686.2     ->        2
1686.4     ->        4
1686.5     ->        2
1686.6     ->        3
1686.9     ->        1
 1687     ->        1
1687.2     ->        1
1687.3     ->        1
1687.6     ->        1
1687.7     ->        1
1687.9     ->        1
 1688     ->        1
1688.1     ->        1
1688.2     ->        2
1688.3     ->        3
1688.4     ->        1
1688.9     ->        3
 1689     ->        1
1689.1     ->        2
1689.3     ->        1
1689.4     ->        2
1689.6     ->        1
1689.7     ->        2
1689.8     ->        1
1689.9     ->        3
1690.2     ->        1
1690.3     ->        2
1690.5     ->        3
1690.9     ->        1
 1691     ->        1
1691.1     ->        1
1691.2     ->        1
1691.3     ->        1
1691.4     ->        1
1691.5     ->        1
1691.7     ->        1
1691.9     ->        3
 1692     ->        2
1692.1     ->        1
1692.2     ->        1
1692.3     ->        1
1692.4     ->        1
1692.7     ->        1
1692.9     ->        1
1693.1     ->        2
1693.3     ->        3
1693.4     ->        1
1693.5     ->        1
1693.6     ->        2
1693.7     ->        1
1693.8     ->        1
 1694     ->        4
1694.1     ->        1
1694.2     ->        3
1694.3     ->        2
1694.4     ->        3
1694.5     ->        2
1694.6     ->        2
1694.8     ->        2
1694.9     ->        3
 1695     ->        2
1695.1     ->        1
1695.2     ->        2
1695.3     ->        2
1695.4     ->        2
1695.5     ->        2
1695.7     ->        1
1695.8     ->        3
1695.9     ->        2
 1696     ->        1
1696.2     ->        1
1696.3     ->        1
1696.4     ->        3
1696.7     ->        1
1696.8     ->        1
1696.9     ->        5
 1697     ->        1
1697.1     ->        1
1697.3     ->        3
1697.4     ->        2
1697.5     ->        1
1697.6     ->        2
1697.7     ->        2
1697.8     ->        1
 1698     ->        3
1698.1     ->        1
1698.2     ->        1
1698.4     ->        2
1698.6     ->        3
1698.7     ->        1
1698.8     ->        1
 1699     ->        4
1699.3     ->        1
1699.4     ->        2
1699.5     ->        2
1699.6     ->        2
1699.7     ->        1
 1700     ->        2
1700.1     ->        2
1700.4     ->        2
1700.5     ->        4
1700.7     ->        1
1700.9     ->        2
1701.1     ->        2
1701.2     ->        1
1701.3     ->        1
1701.4     ->        2
1701.5     ->        2
1701.6     ->        1
1701.8     ->        1
 1702     ->        1
1702.1     ->        1
1702.2     ->        2
1702.3     ->        1
1702.4     ->        1
1702.5     ->        1
1702.8     ->        2
1702.9     ->        4
1703.1     ->        3
1703.3     ->        1
1703.5     ->        1
1703.7     ->        3
1703.8     ->        3
1703.9     ->        2
1704.1     ->        2
1704.4     ->        2
1704.6     ->        1
1704.8     ->        2
1704.9     ->        2
 1705     ->        1
1705.1     ->        1
1705.2     ->        3
1705.3     ->        2
1705.4     ->        1
1705.5     ->        1
1705.6     ->        1
1705.8     ->        3
1705.9     ->        3
1706.1     ->        1
1706.2     ->        1
1706.3     ->        1
1706.4     ->        3
1706.6     ->        2
1706.7     ->        5
1706.8     ->        2
1706.9     ->        1
 1707     ->        3
1707.1     ->        1
1707.2     ->        1
1707.3     ->        1
1707.5     ->        2
1707.6     ->        2
1707.7     ->        1
1707.8     ->        2
1707.9     ->        1
 1708     ->        4
1708.2     ->        2
1708.4     ->        2
1708.6     ->        1
1708.7     ->        2
1708.8     ->        1
 1709     ->        2
1709.2     ->        1
1709.5     ->        2
1709.7     ->        1
1709.9     ->        1
 1710     ->        2
1710.1     ->        2
1710.2     ->        2
1710.3     ->        4
1710.5     ->        1
1710.7     ->        2
1711.1     ->        1
1711.2     ->        1
1711.3     ->        2
1711.5     ->        2
1711.6     ->        1
1711.8     ->        2
1712.1     ->        3
1712.2     ->        1
1712.3     ->        1
1712.4     ->        1
1712.5     ->        2
1712.6     ->        2
1712.8     ->        1
1712.9     ->        3
 1713     ->        3
1713.1     ->        2
1713.2     ->        2
1713.4     ->        2
1713.5     ->        1
1713.8     ->        2
1714.1     ->        1
1714.3     ->        1
1714.4     ->        1
1714.5     ->        3
1714.6     ->        3
1714.7     ->        3
1714.8     ->        2
1714.9     ->        2
1715.1     ->        1
1715.3     ->        3
1715.4     ->        1
1715.6     ->        2
1715.7     ->        1
 1716     ->        1
1716.2     ->        1
1716.3     ->        3
1716.4     ->        2
1716.5     ->        1
1716.6     ->        1
1716.7     ->        1
1716.8     ->        1
1716.9     ->        2
 1717     ->        1
1717.1     ->        3
1717.3     ->        4
1717.5     ->        3
1717.7     ->        1
 1718     ->        2
1718.1     ->        1
1718.2     ->        2
1718.3     ->        2
1718.4     ->        1
1718.6     ->        2
1718.7     ->        1
1719.2     ->        2
1719.3     ->        1
1719.4     ->        4
1719.6     ->        3
1719.7     ->        2
1719.8     ->        2
 1720     ->        1
1720.2     ->        1
1720.3     ->        4
1720.4     ->        2
1720.5     ->        1
1720.6     ->        1
1720.7     ->        1
1720.8     ->        3
1720.9     ->        1
 1721     ->        1
1721.1     ->        1
1721.2     ->        2
1721.4     ->        1
1721.8     ->        4
1721.9     ->        2
1722.1     ->        1
1722.3     ->        2
1722.4     ->        2
1722.7     ->        2
1722.8     ->        1
1723.1     ->        1
1723.2     ->        2
1723.4     ->        2
1723.5     ->        1
1723.6     ->        1
1723.7     ->        2
1723.8     ->        1
1723.9     ->        2
 1724     ->        3
1724.3     ->        2
1724.4     ->        2
1724.5     ->        1
1724.6     ->        2
1724.7     ->        3
1724.9     ->        2
 1725     ->        1
1725.1     ->        1
1725.2     ->        1
1725.3     ->        2
1725.4     ->        1
1725.6     ->        2
1725.7     ->        1
1725.8     ->        2
1726.1     ->        1
1726.2     ->        2
1726.3     ->        2
1726.4     ->        2
1726.5     ->        1
1726.6     ->        1
1726.7     ->        3
1726.8     ->        2
1726.9     ->        1
 1727     ->        1
1727.3     ->        2
1727.4     ->        2
1727.5     ->        1
1727.7     ->        3
1727.8     ->        1
1727.9     ->        2
 1728     ->        2
1728.1     ->        1
1728.2     ->        3
1728.4     ->        2
1728.6     ->        2
1728.8     ->        2
1728.9     ->        1
 1729     ->        2
1729.1     ->        3
1729.2     ->        1
1729.3     ->        4
1729.4     ->        1
1729.5     ->        1
1729.8     ->        2
1729.9     ->        3
 1730     ->        1
1730.1     ->        3
1730.2     ->        2
1730.3     ->        2
1730.4     ->        3
1730.5     ->        2
1730.6     ->        3
1730.7     ->        1
 1731     ->        2
1731.1     ->        1
1731.2     ->        1
1731.3     ->        3
1731.4     ->        1
1731.5     ->        1
1731.6     ->        2
1731.7     ->        2
1731.8     ->        3
1731.9     ->        2
 1732     ->        1
1732.2     ->        3
1732.3     ->        1
1732.4     ->        2
1732.5     ->        3
1732.6     ->        1
1732.7     ->        1
1732.9     ->        3
 1733     ->        2
1733.1     ->        2
1733.2     ->        3
1733.4     ->        1
1733.5     ->        2
1733.6     ->        4
1733.7     ->        3
1733.8     ->        1
1733.9     ->        3
 1734     ->        6
1734.1     ->        5
1734.2     ->        2
1734.3     ->        1
1734.4     ->        1
1734.6     ->        3
1734.7     ->        1
1734.8     ->        3
1734.9     ->        2
 1735     ->        1
1735.1     ->        1
1735.2     ->        2
1735.4     ->        3
1735.5     ->        2
1735.6     ->        3
1735.7     ->        1
1735.8     ->        3
1735.9     ->        1
 1736     ->        1
1736.1     ->        2
1736.2     ->        2
1736.3     ->        1
1736.6     ->        1
1736.8     ->        4
1736.9     ->        6
 1737     ->        3
1737.1     ->        3
1737.2     ->        2
1737.3     ->        2
1737.4     ->        1
1737.5     ->        2
1737.6     ->        1
1737.7     ->        1
1737.8     ->        1
 1738     ->        1
1738.1     ->        1
1738.3     ->        1
1738.4     ->        2
1738.5     ->        1
1738.6     ->        1
1738.7     ->        4
1738.8     ->        2
1738.9     ->        1
 1739     ->        2
1739.2     ->        1
1739.4     ->        3
1739.5     ->        6
1739.7     ->        2
1739.8     ->        1
 1740     ->        1
1740.1     ->        3
1740.2     ->        1
1740.3     ->        1
1740.4     ->        1
1740.5     ->        1
1740.6     ->        2
1740.7     ->        1
1740.8     ->        2
1740.9     ->        1
 1741     ->        2
1741.1     ->        3
1741.2     ->        1
1741.4     ->        1
1741.6     ->        2
1741.7     ->        2
1741.8     ->        2
1741.9     ->        3
 1742     ->        2
1742.1     ->        2
1742.2     ->        5
1742.3     ->        3
1742.4     ->        1
1742.6     ->        1
1742.7     ->        2
1742.8     ->        2
1742.9     ->        4
 1743     ->        2
1743.1     ->        1
1743.5     ->        2
1743.6     ->        2
1743.7     ->        1
1743.8     ->        1
1743.9     ->        1
 1744     ->        3
1744.1     ->        1
1744.2     ->        1
1744.3     ->        1
1744.4     ->        1
1744.6     ->        2
1744.7     ->        2
1744.8     ->        1
1744.9     ->        1
 1745     ->        1
1745.2     ->        1
1745.3     ->        2
1745.4     ->        2
1745.5     ->        4
1745.6     ->        4
1745.9     ->        3
1746.2     ->        5
1746.3     ->        3
1746.4     ->        1
1746.5     ->        3
1746.6     ->        3
1746.7     ->        1
1746.8     ->        1
 1747     ->        2
1747.1     ->        2
1747.2     ->        2
1747.3     ->        4
1747.5     ->        2
1747.9     ->        3
 1748     ->        2
1748.3     ->        2
1748.4     ->        2
1748.5     ->        2
1748.6     ->        2
1748.8     ->        3
1748.9     ->        2
1749.1     ->        3
1749.2     ->        2
1749.3     ->        1
1749.5     ->        1
1749.6     ->        2
1749.7     ->        2
1749.8     ->        1
1749.9     ->        3
 1750     ->        2
1750.2     ->        1
1750.3     ->        3
1750.4     ->        1
1750.5     ->        1
1750.7     ->        1
1750.8     ->        5
1750.9     ->        1
 1751     ->        2
1751.2     ->        4
1751.3     ->        1
1751.5     ->        3
1751.6     ->        2
1751.7     ->        4
1751.8     ->        3
1751.9     ->        1
 1752     ->        2
1752.1     ->        1
1752.2     ->        1
1752.4     ->        2
1752.5     ->        1
1752.6     ->        3
1752.7     ->        5
1752.8     ->        3
1752.9     ->        1
 1753     ->        1
1753.1     ->        1
1753.2     ->        3
1753.3     ->        6
1753.4     ->        1
1753.6     ->        7
1753.7     ->        6
1753.8     ->        2
1753.9     ->        1
1754.1     ->        2
1754.3     ->        2
1754.4     ->        2
1754.7     ->        6
1754.8     ->        2
1754.9     ->        3
 1755     ->        1
1755.1     ->        1
1755.2     ->        1
1755.3     ->        2
1755.5     ->        1
1755.6     ->        5
1755.7     ->        1
1755.8     ->        1
1755.9     ->        2
 1756     ->        1
1756.1     ->        1
1756.2     ->        2
1756.3     ->        1
1756.4     ->        4
1756.5     ->        3
1756.6     ->        2
1756.7     ->        3
1756.8     ->        1
1756.9     ->        1
1757.3     ->        2
1757.4     ->        2
1757.5     ->        4
1757.6     ->        1
1757.8     ->        4
1757.9     ->        2
 1758     ->        2
1758.2     ->        3
1758.3     ->        1
1758.4     ->        1
1758.5     ->        3
1758.6     ->        1
1758.8     ->        1
 1759     ->        1
1759.1     ->        3
1759.2     ->        1
1759.3     ->        2
1759.5     ->        4
1759.6     ->        2
1759.7     ->        2
1759.8     ->        1
1759.9     ->        2
 1760     ->        2
1760.1     ->        4
1760.2     ->        1
1760.3     ->        1
1760.4     ->        1
1760.9     ->        2
 1761     ->        2
1761.1     ->        1
1761.2     ->        4
1761.3     ->        1
1761.4     ->        1
1761.5     ->        4
1761.6     ->        4
1761.7     ->        1
1761.8     ->        4
1762.1     ->        1
1762.2     ->        1
1762.3     ->        1
1762.4     ->        4
1762.5     ->        1
1762.6     ->        3
1762.7     ->        1
1762.8     ->        3
 1763     ->        3
1763.1     ->        3
1763.2     ->        3
1763.3     ->        3
1763.4     ->        3
1763.5     ->        5
1763.6     ->        5
1763.7     ->        2
1764.1     ->        1
1764.2     ->        2
1764.3     ->        1
1764.4     ->        3
1764.5     ->        1
1764.6     ->        1
1764.7     ->        1
1764.8     ->        2
1764.9     ->        1
1765.1     ->        3
1765.2     ->        2
1765.3     ->        2
1765.4     ->        3
1765.5     ->        6
1765.6     ->        1
1765.7     ->        3
1765.8     ->        1
1765.9     ->        3
 1766     ->        2
1766.1     ->        2
1766.2     ->        5
1766.3     ->        2
1766.5     ->        3
1766.6     ->        4
