DISTANCIA   VECES QUE SE REPITE
1578.3     ->        1
1578.4     ->        1
1578.5     ->        2
1578.6     ->        1
1578.7     ->        2
 1579     ->        2
1579.2     ->        1
1579.3     ->        1
1579.5     ->        2
1579.6     ->        1
1579.7     ->        3
1579.9     ->        1
 1580     ->        2
1580.2     ->        1
1580.5     ->        1
1580.6     ->        2
1580.7     ->        1
1580.9     ->        2
 1581     ->        1
1581.1     ->        1
1581.6     ->        1
1582.1     ->        1
1582.2     ->        3
1582.3     ->        1
1582.5     ->        1
1582.6     ->        1
1582.7     ->        1
1582.8     ->        3
1582.9     ->        1
1583.3     ->        1
1583.5     ->        2
1583.6     ->        1
1583.7     ->        2
1583.8     ->        2
1584.1     ->        1
1584.3     ->        1
1584.4     ->        1
1584.5     ->        5
1584.6     ->        1
1584.7     ->        1
1585.4     ->        1
1585.6     ->        2
1585.8     ->        2
1586.2     ->        2
1586.3     ->        1
1586.4     ->        1
1586.7     ->        2
1586.9     ->        1
1587.1     ->        1
1587.6     ->        1
1587.8     ->        1
1588.1     ->        1
1588.2     ->        1
1588.4     ->        1
1588.6     ->        3
1588.7     ->        1
1588.9     ->        1
 1589     ->        1
1589.4     ->        2
1589.5     ->        1
1589.6     ->        1
1589.7     ->        2
1589.8     ->        2
1589.9     ->        1
 1590     ->        2
1590.1     ->        2
1590.4     ->        1
1590.6     ->        1
1590.7     ->        1
1590.8     ->        1
1590.9     ->        2
1591.1     ->        2
1591.2     ->        3
1591.6     ->        1
1591.8     ->        1
1592.2     ->        2
1592.3     ->        2
1592.4     ->        1
1592.5     ->        3
1592.7     ->        1
1592.8     ->        3
1592.9     ->        1
 1593     ->        1
1593.1     ->        1
1593.2     ->        1
1593.4     ->        1
1593.8     ->        1
 1594     ->        5
1594.4     ->        3
1594.6     ->        3
 1595     ->        2
1595.2     ->        1
1595.3     ->        1
1595.5     ->        1
1595.6     ->        2
1595.7     ->        1
1595.8     ->        3
 1596     ->        1
1596.2     ->        2
1596.4     ->        1
1596.5     ->        1
1596.6     ->        1
1596.8     ->        1
1596.9     ->        1
 1597     ->        2
1597.2     ->        1
1597.4     ->        1
1597.7     ->        1
1597.8     ->        4
1597.9     ->        2
 1598     ->        1
1598.3     ->        1
1598.8     ->        2
1599.1     ->        1
1599.5     ->        1
1599.9     ->        1
 1600     ->        2
1600.7     ->        1
1600.8     ->        1
1600.9     ->        1
 1601     ->        1
1601.1     ->        3
1601.2     ->        1
1601.3     ->        2
1601.5     ->        1
1601.9     ->        1
 1602     ->        1
1602.1     ->        1
1602.2     ->        1
1602.3     ->        2
1602.4     ->        2
1602.6     ->        1
1602.8     ->        1
1602.9     ->        1
 1603     ->        1
1603.2     ->        1
1603.6     ->        1
1603.9     ->        1
1604.1     ->        1
1604.2     ->        1
1604.3     ->        3
1604.8     ->        4
1604.9     ->        3
1605.6     ->        1
1605.7     ->        1
1605.8     ->        1
1605.9     ->        1
 1606     ->        1
1606.3     ->        1
1606.6     ->        1
1606.7     ->        1
1606.8     ->        2
1606.9     ->        1
1607.1     ->        3
1607.2     ->        1
1607.6     ->        3
1607.7     ->        1
1608.1     ->        2
1608.2     ->        1
1608.3     ->        2
1608.5     ->        2
1608.7     ->        1
1608.8     ->        1
1608.9     ->        2
 1609     ->        1
1609.3     ->        1
1609.4     ->        1
1609.5     ->        2
1609.6     ->        1
1609.8     ->        2
1609.9     ->        2
1610.1     ->        1
1610.2     ->        1
1610.4     ->        1
1610.5     ->        2
1610.8     ->        2
1610.9     ->        1
1611.4     ->        2
1611.5     ->        1
1611.7     ->        2
1611.9     ->        1
1612.1     ->        1
1612.2     ->        1
1612.3     ->        2
1612.6     ->        3
1612.8     ->        2
1612.9     ->        2
 1613     ->        1
1613.1     ->        3
1613.3     ->        1
1613.4     ->        2
1613.5     ->        2
1613.6     ->        1
1613.7     ->        1
 1614     ->        3
1614.3     ->        2
1614.4     ->        1
1614.7     ->        2
1614.8     ->        3
1615.2     ->        3
1615.3     ->        1
1615.5     ->        1
1615.8     ->        2
1616.2     ->        1
1616.5     ->        1
1616.8     ->        2
1616.9     ->        1
 1617     ->        1
1617.3     ->        1
1617.4     ->        2
1617.5     ->        3
1617.8     ->        3
1617.9     ->        1
1618.2     ->        1
1618.3     ->        1
1618.4     ->        1
1618.5     ->        1
1618.9     ->        1
 1619     ->        1
1619.3     ->        1
1619.6     ->        1
1619.7     ->        1
1619.9     ->        3
1620.1     ->        1
1620.2     ->        1
1620.3     ->        1
1620.5     ->        2
1620.7     ->        1
1620.9     ->        1
1621.1     ->        1
1621.4     ->        1
1621.6     ->        1
1621.8     ->        2
1621.9     ->        1
1622.2     ->        2
1622.3     ->        2
1622.4     ->        2
1622.8     ->        1
1623.1     ->        2
1623.4     ->        1
1623.5     ->        1
1623.7     ->        2
1624.1     ->        1
1624.2     ->        1
1624.3     ->        1
1624.4     ->        1
1624.5     ->        1
1624.7     ->        3
1624.8     ->        3
1624.9     ->        3
 1625     ->        1
1625.1     ->        1
1625.2     ->        2
1625.3     ->        2
1625.7     ->        3
1625.9     ->        2
1626.3     ->        1
1627.2     ->        1
1627.5     ->        1
1627.6     ->        1
1627.7     ->        1
1627.8     ->        2
1627.9     ->        2
 1628     ->        2
1628.1     ->        1
1628.4     ->        1
1628.5     ->        2
1628.7     ->        1
1628.9     ->        2
 1629     ->        1
1629.1     ->        1
1629.2     ->        1
1629.3     ->        2
1629.4     ->        4
1629.6     ->        1
1629.8     ->        1
1629.9     ->        1
 1630     ->        1
1630.1     ->        1
1630.3     ->        2
1630.4     ->        1
1630.5     ->        3
1630.6     ->        1
1630.8     ->        2
1630.9     ->        1
 1631     ->        2
1631.1     ->        1
1631.2     ->        2
1631.3     ->        1
1631.9     ->        3
 1632     ->        1
1632.1     ->        1
1632.4     ->        1
1632.7     ->        2
1632.9     ->        1
 1633     ->        1
1633.1     ->        2
1633.2     ->        1
1633.4     ->        1
1633.6     ->        2
1633.8     ->        1
 1634     ->        1
1634.1     ->        2
1634.2     ->        1
1634.4     ->        3
1634.5     ->        2
1634.6     ->        1
1634.8     ->        1
1634.9     ->        3
 1635     ->        1
1635.1     ->        2
1635.2     ->        2
1635.4     ->        2
1635.5     ->        1
1635.7     ->        1
1635.8     ->        2
1636.2     ->        1
1636.3     ->        3
1636.6     ->        3
 1637     ->        1
1637.1     ->        1
1637.4     ->        1
1637.5     ->        2
1637.8     ->        1
1637.9     ->        1
1638.1     ->        1
1638.3     ->        1
1638.4     ->        3
1638.5     ->        2
1638.6     ->        1
1638.8     ->        1
1638.9     ->        1
1639.3     ->        1
1639.4     ->        1
1639.5     ->        1
1639.6     ->        1
1639.7     ->        1
1639.8     ->        1
1639.9     ->        3
1640.1     ->        1
1640.2     ->        2
1640.3     ->        1
1640.5     ->        1
1640.8     ->        1
1640.9     ->        1
 1641     ->        2
1641.1     ->        1
1641.3     ->        1
1641.5     ->        1
1641.6     ->        2
1641.7     ->        1
1641.8     ->        1
1642.2     ->        3
1642.3     ->        1
1642.4     ->        1
1642.5     ->        1
1642.7     ->        2
1642.8     ->        1
 1643     ->        3
1643.3     ->        3
1643.4     ->        1
1643.5     ->        1
1643.7     ->        1
 1644     ->        1
1644.1     ->        1
1644.6     ->        3
1644.7     ->        2
1644.8     ->        1
1644.9     ->        1
 1645     ->        2
1645.3     ->        1
1645.4     ->        1
1645.5     ->        1
1645.6     ->        1
1645.7     ->        2
1646.1     ->        1
1646.2     ->        2
1646.4     ->        1
1646.5     ->        1
1646.6     ->        2
1646.7     ->        2
 1647     ->        3
1647.1     ->        2
1647.2     ->        1
1647.3     ->        1
1647.4     ->        1
1647.6     ->        1
1647.8     ->        2
 1648     ->        1
1648.1     ->        1
1648.2     ->        3
1648.3     ->        1
1648.4     ->        1
1648.6     ->        1
1648.8     ->        1
 1649     ->        1
1649.1     ->        2
1649.2     ->        2
1649.3     ->        1
1649.4     ->        2
1649.5     ->        1
1649.6     ->        1
 1650     ->        1
1650.2     ->        1
1650.4     ->        1
1650.5     ->        1
1650.6     ->        1
1650.9     ->        2
 1651     ->        1
1651.1     ->        1
1651.2     ->        1
1651.3     ->        2
1651.4     ->        2
1651.5     ->        1
1651.7     ->        2
1651.8     ->        1
1651.9     ->        2
 1652     ->        1
1652.1     ->        1
1652.2     ->        1
1652.4     ->        2
1652.5     ->        1
1652.6     ->        1
1652.8     ->        1
 1653     ->        1
1653.1     ->        1
1653.4     ->        4
1653.5     ->        2
1653.6     ->        1
1653.8     ->        1
1653.9     ->        2
1654.5     ->        3
1654.6     ->        3
1654.7     ->        2
1655.1     ->        1
1655.2     ->        1
1655.3     ->        2
1655.4     ->        1
1655.5     ->        2
1655.6     ->        1
1655.7     ->        1
1655.8     ->        1
1655.9     ->        2
1656.3     ->        1
1656.5     ->        1
1656.7     ->        2
1656.9     ->        3
 1657     ->        1
1657.1     ->        2
1657.2     ->        1
1657.3     ->        1
1657.4     ->        1
1657.6     ->        2
1657.7     ->        2
1657.8     ->        1
1657.9     ->        1
 1658     ->        1
1658.3     ->        1
1658.4     ->        2
1658.7     ->        3
 1659     ->        2
1659.3     ->        1
1659.4     ->        1
1659.5     ->        1
1659.6     ->        4
1659.7     ->        1
 1660     ->        1
1660.1     ->        4
1660.2     ->        2
1660.4     ->        2
1660.5     ->        2
1660.6     ->        1
1660.7     ->        2
1660.8     ->        1
1660.9     ->        1
1661.1     ->        1
1661.2     ->        1
1661.3     ->        1
1661.5     ->        1
1661.7     ->        3
1661.8     ->        2
1661.9     ->        2
 1662     ->        1
1662.2     ->        2
1662.3     ->        1
1662.4     ->        1
1662.5     ->        1
1662.6     ->        1
1662.7     ->        3
 1663     ->        4
1663.2     ->        1
1663.3     ->        1
1663.4     ->        1
1663.6     ->        2
1663.7     ->        2
1663.8     ->        1
1663.9     ->        1
 1664     ->        1
1664.1     ->        1
1664.2     ->        1
1664.3     ->        1
1664.4     ->        2
1664.5     ->        1
1664.7     ->        3
1665.1     ->        2
1665.2     ->        1
1665.3     ->        1
1665.5     ->        2
1665.6     ->        2
1665.7     ->        3
1665.8     ->        1
1665.9     ->        2
 1666     ->        1
1666.2     ->        1
1666.5     ->        1
1666.7     ->        1
1666.8     ->        1
1666.9     ->        3
 1667     ->        3
1667.2     ->        4
1667.3     ->        2
1667.5     ->        2
1667.9     ->        1
1668.1     ->        1
1668.3     ->        2
1668.5     ->        1
1668.6     ->        1
1668.7     ->        1
1668.8     ->        1
1668.9     ->        1
 1669     ->        3
1669.1     ->        1
1669.2     ->        2
1669.5     ->        3
1669.7     ->        3
1669.9     ->        1
 1670     ->        1
1670.1     ->        2
1670.2     ->        2
1670.3     ->        2
1670.5     ->        1
1670.6     ->        1
1670.7     ->        1
1670.8     ->        2
1671.1     ->        2
1671.2     ->        1
1671.4     ->        2
1671.5     ->        1
1671.8     ->        2
1671.9     ->        1
 1672     ->        1
1672.1     ->        3
1672.3     ->        1
1672.4     ->        1
1672.5     ->        3
1672.7     ->        1
1672.8     ->        1
1672.9     ->        1
1673.2     ->        1
1673.3     ->        1
1673.4     ->        2
1673.9     ->        1
 1674     ->        2
1674.2     ->        4
1674.3     ->        1
1674.5     ->        4
