DISTANCIA   VECES QUE SE REPITE
1677.1     ->        2
1677.2     ->        1
1677.5     ->        2
1677.6     ->        1
1677.8     ->        2
1677.9     ->        1
 1678     ->        1
1678.2     ->        1
1678.3     ->        1
1678.6     ->        2
1678.7     ->        1
1678.9     ->        1
 1679     ->        1
1679.1     ->        2
1679.2     ->        1
1679.3     ->        1
1679.4     ->        2
1679.7     ->        1
1679.8     ->        1
1679.9     ->        2
1680.1     ->        1
1680.3     ->        1
1680.6     ->        3
1680.8     ->        1
1680.9     ->        2
 1681     ->        1
1681.4     ->        2
1681.6     ->        4
1681.7     ->        1
1681.9     ->        2
 1682     ->        1
1682.1     ->        1
1682.2     ->        1
1682.3     ->        1
1682.4     ->        2
1682.8     ->        1
 1683     ->        1
1683.2     ->        2
1683.7     ->        1
1683.8     ->        2
1683.9     ->        1
 1684     ->        1
1684.1     ->        2
1684.2     ->        1
1684.3     ->        2
1684.4     ->        1
1684.5     ->        2
1684.8     ->        1
 1685     ->        1
1685.2     ->        1
1685.6     ->        2
 1686     ->        2
1686.1     ->        1
1686.3     ->        5
1686.6     ->        2
1686.7     ->        1
1686.9     ->        3
1687.4     ->        1
1687.8     ->        1
 1688     ->        1
1688.1     ->        1
1688.2     ->        2
1688.3     ->        1
1688.5     ->        3
1688.6     ->        1
1688.9     ->        1
1689.1     ->        1
1689.2     ->        1
1689.4     ->        2
1689.6     ->        1
1689.7     ->        3
1689.8     ->        2
1689.9     ->        1
1690.3     ->        1
1690.4     ->        1
1690.5     ->        2
1690.6     ->        2
1690.7     ->        1
1690.8     ->        2
1690.9     ->        2
 1691     ->        1
1691.2     ->        1
1691.5     ->        1
1691.8     ->        2
1692.1     ->        2
1692.2     ->        1
1692.4     ->        1
1692.6     ->        3
1692.7     ->        1
1692.8     ->        1
 1693     ->        1
1693.1     ->        1
1693.3     ->        1
1693.4     ->        1
1693.6     ->        1
1694.1     ->        1
1694.2     ->        1
1694.3     ->        2
1694.4     ->        1
1694.5     ->        2
1694.7     ->        1
1694.8     ->        2
1695.1     ->        2
1695.4     ->        1
1695.7     ->        2
1695.8     ->        1
1695.9     ->        1
 1696     ->        1
1696.3     ->        1
1696.5     ->        1
1696.7     ->        1
1696.8     ->        2
1696.9     ->        1
 1697     ->        1
1697.2     ->        1
1697.4     ->        1
1697.8     ->        1
1698.2     ->        1
1698.3     ->        3
1698.5     ->        1
1698.7     ->        1
1698.8     ->        2
 1699     ->        1
1699.1     ->        1
1699.2     ->        1
1699.3     ->        2
1699.4     ->        2
1699.5     ->        2
 1700     ->        2
1700.7     ->        1
1700.9     ->        2
 1701     ->        1
1701.2     ->        1
1701.3     ->        3
1701.4     ->        4
1701.5     ->        1
1701.7     ->        1
1701.8     ->        1
1701.9     ->        2
 1702     ->        1
1702.2     ->        2
1702.3     ->        2
1702.4     ->        1
1702.5     ->        1
1702.6     ->        2
1702.7     ->        3
1702.8     ->        4
1702.9     ->        2
 1703     ->        1
1703.1     ->        1
1703.2     ->        3
1703.4     ->        1
1703.7     ->        2
1703.8     ->        2
1704.2     ->        2
1704.3     ->        1
1704.5     ->        2
1704.6     ->        1
1704.8     ->        2
1704.9     ->        1
 1705     ->        3
1705.2     ->        1
1705.3     ->        2
1705.6     ->        2
1705.8     ->        1
1705.9     ->        1
 1706     ->        1
1706.1     ->        1
1706.2     ->        1
1706.3     ->        2
1706.4     ->        1
1706.5     ->        2
1706.7     ->        2
1706.9     ->        2
 1707     ->        1
1707.1     ->        1
1707.2     ->        2
1707.3     ->        1
1707.5     ->        1
1707.8     ->        2
1707.9     ->        1
 1708     ->        2
1708.3     ->        1
1708.6     ->        2
1708.7     ->        1
1708.9     ->        2
 1709     ->        1
1709.1     ->        2
1709.2     ->        1
1709.3     ->        2
1709.5     ->        1
1709.6     ->        1
1709.9     ->        3
1710.1     ->        2
1710.2     ->        3
1710.4     ->        1
1710.5     ->        2
1711.1     ->        2
1711.2     ->        4
1711.6     ->        3
1711.7     ->        2
1711.9     ->        1
1712.2     ->        2
1712.5     ->        2
1712.6     ->        1
1712.7     ->        2
1712.9     ->        1
1713.1     ->        3
1713.2     ->        1
1713.3     ->        1
1713.4     ->        2
1713.5     ->        2
1713.6     ->        1
 1714     ->        1
1714.2     ->        1
1714.4     ->        1
1714.5     ->        2
1714.6     ->        2
1714.8     ->        1
1714.9     ->        2
 1715     ->        2
1715.3     ->        1
1715.4     ->        1
1715.7     ->        3
1715.8     ->        1
1715.9     ->        1
 1716     ->        2
1716.1     ->        1
1716.4     ->        1
1716.6     ->        1
1716.7     ->        2
1716.8     ->        2
1717.1     ->        2
1717.4     ->        1
1717.5     ->        2
1717.6     ->        2
 1718     ->        2
1718.1     ->        1
1718.3     ->        2
1718.4     ->        1
1718.6     ->        1
1718.7     ->        1
1718.9     ->        1
 1719     ->        1
1719.2     ->        1
1719.4     ->        2
1719.5     ->        1
1719.7     ->        2
1719.9     ->        2
 1720     ->        2
1720.3     ->        1
1720.4     ->        2
1720.8     ->        1
1720.9     ->        2
 1721     ->        1
1721.1     ->        2
1721.3     ->        2
1721.4     ->        1
1721.5     ->        1
1721.6     ->        1
1721.7     ->        1
1721.8     ->        2
1721.9     ->        1
 1722     ->        1
1722.1     ->        1
1722.2     ->        2
1722.6     ->        2
1722.7     ->        3
1722.8     ->        3
1723.1     ->        2
1723.2     ->        1
1723.3     ->        1
1723.4     ->        1
1723.6     ->        1
1723.7     ->        1
1723.8     ->        1
1723.9     ->        2
 1724     ->        3
1724.2     ->        3
1724.4     ->        1
1724.5     ->        1
1724.7     ->        1
1724.9     ->        3
 1725     ->        1
1725.1     ->        1
1725.2     ->        1
1725.3     ->        1
1725.5     ->        2
1725.6     ->        3
1725.7     ->        1
1725.8     ->        2
1726.2     ->        2
1726.3     ->        3
1726.9     ->        3
1727.2     ->        3
1727.3     ->        2
1727.6     ->        1
1727.7     ->        1
1727.8     ->        1
1727.9     ->        2
1728.1     ->        1
1728.2     ->        1
1728.4     ->        1
1728.5     ->        2
1728.6     ->        1
1728.7     ->        3
1728.8     ->        3
1728.9     ->        2
 1729     ->        1
1729.1     ->        1
1729.3     ->        2
1729.4     ->        1
1729.7     ->        2
1729.9     ->        1
1730.1     ->        1
1730.3     ->        2
1730.4     ->        2
1730.5     ->        3
1730.6     ->        2
1730.9     ->        3
 1731     ->        4
1731.1     ->        1
1731.3     ->        1
1731.4     ->        1
1731.7     ->        2
1731.8     ->        1
1731.9     ->        1
1732.1     ->        1
1732.2     ->        1
1732.3     ->        2
1732.4     ->        3
1732.6     ->        1
1732.8     ->        1
1732.9     ->        5
1733.1     ->        2
1733.2     ->        2
1733.3     ->        1
1733.5     ->        2
1733.7     ->        1
1733.9     ->        3
 1734     ->        2
1734.1     ->        4
1734.3     ->        2
1734.4     ->        1
1734.5     ->        1
1734.6     ->        3
1734.7     ->        1
1734.8     ->        2
1735.1     ->        4
1735.2     ->        2
1735.3     ->        2
1735.4     ->        3
1735.5     ->        1
1735.6     ->        3
1735.7     ->        1
1735.8     ->        1
1735.9     ->        2
 1736     ->        2
1736.1     ->        2
1736.2     ->        3
1736.6     ->        3
1736.7     ->        1
1736.8     ->        1
1736.9     ->        1
 1737     ->        2
1737.2     ->        2
1737.3     ->        2
1737.5     ->        1
1737.6     ->        4
1737.7     ->        3
1737.9     ->        1
1738.1     ->        1
1738.3     ->        1
1738.4     ->        2
1738.6     ->        1
1738.7     ->        1
1738.8     ->        1
 1739     ->        2
1739.1     ->        2
1739.2     ->        3
1739.4     ->        1
1739.6     ->        1
1739.7     ->        2
1739.8     ->        4
1739.9     ->        1
 1740     ->        2
1740.2     ->        1
1740.3     ->        2
1740.4     ->        1
1740.6     ->        1
1740.7     ->        1
1740.8     ->        2
1740.9     ->        1
 1741     ->        2
1741.1     ->        5
1741.2     ->        2
1741.4     ->        2
1741.5     ->        1
1741.6     ->        2
1741.7     ->        1
1741.8     ->        1
1741.9     ->        1
 1742     ->        1
1742.2     ->        1
1742.4     ->        2
1742.5     ->        1
1742.6     ->        1
1742.8     ->        1
1742.9     ->        1
 1743     ->        2
1743.1     ->        1
1743.2     ->        1
1743.3     ->        1
1743.4     ->        2
1743.5     ->        3
1743.8     ->        1
1743.9     ->        1
 1744     ->        2
1744.3     ->        5
1744.4     ->        1
1744.5     ->        2
1744.7     ->        2
1744.8     ->        2
1744.9     ->        1
 1745     ->        1
1745.2     ->        4
1745.3     ->        2
1745.5     ->        2
1745.6     ->        2
1745.8     ->        1
 1746     ->        2
1746.1     ->        2
1746.2     ->        3
1746.3     ->        2
 1747     ->        4
1747.1     ->        2
1747.3     ->        1
1747.4     ->        2
1747.5     ->        1
1747.6     ->        2
1747.7     ->        1
1747.8     ->        2
1747.9     ->        2
 1748     ->        1
1748.1     ->        3
1748.2     ->        1
1748.3     ->        1
1748.5     ->        2
1748.6     ->        1
1748.7     ->        2
 1749     ->        1
1749.2     ->        3
1749.3     ->        1
1749.4     ->        2
1749.5     ->        3
1749.6     ->        1
1749.7     ->        5
1749.8     ->        2
 1750     ->        1
1750.1     ->        1
1750.2     ->        1
1750.3     ->        3
1750.4     ->        2
1750.5     ->        1
1750.6     ->        1
1750.8     ->        1
1750.9     ->        1
 1751     ->        3
1751.3     ->        1
1751.5     ->        3
1751.6     ->        2
1751.7     ->        3
1751.9     ->        1
 1752     ->        2
1752.2     ->        2
1752.3     ->        2
1752.4     ->        3
1752.5     ->        1
1752.6     ->        1
1752.8     ->        1
1752.9     ->        1
 1753     ->        1
1753.1     ->        2
1753.2     ->        1
1753.5     ->        1
1753.9     ->        2
 1754     ->        2
1754.1     ->        2
1754.3     ->        4
1754.4     ->        2
1754.5     ->        2
1754.6     ->        1
1754.7     ->        1
1754.8     ->        2
1754.9     ->        2
 1755     ->        2
1755.1     ->        3
1755.3     ->        1
1755.4     ->        2
1755.5     ->        3
1755.6     ->        2
1755.7     ->        1
1755.8     ->        2
1755.9     ->        2
 1756     ->        3
1756.1     ->        4
1756.2     ->        1
1756.3     ->        2
1756.6     ->        5
1756.7     ->        2
1756.8     ->        2
1756.9     ->        2
 1757     ->        3
1757.1     ->        2
1757.3     ->        1
1757.5     ->        1
1757.6     ->        3
1757.7     ->        1
1757.8     ->        1
1757.9     ->        1
 1758     ->        2
1758.1     ->        2
1758.2     ->        1
1758.3     ->        1
1758.4     ->        2
1758.5     ->        1
1758.6     ->        1
1758.7     ->        1
1758.8     ->        1
 1759     ->        1
1759.1     ->        2
1759.2     ->        1
1759.5     ->        1
1759.8     ->        2
1759.9     ->        2
 1760     ->        3
1760.1     ->        4
1760.2     ->        1
1760.3     ->        2
1760.4     ->        2
1760.5     ->        3
1760.6     ->        2
1760.7     ->        4
1760.8     ->        2
1760.9     ->        1
 1761     ->        1
1761.1     ->        4
1761.2     ->        1
1761.6     ->        2
1761.7     ->        3
1761.8     ->        3
1761.9     ->        1
1762.1     ->        2
1762.2     ->        3
1762.4     ->        1
1762.5     ->        1
1762.6     ->        2
1762.9     ->        1
 1763     ->        2
1763.1     ->        4
1763.3     ->        5
1763.4     ->        1
1763.5     ->        3
1763.6     ->        1
1763.8     ->        3
1763.9     ->        1
 1764     ->        3
1764.1     ->        1
1764.2     ->        2
1764.3     ->        1
1764.4     ->        2
1764.5     ->        3
1764.6     ->        1
1764.9     ->        3
 1765     ->        2
1765.1     ->        1
1765.2     ->        2
1765.3     ->        2
1765.4     ->        1
1765.5     ->        1
1765.6     ->        3
1765.7     ->        2
1765.8     ->        3
1765.9     ->        1
 1766     ->        3
1766.1     ->        2
1766.3     ->        2
1766.5     ->        1
1766.6     ->        2
1766.7     ->        2
1766.8     ->        2
1766.9     ->        2
 1767     ->        3
1767.3     ->        2
1767.4     ->        1
1767.5     ->        1
1767.6     ->        2
1767.7     ->        3
1767.9     ->        2
 1768     ->        2
1768.1     ->        3
1768.2     ->        7
1768.4     ->        2
1768.5     ->        2
1768.6     ->        1
1768.7     ->        2
1768.8     ->        1
1768.9     ->        1
1769.1     ->        2
1769.2     ->        3
1769.3     ->        3
1769.4     ->        2
1769.5     ->        3
1769.6     ->        1
1769.8     ->        1
1769.9     ->        3
 1770     ->        2
1770.1     ->        5
1770.2     ->        1
1770.3     ->        2
1770.4     ->        2
1770.5     ->        2
1770.6     ->        2
1770.7     ->        2
1770.8     ->        2
1771.2     ->        3
1771.3     ->        4
1771.5     ->        3
1771.6     ->        3
1771.7     ->        2
1771.8     ->        2
1771.9     ->        4
 1772     ->        5
1772.1     ->        1
1772.2     ->        4
1772.3     ->        2
1772.4     ->        1
1772.6     ->        2
1772.9     ->        3
 1773     ->        4
1773.1     ->        3
1773.2     ->        3
1773.3     ->        1
1773.4     ->        4
1773.5     ->        2
1773.7     ->        2
1773.8     ->        2
 1774     ->        2
1774.1     ->        1
1774.2     ->        1
1774.4     ->        3
1774.5     ->        1
1774.6     ->        2
1774.8     ->        1
1774.9     ->        1
 1775     ->        4
1775.1     ->        2
1775.2     ->        2
1775.3     ->        1
1775.4     ->        1
1775.5     ->        1
1775.6     ->        2
1775.7     ->        1
1775.8     ->        1
1775.9     ->        1
 1776     ->        1
1776.2     ->        3
1776.3     ->        1
1776.4     ->        1
1776.5     ->        1
1776.6     ->        1
1776.7     ->        1
1776.8     ->        1
1776.9     ->        4
 1777     ->        1
1777.1     ->        2
1777.2     ->        6
1777.3     ->        1
1777.4     ->        4
1777.5     ->        4
1777.6     ->        1
1777.7     ->        2
1777.8     ->        4
1777.9     ->        3
1778.1     ->        1
1778.2     ->        2
1778.3     ->        2
1778.4     ->        1
1778.5     ->        2
1778.6     ->        4
1778.7     ->        2
1778.8     ->        2
 1779     ->        1
1779.3     ->        2
1779.4     ->        4
1779.6     ->        5
1779.7     ->        2
1779.8     ->        1
1779.9     ->        2
 1780     ->        4
1780.1     ->        3
1780.2     ->        3
1780.3     ->        2
1780.4     ->        3
1780.6     ->        1
1780.7     ->        2
1780.8     ->        1
1780.9     ->        1
1781.1     ->        2
1781.2     ->        4
1781.3     ->        2
1781.6     ->        3
1781.7     ->        3
1781.8     ->        1
1781.9     ->        1
 1782     ->        1
1782.1     ->        3
1782.3     ->        1
1782.4     ->        1
1782.5     ->        1
1782.6     ->        2
1782.7     ->        3
1782.8     ->        2
1782.9     ->        1
 1783     ->        3
1783.1     ->        1
1783.2     ->        4
1783.3     ->        2
1783.4     ->        2
1783.5     ->        3
1783.6     ->        1
1783.7     ->        2
1783.8     ->        2
1784.1     ->        2
1784.2     ->        3
1784.3     ->        1
1784.5     ->        3
1784.6     ->        2
1784.7     ->        3
1784.8     ->        1
1784.9     ->        1
 1785     ->        4
1785.1     ->        1
1785.2     ->        1
1785.3     ->        1
1785.4     ->        3
1785.5     ->        1
1785.6     ->        4
1785.7     ->        1
1785.8     ->        3
 1786     ->        2
1786.1     ->        2
1786.2     ->        1
1786.3     ->        2
1786.4     ->        5
1786.6     ->        3
1786.8     ->        3
 1787     ->        2
1787.1     ->        2
1787.2     ->        2
1787.3     ->        1
1787.4     ->        4
1787.5     ->        1
1787.6     ->        1
1787.8     ->        1
1787.9     ->        3
 1788     ->        4
1788.1     ->        2
1788.2     ->        3
1788.3     ->        4
1788.4     ->        1
1788.6     ->        2
1788.7     ->        1
1788.8     ->        3
1788.9     ->        2
 1789     ->        2
1789.1     ->        3
1789.2     ->        1
1789.4     ->        3
1789.5     ->        4
1789.6     ->        2
1789.8     ->        2
 1790     ->        1
1790.1     ->        1
1790.2     ->        1
1790.3     ->        1
1790.4     ->        4
1790.5     ->        2
1790.6     ->        4
1790.7     ->        5
1790.9     ->        1
 1791     ->        2
1791.1     ->        1
1791.2     ->        2
1791.3     ->        1
1791.4     ->        1
1791.5     ->        1
1791.6     ->        1
1791.8     ->        3
1792.1     ->        1
1792.3     ->        2
1792.4     ->        3
1792.6     ->        4
1792.7     ->        3
1792.8     ->        3
1792.9     ->        3
 1793     ->        2
1793.2     ->        3
1793.5     ->        4
1793.6     ->        2
1793.7     ->        3
1793.8     ->        2
1793.9     ->        2
 1794     ->        2
1794.1     ->        1
1794.3     ->        1
1794.4     ->        3
1794.6     ->        2
1794.7     ->        3
1794.8     ->        1
1794.9     ->        3
 1795     ->        1
1795.1     ->        3
