DISTANCIA   VECES QUE SE REPITE
2034.5     ->        1
2035.3     ->        1
2036.3     ->        1
2036.9     ->        1
2037.2     ->        1
2037.5     ->        1
2040.2     ->        1
2040.5     ->        1
2044.5     ->        1
2044.9     ->        1
2045.7     ->        1
2045.9     ->        1
2047.2     ->        1
2047.6     ->        1
2048.4     ->        1
2049.2     ->        1
2050.9     ->        1
2052.8     ->        1
2053.2     ->        1
2053.3     ->        1
2053.5     ->        1
2054.5     ->        2
2055.1     ->        1
2055.2     ->        1
2055.6     ->        1
2055.8     ->        1
2058.4     ->        1
2058.5     ->        1
2058.6     ->        1
2059.9     ->        1
2060.3     ->        2
2060.8     ->        1
2061.1     ->        1
2061.6     ->        1
 2062     ->        1
2062.5     ->        1
2063.3     ->        1
2063.9     ->        1
2064.2     ->        1
2064.4     ->        1
2064.5     ->        1
2064.6     ->        1
2065.2     ->        2
2065.7     ->        1
2066.1     ->        2
2066.6     ->        1
2066.7     ->        1
 2067     ->        1
2067.9     ->        1
2069.5     ->        1
2069.9     ->        1
 2070     ->        1
2070.4     ->        1
2070.7     ->        1
2070.8     ->        1
2071.1     ->        1
2071.4     ->        1
2072.2     ->        1
2072.3     ->        1
2072.5     ->        1
2072.7     ->        1
2073.4     ->        1
2074.9     ->        1
2075.1     ->        1
2075.2     ->        1
2075.8     ->        1
2075.9     ->        1
2076.1     ->        2
2076.7     ->        1
2077.4     ->        1
2079.4     ->        1
2079.9     ->        1
 2081     ->        1
2081.1     ->        1
2081.8     ->        1
2081.9     ->        1
2082.3     ->        1
2082.8     ->        1
2083.1     ->        1
 2085     ->        2
2085.1     ->        1
2085.3     ->        1
2085.9     ->        1
2086.3     ->        1
2086.5     ->        1
2087.2     ->        1
2087.9     ->        1
2088.3     ->        1
2089.2     ->        1
2089.3     ->        1
2090.3     ->        1
2091.3     ->        1
2091.4     ->        1
 2092     ->        1
2092.6     ->        1
2092.9     ->        2
2093.5     ->        1
 2094     ->        1
2094.4     ->        1
2094.9     ->        1
2095.2     ->        2
2096.3     ->        1
2097.2     ->        2
2097.8     ->        1
2098.3     ->        3
2099.2     ->        1
2099.3     ->        1
2099.4     ->        1
2100.1     ->        1
2100.4     ->        1
 2101     ->        1
 2102     ->        1
2102.8     ->        1
2102.9     ->        1
2103.4     ->        1
2103.6     ->        1
2103.9     ->        1
2104.1     ->        2
2104.3     ->        1
2104.9     ->        1
2105.3     ->        1
2105.4     ->        1
2105.8     ->        1
 2106     ->        1
2106.3     ->        1
2106.5     ->        1
 2108     ->        1
2108.2     ->        1
2108.5     ->        1
 2109     ->        1
2109.1     ->        1
2109.5     ->        1
2109.6     ->        1
2109.9     ->        1
2110.8     ->        2
2111.2     ->        2
2111.3     ->        1
2111.9     ->        1
2112.1     ->        1
2112.4     ->        1
2112.6     ->        1
2113.5     ->        1
2113.8     ->        1
2114.7     ->        1
2114.8     ->        2
2114.9     ->        1
2115.1     ->        1
2115.7     ->        1
2115.8     ->        1
2116.2     ->        2
2116.4     ->        1
2116.8     ->        1
2117.6     ->        1
2118.1     ->        1
2118.3     ->        1
2118.7     ->        1
2118.9     ->        1
 2120     ->        1
2120.1     ->        1
2120.8     ->        1
2120.9     ->        1
2121.2     ->        1
2122.2     ->        1
2122.7     ->        1
2123.3     ->        1
2123.4     ->        1
2123.6     ->        1
2123.7     ->        2
 2124     ->        1
2124.1     ->        1
2124.2     ->        2
2124.5     ->        1
2125.2     ->        1
2125.5     ->        1
2125.7     ->        1
2125.8     ->        1
2126.3     ->        1
 2127     ->        1
2127.1     ->        1
2127.7     ->        1
2128.5     ->        1
2128.8     ->        1
2129.1     ->        1
2129.3     ->        1
2129.7     ->        1
2129.8     ->        1
 2130     ->        1
2130.2     ->        1
2130.7     ->        1
2130.8     ->        1
2131.2     ->        1
2131.4     ->        1
2131.6     ->        1
2133.2     ->        1
2133.3     ->        1
2133.6     ->        1
2133.7     ->        1
2134.1     ->        1
2134.4     ->        1
2135.3     ->        1
2135.6     ->        1
2135.7     ->        2
2135.8     ->        1
2136.4     ->        1
2136.6     ->        1
2137.2     ->        2
2137.3     ->        1
2137.5     ->        1
2138.7     ->        1
2138.8     ->        2
2138.9     ->        1
2139.2     ->        1
2139.7     ->        1
2140.2     ->        1
2141.5     ->        2
2141.8     ->        1
 2142     ->        1
2142.7     ->        1
2142.8     ->        1
 2143     ->        1
2143.5     ->        1
2143.6     ->        1
2144.1     ->        1
2144.9     ->        1
2145.8     ->        1
 2146     ->        1
2146.4     ->        1
2147.8     ->        3
 2148     ->        1
2148.4     ->        1
2148.5     ->        1
2148.7     ->        1
2148.9     ->        3
 2149     ->        1
2149.1     ->        1
2149.8     ->        1
2149.9     ->        1
2150.1     ->        1
2150.3     ->        1
2150.5     ->        2
2150.7     ->        1
2151.1     ->        2
2151.6     ->        1
2151.9     ->        1
2152.2     ->        2
2152.3     ->        1
2152.9     ->        1
2153.4     ->        1
2153.6     ->        2
2153.7     ->        3
2153.8     ->        1
 2154     ->        1
2154.5     ->        1
2154.7     ->        2
2154.8     ->        1
2154.9     ->        1
2155.3     ->        1
2155.4     ->        1
2155.6     ->        1
2155.9     ->        1
 2156     ->        2
2156.1     ->        1
2156.2     ->        1
2156.4     ->        2
2156.6     ->        1
2156.7     ->        2
2156.8     ->        1
2156.9     ->        2
 2157     ->        2
2157.2     ->        2
2157.5     ->        1
2157.6     ->        1
2158.1     ->        2
2158.5     ->        2
2158.7     ->        1
2158.9     ->        4
2159.3     ->        1
2159.8     ->        1
2160.1     ->        3
2160.4     ->        1
2160.5     ->        1
2160.8     ->        1
 2161     ->        2
2161.1     ->        2
 2162     ->        1
2162.2     ->        1
2162.3     ->        1
2163.2     ->        1
2163.5     ->        2
 2164     ->        1
2164.2     ->        1
2164.3     ->        1
2164.6     ->        1
2165.2     ->        1
2165.7     ->        1
 2166     ->        1
2166.2     ->        1
2166.3     ->        1
2166.5     ->        2
2166.6     ->        1
2166.7     ->        1
2166.9     ->        1
 2167     ->        2
2167.1     ->        3
2167.3     ->        2
2167.5     ->        2
2167.6     ->        1
2167.7     ->        1
2167.9     ->        2
 2168     ->        1
2168.1     ->        1
2168.4     ->        3
2168.5     ->        1
2169.1     ->        3
2169.3     ->        1
2169.4     ->        1
2169.5     ->        1
2169.6     ->        1
2169.8     ->        1
2169.9     ->        1
 2170     ->        2
2170.1     ->        1
2170.2     ->        2
2170.3     ->        1
2170.4     ->        1
2170.6     ->        1
 2172     ->        1
2172.1     ->        1
2172.2     ->        2
2172.7     ->        1
2172.8     ->        1
2173.2     ->        1
2173.4     ->        1
2173.6     ->        1
2173.7     ->        1
 2174     ->        1
2174.1     ->        2
2174.4     ->        1
2174.9     ->        1
2175.2     ->        1
2175.7     ->        2
2175.9     ->        2
2176.6     ->        1
2176.7     ->        1
2176.8     ->        1
 2177     ->        2
2177.2     ->        3
2177.3     ->        1
2177.5     ->        1
2177.6     ->        1
2177.8     ->        1
2178.1     ->        1
2178.5     ->        1
2178.9     ->        1
 2179     ->        1
2179.4     ->        2
2179.7     ->        1
2179.8     ->        1
2180.2     ->        2
2180.3     ->        2
2180.5     ->        1
2180.9     ->        1
2181.1     ->        1
2181.3     ->        1
2181.4     ->        2
 2182     ->        1
2182.3     ->        2
2182.6     ->        1
2182.8     ->        2
2182.9     ->        1
 2183     ->        1
2183.2     ->        1
2183.4     ->        1
2183.6     ->        1
2183.7     ->        1
2184.1     ->        1
2184.3     ->        2
2184.4     ->        2
2184.6     ->        1
2184.7     ->        1
2184.8     ->        1
2184.9     ->        1
2185.5     ->        1
2185.6     ->        1
2185.7     ->        2
 2186     ->        2
2186.1     ->        1
2186.2     ->        2
2186.6     ->        1
2186.7     ->        1
2186.9     ->        1
2187.1     ->        1
2187.4     ->        2
2188.1     ->        1
2188.6     ->        1
2188.8     ->        1
2188.9     ->        2
 2189     ->        2
2189.7     ->        1
2189.8     ->        1
 2190     ->        3
2190.5     ->        1
2190.6     ->        1
2190.7     ->        1
2190.9     ->        1
 2191     ->        1
2191.4     ->        1
 2192     ->        1
2192.2     ->        1
2192.3     ->        3
2192.6     ->        1
2193.3     ->        1
2193.4     ->        1
2193.5     ->        2
2193.8     ->        1
2194.2     ->        1
2194.3     ->        1
2194.4     ->        2
2194.7     ->        2
2195.1     ->        2
 2196     ->        2
2196.1     ->        1
2196.2     ->        2
2196.3     ->        1
2196.4     ->        1
2196.6     ->        1
2196.7     ->        1
2196.8     ->        2
 2197     ->        1
2197.1     ->        1
2197.3     ->        2
2197.4     ->        1
2197.5     ->        1
2197.6     ->        1
2197.8     ->        1
2197.9     ->        2
2198.4     ->        2
2198.5     ->        1
2198.6     ->        1
2198.7     ->        2
2198.8     ->        1
 2199     ->        2
2199.3     ->        1
2199.6     ->        1
2199.8     ->        2
2200.2     ->        1
2200.4     ->        1
2200.5     ->        1
2200.6     ->        1
2201.2     ->        1
2201.6     ->        1
2201.7     ->        1
 2202     ->        1
2202.2     ->        1
2202.4     ->        1
2202.5     ->        1
2202.7     ->        1
2202.9     ->        2
2203.1     ->        1
2203.3     ->        1
2203.5     ->        1
2203.6     ->        1
 2204     ->        1
2204.1     ->        1
2204.2     ->        1
2204.3     ->        1
2204.6     ->        1
2204.9     ->        1
 2205     ->        1
2205.3     ->        1
2205.8     ->        1
 2206     ->        1
2206.3     ->        1
2206.4     ->        1
2206.6     ->        1
2206.8     ->        1
2206.9     ->        3
2207.3     ->        2
2207.5     ->        1
2207.7     ->        2
2207.8     ->        1
2207.9     ->        1
 2208     ->        1
2208.1     ->        1
2208.6     ->        1
2209.1     ->        1
2209.2     ->        2
2209.3     ->        1
2209.5     ->        1
2209.8     ->        3
2210.2     ->        1
2210.3     ->        2
2210.4     ->        1
2210.5     ->        1
2210.8     ->        1
 2211     ->        1
2211.1     ->        1
2211.4     ->        2
2211.5     ->        1
2211.6     ->        1
2211.7     ->        1
2211.8     ->        1
 2212     ->        1
2212.2     ->        1
2212.3     ->        1
2212.4     ->        1
2213.1     ->        1
2213.2     ->        1
2213.3     ->        1
2213.4     ->        2
2213.5     ->        2
2213.9     ->        1
2214.1     ->        1
2214.2     ->        2
2214.5     ->        1
2214.6     ->        1
2214.9     ->        1
 2215     ->        1
2215.3     ->        2
2215.4     ->        2
2215.6     ->        2
2215.9     ->        2
2216.3     ->        2
2216.6     ->        1
2216.8     ->        3
2216.9     ->        3
 2217     ->        1
2217.3     ->        1
2217.6     ->        1
2217.9     ->        1
 2218     ->        1
2218.1     ->        1
2218.2     ->        1
2218.3     ->        1
2218.4     ->        1
2218.8     ->        1
2218.9     ->        2
 2219     ->        2
2219.1     ->        1
2219.4     ->        2
2219.6     ->        1
 2220     ->        1
2220.2     ->        1
2220.4     ->        1
2220.6     ->        1
2220.8     ->        1
2221.1     ->        1
2221.2     ->        1
2221.4     ->        2
2221.6     ->        1
2221.7     ->        1
2222.1     ->        1
2222.3     ->        1
2222.5     ->        1
2222.6     ->        2
2222.7     ->        2
2222.8     ->        1
 2223     ->        1
2223.2     ->        2
2223.3     ->        3
2223.4     ->        1
2223.5     ->        1
2223.8     ->        1
 2224     ->        1
2224.2     ->        2
2224.3     ->        1
2224.4     ->        1
2224.5     ->        3
2224.6     ->        1
2224.8     ->        1
 2225     ->        1
2225.1     ->        2
2225.2     ->        3
2225.3     ->        1
2225.5     ->        2
2225.7     ->        1
2225.8     ->        1
 2226     ->        1
2226.1     ->        1
2226.2     ->        1
2226.4     ->        2
2226.8     ->        1
2227.1     ->        2
2227.3     ->        1
2227.4     ->        1
2227.6     ->        3
2227.7     ->        4
2227.8     ->        1
2228.1     ->        1
2228.4     ->        1
2228.5     ->        1
2228.7     ->        1
 2229     ->        1
2229.1     ->        1
2229.2     ->        3
2229.5     ->        3
 2230     ->        2
2230.1     ->        1
2230.3     ->        2
2230.4     ->        1
2230.6     ->        2
2230.7     ->        1
2230.8     ->        1
2230.9     ->        1
 2231     ->        2
2231.1     ->        3
2231.2     ->        1
2231.3     ->        2
2231.4     ->        1
2231.5     ->        1
2231.7     ->        1
2231.8     ->        2
 2232     ->        1
2232.2     ->        3
2232.3     ->        3
2232.4     ->        1
2232.5     ->        1
2232.7     ->        2
2232.8     ->        1
2232.9     ->        4
2233.2     ->        1
2233.5     ->        2
2233.6     ->        1
2233.8     ->        2
2233.9     ->        1
 2234     ->        2
2234.1     ->        1
2234.3     ->        2
2234.6     ->        2
2234.9     ->        1
 2235     ->        1
2235.1     ->        1
2235.2     ->        3
2235.3     ->        3
2235.4     ->        1
2235.5     ->        1
2235.6     ->        2
2235.9     ->        2
 2236     ->        3
2236.3     ->        1
2236.4     ->        1
2236.8     ->        3
2236.9     ->        1
 2237     ->        1
2237.1     ->        1
2237.2     ->        1
2237.3     ->        1
2237.5     ->        2
2237.6     ->        3
2237.8     ->        1
2237.9     ->        1
 2238     ->        1
2238.1     ->        1
2238.2     ->        2
2238.4     ->        1
2238.5     ->        1
2238.9     ->        3
2239.1     ->        1
2239.2     ->        1
2239.5     ->        2
2239.7     ->        2
2240.1     ->        1
2240.3     ->        1
2240.6     ->        2
2240.7     ->        2
2240.8     ->        1
2240.9     ->        2
2241.3     ->        1
2241.4     ->        2
2241.6     ->        1
2241.7     ->        1
2241.9     ->        5
 2242     ->        1
2242.3     ->        4
2242.5     ->        1
2242.8     ->        1
2242.9     ->        1
2243.1     ->        1
2243.2     ->        2
2243.3     ->        2
2243.4     ->        1
2243.5     ->        3
2243.7     ->        1
 2244     ->        2
2244.2     ->        2
2244.4     ->        3
2244.6     ->        1
2244.8     ->        3
 2245     ->        1
2245.1     ->        1
2245.2     ->        1
2245.3     ->        1
2245.4     ->        2
2245.5     ->        1
2245.7     ->        1
2245.8     ->        1
2245.9     ->        2
 2246     ->        1
2246.1     ->        2
2246.2     ->        2
2246.3     ->        2
2246.6     ->        1
2246.9     ->        1
 2247     ->        3
2247.1     ->        1
2247.3     ->        1
2247.5     ->        1
2247.7     ->        3
2247.8     ->        2
2247.9     ->        1
2248.2     ->        1
2248.4     ->        1
2248.5     ->        1
2248.6     ->        2
2248.9     ->        1
 2249     ->        1
2249.1     ->        2
2249.2     ->        1
2249.6     ->        4
2249.9     ->        2
 2250     ->        1
2250.1     ->        3
2250.2     ->        2
2250.3     ->        2
2250.9     ->        1
2251.2     ->        2
2251.3     ->        1
2251.4     ->        1
2251.5     ->        1
2251.6     ->        2
2251.8     ->        1
2251.9     ->        1
 2252     ->        2
2252.5     ->        2
2252.6     ->        3
2253.6     ->        1
2253.7     ->        1
 2254     ->        1
2254.1     ->        1
2254.2     ->        1
2254.4     ->        1
2254.5     ->        1
2254.6     ->        1
2254.7     ->        1
2254.9     ->        1
2255.2     ->        1
2255.3     ->        1
2255.5     ->        1
2255.6     ->        1
2255.8     ->        1
2256.2     ->        1
2256.3     ->        1
2256.5     ->        1
 2257     ->        1
2257.1     ->        1
2257.2     ->        1
2257.3     ->        1
2257.5     ->        2
2257.7     ->        1
2257.8     ->        2
 2258     ->        1
2258.1     ->        3
2258.2     ->        4
2258.4     ->        1
2258.5     ->        1
2258.7     ->        1
2258.8     ->        1
2258.9     ->        1
 2259     ->        2
2259.3     ->        1
2259.4     ->        2
2259.5     ->        1
2259.7     ->        1
2259.8     ->        2
2259.9     ->        3
 2260     ->        2
2260.1     ->        1
2260.2     ->        1
2260.5     ->        1
2260.6     ->        1
2260.7     ->        3
2260.8     ->        1
2260.9     ->        2
2261.1     ->        1
2261.2     ->        1
2261.3     ->        1
2261.4     ->        1
2261.5     ->        1
2261.7     ->        3
2261.8     ->        1
 2262     ->        2
2262.1     ->        1
2262.2     ->        1
2262.3     ->        1
2262.5     ->        1
2262.6     ->        2
2262.7     ->        1
2262.9     ->        1
 2263     ->        2
2263.1     ->        1
2263.2     ->        1
2263.5     ->        1
2263.6     ->        1
2263.7     ->        2
2263.8     ->        2
2263.9     ->        2
2264.1     ->        1
2264.4     ->        2
2264.5     ->        1
2264.6     ->        1
2264.8     ->        1
2264.9     ->        1
2265.1     ->        2
2265.2     ->        2
2265.3     ->        2
2265.4     ->        1
2265.5     ->        1
2265.9     ->        1
 2266     ->        1
2266.1     ->        1
2266.2     ->        1
2266.4     ->        2
2266.5     ->        1
2266.6     ->        2
2266.7     ->        1
2266.9     ->        1
 2267     ->        1
2267.1     ->        1
2267.2     ->        1
2267.6     ->        1
2267.7     ->        1
2267.8     ->        1
 2268     ->        3
2268.1     ->        2
2268.3     ->        1
2268.5     ->        3
2268.7     ->        2
2268.8     ->        1
 2269     ->        2
2269.1     ->        1
2269.3     ->        1
2269.4     ->        1
2269.5     ->        1
2269.6     ->        1
2269.7     ->        1
2269.8     ->        1
2270.3     ->        1
2270.4     ->        1
2270.6     ->        2
2270.8     ->        2
2271.2     ->        2
2271.5     ->        1
2271.6     ->        1
2271.7     ->        5
2271.9     ->        1
2272.1     ->        1
2272.2     ->        4
2272.6     ->        1
2272.7     ->        2
 2273     ->        1
2273.1     ->        1
2273.2     ->        1
2273.3     ->        1
2273.4     ->        2
2273.5     ->        1
2273.6     ->        1
2273.7     ->        1
2273.8     ->        1
2273.9     ->        1
2274.2     ->        4
2274.3     ->        3
2274.4     ->        1
2274.5     ->        1
2274.6     ->        1
2274.7     ->        2
2274.8     ->        1
 2275     ->        1
2275.1     ->        1
2275.2     ->        1
2275.3     ->        1
2275.6     ->        2
2275.7     ->        4
2275.8     ->        1
2275.9     ->        1
 2276     ->        2
2276.1     ->        3
2276.3     ->        2
2276.4     ->        2
2276.5     ->        2
2276.7     ->        2
2276.9     ->        1
2277.1     ->        2
2277.2     ->        3
2277.4     ->        1
2277.5     ->        2
2277.7     ->        1
2277.8     ->        2
2277.9     ->        2
 2278     ->        3
2278.1     ->        1
2278.3     ->        1
2278.4     ->        2
2278.5     ->        1
2278.9     ->        2
 2279     ->        2
2279.1     ->        1
2279.6     ->        4
2279.7     ->        1
2279.9     ->        2
 2280     ->        3
2280.1     ->        1
2280.4     ->        1
2280.6     ->        3
2280.7     ->        1
2280.8     ->        1
2280.9     ->        1
 2281     ->        1
2281.1     ->        2
2281.4     ->        1
2281.5     ->        1
2281.6     ->        1
2281.7     ->        1
 2282     ->        1
2282.1     ->        4
2282.2     ->        1
2282.3     ->        1
2282.5     ->        2
2282.6     ->        1
2282.8     ->        1
2282.9     ->        1
 2283     ->        3
2283.1     ->        2
2283.2     ->        2
2283.3     ->        1
2283.4     ->        2
2283.6     ->        1
2283.8     ->        1
2284.2     ->        1
2284.6     ->        1
2284.7     ->        1
2284.9     ->        3
 2285     ->        3
2285.1     ->        3
2285.3     ->        1
2285.4     ->        1
2285.7     ->        2
2285.9     ->        2
2286.2     ->        2
2286.3     ->        1
2286.5     ->        1
2286.6     ->        1
2286.7     ->        1
2286.9     ->        3
2287.1     ->        2
2287.2     ->        1
2287.3     ->        1
2287.4     ->        2
2287.7     ->        1
2287.8     ->        5
 2288     ->        1
2288.1     ->        2
2288.4     ->        5
2288.5     ->        1
2288.6     ->        2
2288.7     ->        1
2288.8     ->        2
2289.2     ->        1
2289.3     ->        1
2289.4     ->        1
2289.5     ->        1
2289.6     ->        1
2289.8     ->        1
2289.9     ->        1
 2290     ->        4
2290.2     ->        1
2290.6     ->        1
2290.7     ->        1
2291.2     ->        1
2291.4     ->        2
2291.5     ->        1
2291.6     ->        1
2291.7     ->        2
2291.8     ->        1
2291.9     ->        1
 2292     ->        1
2292.2     ->        2
2292.3     ->        2
2292.4     ->        2
2292.5     ->        3
2292.6     ->        3
2292.8     ->        1
2292.9     ->        1
 2293     ->        1
2293.1     ->        1
2293.2     ->        1
2293.3     ->        1
2293.4     ->        5
2293.5     ->        1
2293.6     ->        2
2293.7     ->        2
2293.8     ->        1
2294.1     ->        1
2294.2     ->        1
2294.3     ->        1
2294.5     ->        1
2294.6     ->        1
2294.7     ->        3
2294.9     ->        1
2295.1     ->        2
2295.3     ->        1
2295.5     ->        1
2295.7     ->        1
2295.8     ->        2
2295.9     ->        2
2296.1     ->        1
2296.3     ->        2
2296.5     ->        1
2296.6     ->        3
2296.7     ->        1
2296.8     ->        1
2296.9     ->        1
 2297     ->        1
2297.1     ->        2
2297.2     ->        1
2297.5     ->        1
2297.6     ->        2
2297.7     ->        1
2297.9     ->        3
 2298     ->        1
2298.1     ->        2
2298.2     ->        1
2298.5     ->        1
2298.6     ->        3
2298.7     ->        2
2298.8     ->        3
2298.9     ->        2
 2299     ->        1
2299.1     ->        1
2299.2     ->        1
2299.5     ->        1
2299.7     ->        1
2300.1     ->        1
2300.2     ->        2
2300.3     ->        1
2300.6     ->        2
2300.8     ->        1
2300.9     ->        1
 2301     ->        2
2301.1     ->        2
2301.3     ->        3
2301.5     ->        2
2301.6     ->        1
2301.8     ->        1
2301.9     ->        1
 2302     ->        3
2302.2     ->        2
2302.4     ->        2
2302.5     ->        2
2302.6     ->        1
2302.7     ->        1
2302.8     ->        2
2302.9     ->        1
 2303     ->        1
2303.4     ->        1
2303.5     ->        3
2303.6     ->        1
2303.7     ->        2
2303.8     ->        1
2304.1     ->        4
2304.2     ->        1
2304.3     ->        1
2304.5     ->        1
2304.6     ->        2
2304.7     ->        5
 2305     ->        1
2305.4     ->        3
2305.5     ->        1
2305.7     ->        1
2305.9     ->        1
 2306     ->        3
2306.2     ->        1
2306.6     ->        3
2306.7     ->        1
2306.8     ->        1
 2307     ->        1
2307.1     ->        1
2307.2     ->        3
2307.3     ->        4
2307.4     ->        1
2307.6     ->        1
2307.7     ->        2
2307.8     ->        2
 2308     ->        1
2308.1     ->        1
2308.2     ->        4
2308.3     ->        1
2308.5     ->        1
2308.8     ->        2
2308.9     ->        3
 2309     ->        2
2309.4     ->        3
2309.6     ->        2
2309.7     ->        1
2309.8     ->        2
 2310     ->        2
2310.1     ->        4
2310.2     ->        1
2310.3     ->        1
2310.4     ->        1
2310.5     ->        1
2310.6     ->        3
2310.7     ->        1
2310.8     ->        1
2310.9     ->        3
2311.2     ->        1
2311.4     ->        4
2311.6     ->        2
2311.7     ->        2
2311.9     ->        2
 2312     ->        1
2312.2     ->        1
2312.4     ->        1
2312.5     ->        1
2312.7     ->        1
2312.8     ->        3
2312.9     ->        1
2313.1     ->        1
2313.2     ->        1
2313.3     ->        3
2313.4     ->        2
2313.5     ->        2
2313.6     ->        1
2313.7     ->        1
2313.8     ->        2
2313.9     ->        2
 2314     ->        1
2314.3     ->        2
2314.4     ->        1
2314.5     ->        4
2314.6     ->        1
2314.7     ->        1
2314.8     ->        2
2314.9     ->        2
2315.1     ->        4
2315.3     ->        1
2315.4     ->        1
2315.5     ->        2
2315.6     ->        2
2315.7     ->        3
 2316     ->        3
2316.2     ->        3
2316.3     ->        1
2316.5     ->        1
2316.6     ->        1
2316.7     ->        2
2316.8     ->        3
2316.9     ->        1
2317.2     ->        1
2317.3     ->        1
2317.5     ->        4
2317.6     ->        2
2317.7     ->        1
2317.8     ->        1
 2318     ->        2
2318.4     ->        3
2318.5     ->        1
2318.6     ->        1
2319.1     ->        3
2319.2     ->        3
2319.3     ->        1
2319.4     ->        2
2319.5     ->        1
2319.6     ->        4
2319.7     ->        3
2319.8     ->        2
2319.9     ->        2
 2320     ->        2
2320.1     ->        4
2320.2     ->        2
2320.3     ->        4
2320.7     ->        2
2320.8     ->        1
2320.9     ->        1
 2321     ->        1
2321.2     ->        2
2321.3     ->        1
2321.6     ->        5
2321.7     ->        1
2321.8     ->        2
2321.9     ->        1
 2322     ->        1
2322.1     ->        1
2322.2     ->        2
2322.5     ->        4
2322.7     ->        1
2322.8     ->        2
 2323     ->        2
2323.1     ->        1
2323.2     ->        2
2323.3     ->        3
2323.4     ->        2
2323.7     ->        1
2323.8     ->        1
2323.9     ->        3
 2324     ->        2
2324.1     ->        1
2324.2     ->        1
2324.3     ->        3
2324.4     ->        3
2324.7     ->        2
2324.8     ->        3
2324.9     ->        2
 2325     ->        2
2325.1     ->        2
2325.2     ->        3
2325.3     ->        3
2325.5     ->        1
2325.6     ->        2
2325.7     ->        1
2325.8     ->        1
2325.9     ->        3
 2326     ->        1
2326.1     ->        1
2326.3     ->        2
2326.4     ->        3
2326.5     ->        3
2326.7     ->        1
2326.8     ->        2
 2327     ->        1
2327.2     ->        2
2327.3     ->        1
2327.6     ->        1
2327.7     ->        1
2327.9     ->        2
2328.2     ->        1
2328.3     ->        2
2328.5     ->        2
2328.6     ->        3
2328.7     ->        1
2328.8     ->        2
 2329     ->        4
2329.1     ->        5
2329.2     ->        4
2329.4     ->        1
2329.5     ->        1
2329.7     ->        1
2329.9     ->        1
 2330     ->        1
2330.1     ->        3
2330.2     ->        1
2330.3     ->        1
2330.4     ->        3
2330.6     ->        1
2330.7     ->        2
2330.8     ->        1
2330.9     ->        3
 2331     ->        2
2331.1     ->        3
2331.2     ->        2
2331.3     ->        1
2331.4     ->        1
2331.5     ->        3
2331.6     ->        1
2331.9     ->        3
 2332     ->        2
2332.1     ->        1
2332.3     ->        3
2332.4     ->        3
2332.5     ->        3
2332.8     ->        1
2332.9     ->        1
 2333     ->        1
2333.1     ->        2
2333.3     ->        1
2333.4     ->        1
2333.5     ->        5
2333.6     ->        4
2333.7     ->        4
2333.9     ->        2
 2334     ->        1
2334.1     ->        2
2334.2     ->        1
2334.3     ->        1
2334.4     ->        2
2334.8     ->        3
2334.9     ->        1
 2335     ->        2
2335.2     ->        1
2335.4     ->        2
2335.5     ->        3
2335.6     ->        2
2335.7     ->        3
