DISTANCIA   VECES QUE SE REPITE
2451.1     ->        1
2451.4     ->        1
2451.6     ->        1
2451.9     ->        1
2452.1     ->        1
2453.1     ->        1
2453.7     ->        2
2453.9     ->        1
 2454     ->        1
2454.1     ->        1
2454.3     ->        2
2455.1     ->        1
2455.4     ->        1
2455.8     ->        1
2456.1     ->        2
2456.2     ->        1
2456.5     ->        1
 2457     ->        2
2457.1     ->        1
2458.2     ->        2
2458.5     ->        1
2459.1     ->        1
2459.4     ->        1
2459.6     ->        1
2460.3     ->        1
2460.4     ->        1
2460.6     ->        1
2460.7     ->        1
2460.8     ->        1
2461.2     ->        1
2461.3     ->        3
2461.5     ->        1
2461.7     ->        1
2461.9     ->        2
2462.2     ->        1
2462.3     ->        1
2462.4     ->        1
2462.9     ->        1
2463.2     ->        1
2463.3     ->        1
2463.4     ->        1
2463.5     ->        1
2463.9     ->        1
 2464     ->        2
2464.8     ->        1
2465.4     ->        1
2465.6     ->        1
2465.7     ->        1
2465.8     ->        1
2465.9     ->        3
2466.3     ->        2
2466.6     ->        1
2466.7     ->        1
2466.8     ->        1
2467.1     ->        1
2467.2     ->        1
2467.4     ->        1
2467.7     ->        1
2467.8     ->        2
2467.9     ->        1
 2468     ->        1
2468.6     ->        2
 2469     ->        1
2469.3     ->        1
2469.6     ->        1
2469.8     ->        1
2470.3     ->        1
2470.7     ->        1
2470.9     ->        1
2471.5     ->        1
2471.8     ->        1
2472.8     ->        1
2472.9     ->        1
 2473     ->        1
2473.9     ->        1
2474.2     ->        1
 2475     ->        1
2475.2     ->        2
2475.3     ->        1
2475.5     ->        2
2475.6     ->        1
2475.7     ->        1
2476.4     ->        1
2476.5     ->        1
2476.7     ->        1
2477.2     ->        1
2477.5     ->        1
2477.6     ->        1
2477.7     ->        1
 2478     ->        1
2478.3     ->        1
2478.4     ->        1
2478.5     ->        1
2478.9     ->        1
 2479     ->        1
2479.5     ->        1
2480.3     ->        1
2480.4     ->        1
2480.5     ->        1
2480.7     ->        1
2480.9     ->        2
2481.1     ->        1
2481.2     ->        1
2481.4     ->        2
2481.5     ->        1
2481.8     ->        1
2482.1     ->        1
2482.3     ->        2
2482.6     ->        1
2482.9     ->        2
2483.2     ->        1
2483.3     ->        1
2483.5     ->        1
2483.7     ->        1
2484.5     ->        1
2485.1     ->        1
2485.3     ->        1
2485.7     ->        1
2485.9     ->        1
2486.3     ->        1
2486.6     ->        1
2486.7     ->        1
2487.3     ->        1
2487.7     ->        1
 2488     ->        3
2488.1     ->        1
2488.3     ->        1
2488.4     ->        3
2488.6     ->        1
2489.2     ->        1
2489.3     ->        1
2489.4     ->        1
2489.6     ->        1
2489.7     ->        1
2489.9     ->        1
 2490     ->        1
2490.1     ->        2
2490.3     ->        2
2490.4     ->        2
2490.6     ->        2
2490.9     ->        1
2491.4     ->        2
2491.5     ->        1
2491.6     ->        2
2491.7     ->        2
2493.2     ->        2
2493.3     ->        2
2493.4     ->        1
2493.6     ->        1
2493.7     ->        3
2493.8     ->        1
2493.9     ->        1
 2494     ->        2
2494.1     ->        1
2494.2     ->        2
2495.1     ->        1
2495.3     ->        1
2495.7     ->        1
 2496     ->        1
2496.2     ->        1
2496.3     ->        3
2496.4     ->        1
2496.7     ->        1
2497.5     ->        1
2498.4     ->        1
2498.7     ->        2
 2499     ->        1
2499.3     ->        1
2499.5     ->        1
2499.7     ->        1
2499.8     ->        1
2499.9     ->        1
 2500     ->        1
2500.1     ->        1
2500.3     ->        1
2500.9     ->        1
 2501     ->        1
2501.2     ->        1
2501.4     ->        1
 2502     ->        1
2502.2     ->        1
2502.3     ->        4
2502.5     ->        5
2502.6     ->        1
2502.7     ->        1
2503.2     ->        1
2503.4     ->        4
2503.6     ->        2
2503.7     ->        1
 2504     ->        1
2504.1     ->        1
2504.2     ->        1
2504.3     ->        1
2504.4     ->        1
2504.7     ->        2
2504.8     ->        1
 2505     ->        1
2505.9     ->        1
 2506     ->        1
2506.1     ->        2
2506.2     ->        1
2506.4     ->        1
2506.5     ->        1
2506.6     ->        1
2506.8     ->        1
2507.2     ->        2
2507.7     ->        1
2507.9     ->        1
2508.1     ->        1
2508.4     ->        1
2508.8     ->        2
2508.9     ->        1
 2509     ->        2
2509.4     ->        1
 2510     ->        1
2510.2     ->        1
2510.5     ->        1
2510.6     ->        3
 2511     ->        2
2511.2     ->        1
2511.3     ->        1
2511.4     ->        1
2511.5     ->        4
2511.9     ->        2
 2512     ->        2
2512.2     ->        4
2512.3     ->        1
2512.7     ->        1
2513.5     ->        1
2513.8     ->        1
 2514     ->        2
2514.2     ->        2
2514.5     ->        1
2514.7     ->        1
 2515     ->        1
2515.1     ->        1
2515.3     ->        3
2515.4     ->        1
2515.5     ->        1
 2516     ->        1
2516.1     ->        1
2516.5     ->        1
2516.6     ->        1
2517.1     ->        1
2517.5     ->        1
2517.7     ->        1
2517.9     ->        2
2518.1     ->        1
2518.2     ->        1
2518.3     ->        1
2518.4     ->        2
2518.5     ->        1
2518.6     ->        1
2518.7     ->        1
2518.8     ->        1
2519.4     ->        2
2519.7     ->        2
2519.8     ->        1
2519.9     ->        1
2520.1     ->        2
2520.2     ->        1
2520.5     ->        1
2520.9     ->        3
 2521     ->        1
2521.1     ->        1
2521.2     ->        1
2521.6     ->        1
2521.7     ->        3
2522.1     ->        1
2522.3     ->        2
2522.4     ->        1
2522.5     ->        2
2522.6     ->        1
 2523     ->        1
2523.1     ->        1
2523.2     ->        2
2523.3     ->        1
2523.5     ->        2
2523.6     ->        2
2523.7     ->        2
2523.8     ->        1
2523.9     ->        1
 2524     ->        1
2524.2     ->        2
2524.7     ->        1
2524.8     ->        1
2524.9     ->        1
 2525     ->        2
2525.2     ->        1
2525.3     ->        2
2525.4     ->        1
2525.5     ->        1
2525.6     ->        1
2526.2     ->        2
2526.5     ->        1
2526.9     ->        1
 2527     ->        1
2527.1     ->        1
2527.4     ->        1
2527.8     ->        3
2528.1     ->        1
2528.2     ->        1
2528.5     ->        2
2528.9     ->        1
2529.3     ->        1
2529.9     ->        2
2530.2     ->        3
2530.5     ->        2
2530.9     ->        1
 2531     ->        1
2531.3     ->        1
2531.5     ->        1
2531.7     ->        1
2531.9     ->        2
 2532     ->        1
2532.7     ->        1
 2533     ->        2
2533.2     ->        2
2533.4     ->        1
2533.5     ->        2
2533.9     ->        1
 2534     ->        3
2534.2     ->        2
2535.1     ->        3
2535.4     ->        2
2535.5     ->        1
2535.9     ->        1
2536.2     ->        1
2536.3     ->        2
2536.5     ->        1
2536.6     ->        1
2536.9     ->        2
 2537     ->        3
2537.2     ->        1
2537.6     ->        1
2537.7     ->        2
2537.8     ->        2
2537.9     ->        2
 2538     ->        1
2538.1     ->        1
2538.2     ->        1
2538.3     ->        3
2538.4     ->        1
2538.5     ->        2
 2539     ->        1
2539.1     ->        1
2539.2     ->        1
2539.4     ->        1
2539.7     ->        1
2539.9     ->        1
 2540     ->        1
2540.1     ->        2
2540.6     ->        2
2540.8     ->        2
2541.1     ->        2
2541.2     ->        2
2541.3     ->        1
2541.4     ->        1
2541.6     ->        2
2541.7     ->        2
2541.8     ->        1
 2542     ->        2
2542.2     ->        4
2542.5     ->        1
2542.7     ->        2
2542.9     ->        1
2543.1     ->        2
2543.2     ->        2
2543.3     ->        1
2543.4     ->        1
2543.8     ->        3
2544.1     ->        1
2544.3     ->        1
2544.4     ->        1
2544.5     ->        1
2544.7     ->        1
2544.8     ->        1
2544.9     ->        3
 2545     ->        1
2545.2     ->        1
2545.4     ->        1
2545.7     ->        3
 2546     ->        2
2546.3     ->        2
2546.4     ->        1
2546.6     ->        1
2546.7     ->        1
2547.2     ->        3
2547.3     ->        1
2547.6     ->        2
2547.7     ->        2
 2548     ->        4
2548.4     ->        3
2548.5     ->        3
2548.6     ->        3
2549.1     ->        3
2549.4     ->        2
2549.5     ->        1
2549.7     ->        1
 2550     ->        1
2550.1     ->        1
2550.2     ->        2
2550.6     ->        2
2550.7     ->        2
2550.9     ->        1
 2551     ->        1
2551.1     ->        2
2551.4     ->        2
2551.7     ->        2
 2552     ->        1
2552.4     ->        2
2552.7     ->        2
 2553     ->        2
2553.2     ->        1
2553.3     ->        1
2553.4     ->        1
2554.1     ->        1
2554.3     ->        1
2554.4     ->        1
2554.5     ->        1
2554.6     ->        1
2554.7     ->        4
2554.8     ->        1
2555.1     ->        1
2555.3     ->        1
2555.4     ->        1
2555.5     ->        1
2555.6     ->        1
2555.7     ->        1
2555.9     ->        2
2556.1     ->        1
2556.3     ->        1
2556.6     ->        1
2556.8     ->        1
2557.1     ->        1
2557.2     ->        1
2557.4     ->        1
2557.8     ->        1
 2558     ->        2
2558.1     ->        1
2558.3     ->        1
2558.4     ->        1
2558.5     ->        1
2558.7     ->        2
2558.9     ->        1
2559.1     ->        1
2559.5     ->        2
2559.8     ->        1
2559.9     ->        1
 2560     ->        1
2560.1     ->        1
2560.2     ->        1
2560.7     ->        3
2560.9     ->        1
2561.2     ->        1
2561.7     ->        1
 2562     ->        1
2562.1     ->        1
2562.2     ->        2
2562.3     ->        2
2562.5     ->        1
2562.9     ->        2
 2563     ->        1
2563.3     ->        1
2563.5     ->        1
2563.9     ->        1
 2564     ->        1
2564.1     ->        1
2564.4     ->        1
2564.5     ->        1
2564.6     ->        1
2564.7     ->        2
2564.8     ->        1
 2565     ->        1
2565.3     ->        1
2565.5     ->        1
2565.7     ->        1
2565.9     ->        1
 2566     ->        1
2566.1     ->        1
2566.3     ->        2
2566.4     ->        2
2566.7     ->        2
2567.1     ->        1
2567.2     ->        2
2567.3     ->        2
2567.5     ->        1
2567.8     ->        1
2567.9     ->        2
2568.1     ->        1
2568.2     ->        1
2568.3     ->        1
2568.5     ->        1
2568.6     ->        4
2568.7     ->        1
2568.9     ->        2
 2569     ->        3
2569.1     ->        1
2569.2     ->        1
2569.5     ->        1
2569.6     ->        1
2569.7     ->        1
 2570     ->        1
2570.1     ->        1
2570.3     ->        1
2570.4     ->        1
2570.5     ->        2
2570.7     ->        1
2570.8     ->        1
 2571     ->        1
2571.1     ->        1
2571.2     ->        1
2571.7     ->        1
2571.9     ->        1
 2572     ->        1
2572.2     ->        2
2572.3     ->        1
2572.8     ->        1
2572.9     ->        2
2573.2     ->        1
2573.7     ->        2
2573.9     ->        3
2574.1     ->        1
2574.2     ->        1
2574.3     ->        1
2574.4     ->        1
2574.5     ->        1
2574.6     ->        1
2574.7     ->        3
2574.8     ->        2
2574.9     ->        1
2575.1     ->        1
2575.2     ->        1
2575.3     ->        1
2575.9     ->        2
 2576     ->        3
2576.1     ->        2
2576.5     ->        1
2576.6     ->        1
2576.8     ->        3
2576.9     ->        1
2577.4     ->        2
2577.5     ->        1
2577.6     ->        1
2577.7     ->        1
2577.9     ->        1
2578.1     ->        1
2578.2     ->        1
2578.3     ->        1
2578.6     ->        1
2578.7     ->        3
 2579     ->        1
2579.1     ->        1
2579.3     ->        2
2579.4     ->        2
2579.7     ->        1
 2580     ->        2
2580.1     ->        1
2580.2     ->        1
2580.4     ->        2
2580.6     ->        1
2580.7     ->        2
2580.8     ->        1
2581.1     ->        2
2581.2     ->        4
2581.3     ->        1
2581.4     ->        1
2581.7     ->        1
2581.9     ->        1
 2582     ->        3
2582.1     ->        3
2582.3     ->        2
2582.4     ->        1
2582.5     ->        4
2582.6     ->        1
2582.7     ->        1
2582.8     ->        1
 2583     ->        2
2583.3     ->        3
2583.5     ->        2
2583.6     ->        1
2583.7     ->        2
2583.9     ->        1
 2584     ->        1
2584.2     ->        1
2584.4     ->        1
2584.7     ->        3
2584.9     ->        1
 2585     ->        1
2585.1     ->        1
2585.4     ->        1
2585.7     ->        2
2585.9     ->        1
2586.1     ->        2
2586.2     ->        2
2586.4     ->        1
2586.5     ->        1
2586.7     ->        1
2586.8     ->        2
2586.9     ->        1
 2587     ->        1
2587.1     ->        1
2587.2     ->        1
2587.3     ->        1
2587.4     ->        3
2587.5     ->        1
2587.6     ->        1
2587.7     ->        2
2587.9     ->        1
2588.1     ->        1
2588.4     ->        1
2588.5     ->        1
2588.7     ->        1
2588.9     ->        1
 2589     ->        2
2589.5     ->        1
2589.8     ->        3
2589.9     ->        2
 2590     ->        1
2590.1     ->        1
2590.2     ->        1
2590.4     ->        2
2590.5     ->        2
2590.6     ->        2
2590.7     ->        3
 2591     ->        1
2591.1     ->        2
2591.3     ->        2
2591.4     ->        1
2591.5     ->        1
2591.7     ->        2
2591.9     ->        1
2592.1     ->        2
2592.2     ->        1
2592.4     ->        3
2592.6     ->        1
2592.7     ->        1
2592.9     ->        1
 2593     ->        1
2593.1     ->        1
2593.2     ->        3
2593.3     ->        4
2593.5     ->        1
2593.7     ->        1
2594.1     ->        1
2594.2     ->        1
2594.4     ->        1
2594.5     ->        1
2594.6     ->        4
2594.7     ->        2
2594.8     ->        1
 2595     ->        1
2595.1     ->        1
2595.2     ->        3
2595.3     ->        2
2595.5     ->        1
2595.6     ->        1
2595.7     ->        1
2595.8     ->        1
2596.1     ->        1
2596.2     ->        2
2596.4     ->        1
2596.5     ->        1
2596.6     ->        1
2596.8     ->        2
2597.2     ->        1
2597.5     ->        3
2597.8     ->        1
2597.9     ->        3
 2598     ->        2
2598.1     ->        1
2598.2     ->        2
2598.5     ->        1
2598.8     ->        3
2598.9     ->        2
 2599     ->        2
2599.1     ->        1
2599.2     ->        2
2599.4     ->        2
2599.6     ->        1
2599.7     ->        2
2599.8     ->        1
2599.9     ->        1
2600.1     ->        1
2600.3     ->        1
2600.6     ->        3
2600.7     ->        1
2600.8     ->        3
2600.9     ->        2
 2601     ->        1
2601.1     ->        1
2601.2     ->        2
2601.3     ->        1
2601.4     ->        2
2601.5     ->        1
2601.6     ->        2
2601.7     ->        3
2602.3     ->        1
2602.5     ->        1
2602.6     ->        2
2602.8     ->        3
2602.9     ->        1
 2603     ->        2
2603.1     ->        1
2603.3     ->        1
2603.4     ->        2
2603.6     ->        2
2603.7     ->        1
 2604     ->        1
2604.1     ->        3
2604.2     ->        2
2604.3     ->        1
2604.4     ->        4
2604.6     ->        2
2604.7     ->        2
2604.8     ->        1
 2605     ->        1
2605.1     ->        1
2605.3     ->        3
2605.4     ->        2
2605.5     ->        1
2605.6     ->        1
2606.1     ->        1
2606.2     ->        2
2606.3     ->        1
2606.5     ->        2
2606.6     ->        1
2606.7     ->        2
2606.8     ->        3
2606.9     ->        2
 2607     ->        2
2607.1     ->        1
2607.2     ->        1
2607.4     ->        1
2607.5     ->        1
2607.6     ->        2
2607.8     ->        2
 2608     ->        2
2608.1     ->        3
2608.3     ->        1
2608.4     ->        1
2608.7     ->        1
2608.8     ->        2
2608.9     ->        1
 2609     ->        2
2609.1     ->        1
2609.3     ->        1
2609.4     ->        1
2609.6     ->        1
2609.7     ->        1
2610.1     ->        2
2610.2     ->        1
2610.3     ->        1
2610.4     ->        1
2610.5     ->        3
2610.7     ->        3
2610.8     ->        1
 2611     ->        1
2611.1     ->        1
2611.3     ->        1
2611.5     ->        1
2611.7     ->        1
2611.8     ->        1
2611.9     ->        1
 2612     ->        2
2612.2     ->        1
2612.4     ->        2
2612.8     ->        1
2612.9     ->        2
 2613     ->        1
2613.1     ->        1
2613.2     ->        3
2613.3     ->        2
2613.4     ->        1
2613.6     ->        1
2613.7     ->        2
2613.8     ->        3
 2614     ->        1
2614.2     ->        3
2614.3     ->        1
2614.4     ->        4
2614.5     ->        3
2614.6     ->        3
2614.7     ->        2
2614.8     ->        1
2614.9     ->        2
2615.1     ->        1
2615.2     ->        1
2615.3     ->        2
2615.4     ->        1
2615.5     ->        1
2615.6     ->        1
2615.7     ->        2
2615.8     ->        1
 2616     ->        1
2616.1     ->        2
2616.2     ->        2
2616.3     ->        1
2616.5     ->        1
2616.6     ->        1
2616.7     ->        2
2616.8     ->        3
2616.9     ->        2
 2617     ->        1
2617.2     ->        1
2617.3     ->        1
2617.5     ->        1
2617.6     ->        1
2617.9     ->        3
 2618     ->        1
2618.2     ->        3
2618.4     ->        1
2618.5     ->        1
2618.6     ->        3
2618.8     ->        1
 2619     ->        1
2619.1     ->        1
2619.2     ->        3
2619.3     ->        3
2619.5     ->        1
2619.6     ->        1
2619.7     ->        1
2619.9     ->        3
 2620     ->        2
2620.4     ->        1
2620.5     ->        2
2620.6     ->        1
2620.8     ->        4
2620.9     ->        1
 2621     ->        2
2621.1     ->        1
2621.2     ->        1
2621.3     ->        1
2621.5     ->        2
2621.6     ->        1
2621.8     ->        3
2621.9     ->        1
 2622     ->        1
2622.1     ->        2
2622.3     ->        1
2622.4     ->        1
2622.6     ->        2
2622.7     ->        2
2623.1     ->        6
2623.2     ->        2
2623.3     ->        1
2623.4     ->        3
2623.5     ->        4
2623.7     ->        1
2623.8     ->        1
 2624     ->        1
2624.2     ->        1
2624.6     ->        1
2624.7     ->        1
2624.8     ->        1
2624.9     ->        3
 2625     ->        3
2625.1     ->        3
2625.5     ->        3
2625.6     ->        2
2625.7     ->        3
2625.8     ->        1
 2626     ->        2
2626.1     ->        2
2626.2     ->        4
2626.3     ->        2
2626.4     ->        1
2626.5     ->        1
2626.6     ->        1
2626.7     ->        3
 2627     ->        1
2627.1     ->        1
2627.2     ->        2
2627.4     ->        1
2627.5     ->        2
2627.7     ->        1
2627.8     ->        2
2627.9     ->        2
 2628     ->        2
2628.1     ->        1
2628.3     ->        2
2628.6     ->        1
2628.7     ->        1
2628.8     ->        1
2629.2     ->        1
2629.3     ->        2
2629.4     ->        2
2629.5     ->        3
2629.7     ->        2
2629.8     ->        1
2629.9     ->        3
 2630     ->        1
2630.1     ->        1
2630.2     ->        3
2630.3     ->        3
2630.4     ->        1
2630.5     ->        1
2630.6     ->        3
2630.7     ->        2
2630.8     ->        2
2630.9     ->        1
 2631     ->        1
2631.1     ->        4
2631.6     ->        3
2631.7     ->        3
2631.8     ->        1
2631.9     ->        2
 2632     ->        2
2632.1     ->        1
2632.3     ->        3
2632.4     ->        3
2632.6     ->        1
2632.7     ->        1
2632.8     ->        4
2632.9     ->        1
 2633     ->        2
2633.1     ->        2
2633.4     ->        3
2633.5     ->        1
2633.6     ->        2
2633.7     ->        2
2633.8     ->        1
2634.1     ->        1
2634.2     ->        1
2634.4     ->        1
2634.5     ->        2
2634.6     ->        1
2634.7     ->        1
2634.8     ->        1
 2635     ->        2
2635.1     ->        1
2635.2     ->        2
2635.3     ->        2
2635.4     ->        2
2635.5     ->        1
2635.7     ->        1
2635.9     ->        3
2636.4     ->        1
2636.5     ->        1
2636.6     ->        3
2636.7     ->        1
2636.8     ->        1
2636.9     ->        4
2637.1     ->        1
2637.3     ->        2
2637.6     ->        2
2637.7     ->        3
2637.9     ->        2
 2638     ->        1
2638.1     ->        1
2638.2     ->        2
2638.3     ->        2
2638.4     ->        1
2638.5     ->        1
2638.6     ->        1
2638.7     ->        1
 2639     ->        1
2639.1     ->        3
2639.2     ->        2
2639.4     ->        1
2639.5     ->        1
2639.7     ->        1
2639.9     ->        1
 2640     ->        1
2640.1     ->        3
2640.2     ->        1
2640.4     ->        3
2640.5     ->        1
2640.7     ->        1
2640.9     ->        4
 2641     ->        1
2641.1     ->        2
2641.2     ->        1
2641.4     ->        1
2641.5     ->        3
2641.6     ->        1
2641.7     ->        1
2641.9     ->        2
2642.1     ->        1
2642.3     ->        2
2642.4     ->        2
2642.6     ->        1
2642.7     ->        3
2642.8     ->        1
2642.9     ->        3
 2643     ->        1
2643.1     ->        3
2643.2     ->        1
2643.3     ->        1
2643.4     ->        1
2643.5     ->        1
2643.6     ->        1
2643.8     ->        2
 2644     ->        2
2644.1     ->        2
2644.2     ->        2
2644.3     ->        4
2644.5     ->        1
2644.6     ->        2
2644.8     ->        1
 2645     ->        1
2645.1     ->        3
2645.2     ->        2
2645.3     ->        1
2645.4     ->        2
2645.5     ->        2
2645.6     ->        3
2645.9     ->        2
2646.1     ->        1
2646.2     ->        1
2646.3     ->        1
2646.4     ->        1
2646.6     ->        1
2646.7     ->        3
2646.8     ->        1
2646.9     ->        1
 2647     ->        2
2647.1     ->        2
2647.3     ->        2
2647.4     ->        1
2647.5     ->        1
2647.7     ->        1
2647.8     ->        1
2647.9     ->        1
 2648     ->        4
2648.1     ->        2
2648.3     ->        1
2648.5     ->        2
2648.6     ->        1
2648.7     ->        1
2648.8     ->        3
2648.9     ->        4
2649.1     ->        3
2649.2     ->        2
2649.3     ->        2
2649.4     ->        1
2649.6     ->        3
2649.7     ->        1
2649.9     ->        1
 2650     ->        1
2650.1     ->        1
2650.2     ->        1
2650.3     ->        1
2650.4     ->        3
2650.5     ->        1
2650.7     ->        3
2650.8     ->        1
 2651     ->        1
2651.1     ->        3
2651.2     ->        2
2651.3     ->        1
2651.4     ->        1
2651.5     ->        4
2651.6     ->        2
2651.7     ->        4
2651.8     ->        2
2651.9     ->        1
 2652     ->        1
2652.1     ->        1
2652.2     ->        1
2652.3     ->        1
2652.6     ->        4
2652.7     ->        1
2652.9     ->        1
2653.1     ->        3
2653.3     ->        4
2653.6     ->        2
2653.8     ->        1
 2654     ->        1
2654.1     ->        3
2654.2     ->        2
2654.3     ->        1
2654.4     ->        1
2654.5     ->        3
2654.6     ->        2
2654.7     ->        2
2654.8     ->        2
2654.9     ->        3
 2655     ->        3
2655.1     ->        1
2655.2     ->        1
2655.3     ->        4
2655.6     ->        2
2655.7     ->        2
2655.8     ->        1
2655.9     ->        4
 2656     ->        1
2656.1     ->        1
2656.2     ->        1
2656.4     ->        3
2656.5     ->        1
2656.6     ->        1
2656.7     ->        1
2656.9     ->        1
 2657     ->        1
2657.1     ->        2
2657.2     ->        1
2657.4     ->        4
2657.5     ->        1
2657.6     ->        2
2657.8     ->        1
 2658     ->        2
2658.1     ->        1
2658.2     ->        3
2658.4     ->        4
2658.5     ->        2
2658.6     ->        1
2658.7     ->        1
2658.8     ->        2
2658.9     ->        2
 2659     ->        2
