DISTANCIA   VECES QUE SE REPITE
1410.4     ->        1
1410.5     ->        2
1410.6     ->        1
1410.9     ->        1
 1411     ->        3
1411.3     ->        1
1411.5     ->        1
1411.6     ->        1
1411.7     ->        1
1411.8     ->        1
1412.1     ->        1
1412.2     ->        1
1412.3     ->        1
1412.6     ->        1
1413.2     ->        1
1413.3     ->        2
 1414     ->        1
1414.4     ->        2
1414.8     ->        1
1414.9     ->        2
1415.1     ->        2
1415.2     ->        1
1415.4     ->        1
1415.9     ->        1
1416.2     ->        2
1416.6     ->        2
1416.7     ->        1
 1417     ->        1
1417.2     ->        3
1418.3     ->        1
1418.4     ->        1
1418.6     ->        1
 1419     ->        1
1419.1     ->        2
1419.3     ->        3
1419.6     ->        1
1419.7     ->        1
1419.9     ->        1
1420.2     ->        2
1420.3     ->        1
1420.4     ->        1
1420.5     ->        1
1420.7     ->        1
1420.8     ->        1
 1421     ->        1
1421.4     ->        2
1421.5     ->        1
1421.6     ->        2
1421.8     ->        1
1421.9     ->        2
1422.9     ->        1
1423.4     ->        1
1423.7     ->        1
1423.9     ->        1
 1424     ->        1
1424.2     ->        2
1424.3     ->        1
1424.5     ->        1
1424.7     ->        1
1424.8     ->        1
1424.9     ->        2
1425.3     ->        1
1425.5     ->        2
1425.8     ->        1
1426.5     ->        1
1427.1     ->        1
1427.2     ->        1
1427.3     ->        1
1427.7     ->        1
1428.1     ->        1
1428.4     ->        1
1428.5     ->        1
1428.6     ->        1
1428.7     ->        1
1429.2     ->        1
1429.3     ->        1
1429.4     ->        1
1429.6     ->        3
 1430     ->        1
1430.3     ->        1
1430.9     ->        1
 1431     ->        2
1431.1     ->        1
1431.2     ->        2
1431.5     ->        1
 1432     ->        1
1432.1     ->        1
1432.2     ->        3
1432.5     ->        2
1432.9     ->        1
 1433     ->        3
1433.1     ->        2
1433.3     ->        1
1433.4     ->        1
1433.6     ->        2
1433.7     ->        1
1433.9     ->        1
1434.1     ->        1
1434.2     ->        1
1434.4     ->        1
1434.7     ->        1
1434.8     ->        2
1435.1     ->        2
1435.4     ->        2
1435.5     ->        4
1435.6     ->        3
1435.8     ->        1
1436.2     ->        1
1436.3     ->        2
1436.4     ->        2
1436.6     ->        1
1436.8     ->        1
1436.9     ->        1
 1437     ->        1
1437.6     ->        1
1437.8     ->        1
 1438     ->        2
1438.2     ->        1
1438.4     ->        4
1438.5     ->        1
1438.6     ->        1
1438.8     ->        1
1438.9     ->        1
 1439     ->        3
1439.2     ->        1
1439.4     ->        1
1439.5     ->        2
1439.9     ->        1
 1440     ->        1
1440.1     ->        1
1440.2     ->        1
1440.4     ->        2
1440.7     ->        1
1441.3     ->        2
1441.4     ->        1
1441.5     ->        1
1441.7     ->        1
1441.9     ->        2
1442.5     ->        1
1442.7     ->        1
1443.5     ->        1
1443.6     ->        2
1443.9     ->        1
 1444     ->        2
1444.4     ->        1
1444.7     ->        1
1444.8     ->        1
1444.9     ->        1
 1445     ->        1
1445.2     ->        1
1445.3     ->        1
1445.7     ->        1
1445.9     ->        1
 1446     ->        1
1446.2     ->        1
1446.3     ->        1
1447.3     ->        1
1447.4     ->        1
1447.6     ->        1
1448.3     ->        2
1448.4     ->        1
1448.5     ->        2
1448.6     ->        1
1448.9     ->        2
1449.1     ->        1
1449.2     ->        1
1449.5     ->        1
1449.6     ->        1
 1450     ->        1
1450.3     ->        3
1450.7     ->        2
1451.2     ->        2
1451.3     ->        1
1451.5     ->        1
1451.7     ->        1
1451.8     ->        2
 1452     ->        2
1452.1     ->        1
1452.4     ->        3
1453.2     ->        1
1453.3     ->        2
1453.5     ->        1
1453.6     ->        1
 1454     ->        2
1454.1     ->        1
1454.3     ->        1
1454.4     ->        1
1454.5     ->        1
1454.7     ->        1
1455.1     ->        1
1455.2     ->        2
1455.4     ->        2
1455.6     ->        2
1455.8     ->        1
1455.9     ->        1
1456.1     ->        1
1456.3     ->        1
1456.6     ->        1
1456.8     ->        3
1457.1     ->        1
1457.5     ->        2
1457.6     ->        1
1457.8     ->        1
1458.3     ->        1
1458.6     ->        1
1459.1     ->        1
1459.3     ->        1
1459.6     ->        1
1459.9     ->        1
 1460     ->        1
1460.5     ->        1
1460.9     ->        1
1461.1     ->        1
1461.4     ->        2
1461.6     ->        1
1461.7     ->        3
1461.8     ->        1
 1462     ->        2
1462.1     ->        1
1462.5     ->        1
1462.6     ->        1
1462.7     ->        1
1462.8     ->        1
1462.9     ->        1
 1463     ->        3
1463.2     ->        1
1463.8     ->        1
 1464     ->        1
1464.1     ->        1
1464.3     ->        1
1464.5     ->        2
1464.6     ->        1
1465.1     ->        1
1465.6     ->        1
1465.7     ->        1
1465.9     ->        2
1466.1     ->        2
1466.2     ->        1
1466.5     ->        1
1466.6     ->        2
1466.8     ->        1
1466.9     ->        2
 1467     ->        1
1467.2     ->        1
1467.3     ->        2
1467.4     ->        1
1467.6     ->        1
1467.8     ->        1
 1468     ->        1
1468.1     ->        3
1468.2     ->        1
1468.3     ->        1
1468.4     ->        1
1468.5     ->        1
1468.9     ->        1
1469.1     ->        1
1469.4     ->        1
1469.5     ->        2
1469.6     ->        1
1469.7     ->        1
1469.9     ->        1
1470.1     ->        1
1470.3     ->        1
1470.5     ->        1
1470.9     ->        1
 1471     ->        1
1471.3     ->        1
1471.6     ->        1
1471.7     ->        1
1472.1     ->        1
1472.2     ->        1
1472.4     ->        2
1472.8     ->        1
1473.1     ->        1
1473.2     ->        1
1473.3     ->        2
1473.5     ->        1
1473.6     ->        1
1473.8     ->        2
 1474     ->        2
1474.1     ->        1
1474.3     ->        2
1474.5     ->        1
1474.6     ->        1
1474.9     ->        1
 1475     ->        1
1475.2     ->        2
1475.3     ->        3
1475.5     ->        3
1475.7     ->        1
1475.9     ->        1
1476.3     ->        1
1476.4     ->        1
1476.9     ->        1
1477.2     ->        2
1477.4     ->        1
1477.6     ->        2
1477.7     ->        1
1477.9     ->        1
 1478     ->        1
1478.1     ->        1
1478.2     ->        1
1478.7     ->        1
1479.4     ->        1
1479.5     ->        1
1479.6     ->        1
1479.7     ->        1
 1480     ->        1
1480.1     ->        2
1480.2     ->        2
1480.3     ->        3
1480.5     ->        1
1480.7     ->        2
1481.2     ->        2
1481.4     ->        1
1482.3     ->        1
1482.6     ->        2
1482.7     ->        2
1482.8     ->        1
1482.9     ->        1
 1483     ->        2
1483.2     ->        1
1483.4     ->        1
1483.6     ->        1
1483.8     ->        2
1483.9     ->        1
 1484     ->        1
1484.2     ->        1
1484.3     ->        1
1484.6     ->        1
1484.7     ->        2
1484.9     ->        1
1485.1     ->        2
1485.2     ->        2
1485.3     ->        1
1485.4     ->        1
1485.5     ->        2
1485.9     ->        1
1486.2     ->        1
1486.6     ->        1
1486.7     ->        1
 1487     ->        1
1487.2     ->        4
1487.5     ->        1
1487.6     ->        1
1487.7     ->        2
1487.8     ->        3
1487.9     ->        1
1488.2     ->        2
1488.4     ->        3
1488.5     ->        1
1488.7     ->        1
 1489     ->        1
1489.2     ->        2
1489.3     ->        1
1489.6     ->        2
1489.8     ->        1
1489.9     ->        1
1490.1     ->        1
1490.2     ->        2
1490.3     ->        2
1490.5     ->        2
1491.2     ->        2
1491.3     ->        3
1491.5     ->        1
1491.6     ->        3
1491.9     ->        2
 1492     ->        1
1492.1     ->        3
1492.4     ->        1
1492.8     ->        1
1492.9     ->        1
1493.3     ->        1
1493.4     ->        1
1493.5     ->        1
1493.6     ->        1
1493.7     ->        2
1493.9     ->        1
 1494     ->        1
1494.3     ->        1
1494.4     ->        1
1494.6     ->        2
1494.7     ->        2
1494.9     ->        3
1495.2     ->        1
1495.4     ->        1
1495.9     ->        1
 1496     ->        1
1496.1     ->        2
1496.2     ->        1
1496.3     ->        1
1496.7     ->        1
1496.8     ->        1
 1497     ->        2
1497.2     ->        2
1497.3     ->        3
1497.5     ->        4
1497.7     ->        3
1497.9     ->        3
 1498     ->        2
1498.3     ->        3
1498.4     ->        1
1498.5     ->        1
1498.6     ->        1
1498.7     ->        1
1498.9     ->        2
 1499     ->        1
1499.1     ->        2
1499.4     ->        3
1499.6     ->        1
1500.1     ->        1
1500.2     ->        1
1500.3     ->        2
1500.4     ->        1
1500.5     ->        2
1500.6     ->        2
1500.7     ->        2
1500.8     ->        1
1500.9     ->        1
1501.1     ->        2
1501.2     ->        4
1501.3     ->        1
1501.5     ->        2
1501.6     ->        2
1501.7     ->        1
1501.9     ->        3
1502.1     ->        2
1502.2     ->        1
1502.3     ->        1
1502.6     ->        1
1502.9     ->        1
 1503     ->        2
1503.1     ->        1
1503.4     ->        1
1503.7     ->        1
1503.8     ->        1
 1504     ->        1
1504.3     ->        3
1504.4     ->        2
1504.5     ->        2
1504.9     ->        1
1505.1     ->        1
1505.2     ->        1
1505.4     ->        1
1505.7     ->        1
1505.9     ->        2
1506.1     ->        1
1506.2     ->        2
1506.4     ->        1
1506.6     ->        1
1506.7     ->        1
1506.8     ->        2
1506.9     ->        1
 1507     ->        2
1507.1     ->        1
1507.3     ->        1
1507.4     ->        4
1507.5     ->        1
1507.7     ->        1
1507.9     ->        1
1508.1     ->        3
1508.5     ->        2
1508.7     ->        2
1508.8     ->        1
1509.1     ->        2
1509.3     ->        2
1509.4     ->        2
1509.8     ->        2
 1510     ->        1
1510.1     ->        1
1510.4     ->        1
1510.6     ->        2
1510.7     ->        1
1510.8     ->        1
1510.9     ->        1
 1511     ->        1
1511.2     ->        1
1511.3     ->        4
1511.5     ->        1
1511.6     ->        3
1511.8     ->        2
1511.9     ->        1
1512.1     ->        1
1512.2     ->        1
1512.4     ->        2
1512.5     ->        1
1512.6     ->        1
1512.8     ->        2
 1513     ->        1
1513.1     ->        2
1513.4     ->        1
1513.5     ->        3
1513.6     ->        1
1513.9     ->        1
 1514     ->        1
1514.3     ->        2
1514.6     ->        1
1514.8     ->        1
 1515     ->        1
1515.1     ->        2
1515.2     ->        1
1515.3     ->        1
1515.4     ->        1
1515.5     ->        1
1515.6     ->        1
1515.7     ->        1
1515.8     ->        1
1515.9     ->        2
 1516     ->        2
1516.2     ->        1
1516.3     ->        1
1516.4     ->        2
1516.5     ->        1
1516.7     ->        2
1516.9     ->        2
1517.1     ->        1
1517.3     ->        1
1517.4     ->        1
1517.7     ->        2
1517.8     ->        1
1517.9     ->        1
 1518     ->        3
1518.1     ->        1
1518.2     ->        2
1518.3     ->        2
1518.4     ->        1
1518.5     ->        2
1518.6     ->        1
1518.7     ->        2
1519.1     ->        1
1519.2     ->        2
1519.3     ->        1
1519.5     ->        1
1519.8     ->        4
1519.9     ->        2
 1520     ->        2
1520.1     ->        4
1520.2     ->        3
1520.3     ->        4
1520.4     ->        2
1520.5     ->        1
1520.6     ->        1
1520.7     ->        2
1520.8     ->        3
 1521     ->        1
1521.3     ->        1
1521.4     ->        1
1521.5     ->        1
1521.6     ->        2
1521.7     ->        1
1521.8     ->        2
1521.9     ->        1
1522.2     ->        1
1522.3     ->        1
1522.4     ->        2
1522.8     ->        1
1522.9     ->        1
1523.1     ->        2
1523.2     ->        1
1523.4     ->        2
1523.5     ->        1
1523.6     ->        1
1523.7     ->        3
1523.8     ->        2
 1524     ->        1
1524.3     ->        1
1524.4     ->        1
1524.6     ->        1
1524.7     ->        1
1524.8     ->        1
1524.9     ->        2
 1525     ->        2
1525.1     ->        3
1525.3     ->        1
1525.4     ->        1
1525.5     ->        2
1525.6     ->        2
1526.1     ->        2
1526.2     ->        1
1526.3     ->        2
1526.4     ->        3
 1527     ->        2
1527.1     ->        1
1527.2     ->        3
1527.3     ->        1
1527.4     ->        1
1527.5     ->        1
1527.6     ->        2
 1528     ->        1
1528.3     ->        1
1528.4     ->        2
1528.7     ->        1
1528.8     ->        1
1529.1     ->        1
1529.2     ->        2
1529.6     ->        2
1529.7     ->        1
1529.8     ->        2
1529.9     ->        1
 1530     ->        3
1530.1     ->        1
1530.2     ->        2
1530.3     ->        2
1530.4     ->        1
1530.6     ->        2
1530.7     ->        1
1530.8     ->        1
 1531     ->        3
1531.2     ->        1
1531.3     ->        2
1531.4     ->        2
1531.6     ->        2
1531.7     ->        1
1531.8     ->        2
 1532     ->        5
1532.2     ->        1
1532.5     ->        2
1532.6     ->        2
1532.7     ->        1
1532.8     ->        1
 1533     ->        1
1533.1     ->        1
1533.3     ->        1
1533.4     ->        1
1533.6     ->        3
1533.9     ->        1
1534.1     ->        4
1534.2     ->        1
1534.4     ->        1
1534.5     ->        1
1534.6     ->        1
1534.7     ->        1
1534.8     ->        2
1534.9     ->        1
1535.1     ->        1
1535.2     ->        2
1535.4     ->        2
1535.5     ->        1
1535.6     ->        1
1535.7     ->        3
1535.8     ->        2
1535.9     ->        2
 1536     ->        1
1536.1     ->        2
1536.4     ->        3
1536.5     ->        2
1536.6     ->        2
1536.7     ->        2
1536.8     ->        2
1536.9     ->        2
1537.2     ->        1
1537.3     ->        3
1537.5     ->        1
1537.6     ->        2
1537.8     ->        1
 1538     ->        1
1538.3     ->        1
1538.4     ->        1
1538.5     ->        1
1538.6     ->        1
1538.7     ->        2
1538.8     ->        2
 1539     ->        1
1539.1     ->        2
1539.3     ->        1
1539.4     ->        3
1539.5     ->        2
1539.7     ->        1
1539.8     ->        1
1539.9     ->        3
1540.1     ->        1
1540.3     ->        2
1540.5     ->        3
1540.6     ->        1
1540.7     ->        1
1540.8     ->        1
1540.9     ->        2
 1541     ->        1
1541.1     ->        2
1541.2     ->        1
1541.3     ->        3
1541.4     ->        1
1541.5     ->        1
1541.6     ->        1
1541.7     ->        1
1541.8     ->        1
1542.1     ->        2
1542.2     ->        1
1542.4     ->        1
1542.5     ->        1
1542.6     ->        1
1542.7     ->        1
1542.8     ->        2
1543.2     ->        2
1543.4     ->        1
1543.5     ->        1
1543.6     ->        1
1543.8     ->        2
1543.9     ->        1
 1544     ->        1
1544.1     ->        2
1544.2     ->        1
1544.3     ->        1
1544.4     ->        3
1544.5     ->        2
1544.6     ->        1
1544.9     ->        1
1545.1     ->        2
1545.3     ->        1
1545.5     ->        2
1545.6     ->        2
1545.7     ->        1
1545.8     ->        2
1545.9     ->        1
1546.1     ->        2
1546.2     ->        1
1546.3     ->        1
1546.4     ->        4
1546.7     ->        2
1546.8     ->        2
1546.9     ->        2
1547.2     ->        2
1547.4     ->        2
1547.5     ->        1
1547.6     ->        2
1547.7     ->        2
1547.9     ->        1
1548.1     ->        1
1548.3     ->        1
1548.4     ->        1
1548.5     ->        3
1548.6     ->        1
1548.7     ->        2
1548.9     ->        1
 1549     ->        2
1549.2     ->        1
1549.4     ->        1
1549.5     ->        1
1549.7     ->        4
1549.8     ->        1
1549.9     ->        3
1550.1     ->        1
1550.2     ->        1
1550.3     ->        1
1550.5     ->        2
1550.8     ->        2
 1551     ->        2
1551.1     ->        1
1551.2     ->        3
1551.3     ->        2
1551.6     ->        2
1551.7     ->        2
1551.9     ->        1
 1552     ->        1
1552.3     ->        4
1552.4     ->        1
1552.6     ->        1
1552.7     ->        1
1552.8     ->        1
 1553     ->        2
1553.1     ->        4
1553.2     ->        2
1553.3     ->        2
1553.6     ->        1
1553.7     ->        1
1553.9     ->        1
1554.3     ->        1
1554.4     ->        1
1554.5     ->        1
1554.6     ->        3
1554.7     ->        3
1554.8     ->        2
1554.9     ->        1
 1555     ->        2
1555.1     ->        2
1555.3     ->        1
1555.4     ->        3
1555.5     ->        1
1555.7     ->        2
1555.8     ->        2
 1556     ->        1
1556.2     ->        2
1556.3     ->        3
1556.5     ->        2
1556.6     ->        1
1556.7     ->        1
1556.8     ->        1
1556.9     ->        2
 1557     ->        1
1557.1     ->        1
1557.2     ->        3
1557.3     ->        3
1557.4     ->        1
1557.5     ->        1
1557.6     ->        2
1557.7     ->        1
1557.8     ->        2
 1558     ->        1
1558.1     ->        2
1558.2     ->        2
1558.5     ->        1
1558.6     ->        2
1558.7     ->        1
1558.8     ->        3
1559.1     ->        1
1559.2     ->        4
1559.4     ->        2
1559.5     ->        3
1559.6     ->        2
1559.7     ->        3
1559.8     ->        1
1559.9     ->        3
 1560     ->        2
1560.2     ->        2
1560.6     ->        2
1560.7     ->        1
1560.8     ->        1
1561.1     ->        6
1561.2     ->        2
1561.4     ->        1
1561.6     ->        1
1561.7     ->        1
1561.8     ->        1
1561.9     ->        1
 1562     ->        1
1562.2     ->        1
1562.4     ->        2
1562.5     ->        1
1562.6     ->        2
1562.8     ->        1
 1563     ->        1
1563.1     ->        1
1563.2     ->        1
1563.3     ->        1
1563.4     ->        5
1563.5     ->        1
1563.6     ->        2
1563.7     ->        2
 1564     ->        2
1564.2     ->        2
1564.6     ->        1
1564.7     ->        2
1564.8     ->        1
1565.1     ->        2
1565.2     ->        2
1565.3     ->        1
1565.4     ->        2
1565.5     ->        1
1565.6     ->        1
1565.7     ->        1
1565.9     ->        1
 1566     ->        4
1566.1     ->        2
1566.2     ->        2
1566.3     ->        1
1566.4     ->        2
1566.6     ->        2
1566.7     ->        2
1566.8     ->        5
1566.9     ->        1
 1567     ->        2
1567.3     ->        3
1567.4     ->        3
1567.5     ->        2
1567.7     ->        2
1567.8     ->        2
 1568     ->        1
1568.1     ->        1
1568.3     ->        1
1568.7     ->        3
1568.8     ->        2
1568.9     ->        2
 1569     ->        2
1569.1     ->        3
1569.2     ->        2
1569.3     ->        4
1569.4     ->        2
1569.5     ->        2
1569.6     ->        1
1569.8     ->        2
1569.9     ->        2
 1570     ->        1
1570.2     ->        3
1570.4     ->        1
1570.5     ->        2
1570.6     ->        3
1570.7     ->        2
1570.8     ->        2
 1571     ->        1
1571.1     ->        2
1571.2     ->        1
1571.3     ->        1
1571.6     ->        1
1571.8     ->        3
1571.9     ->        3
 1572     ->        1
1572.3     ->        1
1572.5     ->        2
1572.6     ->        1
1572.7     ->        2
1572.8     ->        2
1572.9     ->        4
1573.2     ->        2
1573.3     ->        2
1573.4     ->        2
1573.5     ->        1
1573.6     ->        2
1573.9     ->        1
 1574     ->        2
1574.1     ->        3
1574.3     ->        3
1574.4     ->        1
1574.5     ->        2
1574.6     ->        1
1574.7     ->        1
1574.8     ->        2
 1575     ->        4
1575.1     ->        2
1575.2     ->        2
1575.3     ->        5
1575.4     ->        3
1575.5     ->        1
1575.8     ->        3
1575.9     ->        2
1576.1     ->        1
1576.2     ->        1
1576.3     ->        1
1576.4     ->        1
1576.5     ->        2
1576.6     ->        2
1576.7     ->        3
1576.8     ->        2
 1577     ->        1
1577.1     ->        1
1577.2     ->        1
1577.3     ->        4
1577.5     ->        1
1577.6     ->        3
1577.7     ->        4
1577.9     ->        1
 1578     ->        1
1578.2     ->        2
1578.5     ->        2
1578.6     ->        1
1578.7     ->        1
1578.8     ->        4
1578.9     ->        3
 1579     ->        2
1579.1     ->        1
1579.2     ->        4
1579.4     ->        2
1579.6     ->        1
1579.7     ->        1
1579.8     ->        4
1579.9     ->        1
 1580     ->        2
1580.1     ->        3
1580.2     ->        1
1580.3     ->        1
1580.4     ->        1
1580.5     ->        1
1580.6     ->        3
1580.7     ->        1
1580.8     ->        2
1580.9     ->        1
 1581     ->        1
1581.1     ->        1
1581.2     ->        2
1581.3     ->        2
1581.4     ->        1
1581.5     ->        3
1581.7     ->        2
1581.8     ->        1
1581.9     ->        2
 1582     ->        4
1582.1     ->        2
1582.2     ->        1
1582.3     ->        2
1582.4     ->        2
1582.5     ->        2
