DISTANCIA   VECES QUE SE REPITE
 1683     ->        1
 1684     ->        1
1685.6     ->        1
1685.7     ->        1
1686.1     ->        1
1686.7     ->        1
1688.8     ->        1
1688.9     ->        1
1689.5     ->        1
1689.9     ->        1
1690.1     ->        1
1690.2     ->        1
1690.3     ->        1
1690.5     ->        1
1690.9     ->        1
1692.4     ->        1
1692.7     ->        1
1693.3     ->        1
1693.7     ->        1
1694.1     ->        1
1694.5     ->        1
1695.4     ->        1
1695.8     ->        1
1696.6     ->        2
1696.9     ->        1
1698.7     ->        1
1699.3     ->        2
1699.4     ->        2
1699.6     ->        1
1700.8     ->        1
1701.5     ->        2
1701.6     ->        1
1701.9     ->        1
 1702     ->        1
1702.3     ->        1
1702.5     ->        1
1702.7     ->        1
1703.2     ->        1
1703.9     ->        2
1704.1     ->        2
1704.2     ->        1
1704.3     ->        1
1705.4     ->        1
1706.6     ->        1
1706.9     ->        1
1707.5     ->        1
1707.9     ->        1
1708.1     ->        2
1708.3     ->        1
1708.9     ->        1
 1709     ->        1
1709.1     ->        1
1709.7     ->        1
1709.8     ->        1
1710.5     ->        2
1710.8     ->        1
1710.9     ->        1
1711.5     ->        1
1711.7     ->        1
1711.8     ->        2
1712.1     ->        1
1712.6     ->        1
1713.6     ->        1
1713.8     ->        1
 1714     ->        1
1714.4     ->        1
1714.8     ->        1
1714.9     ->        1
1716.2     ->        1
1716.3     ->        1
1716.4     ->        1
1716.5     ->        3
1716.8     ->        1
1717.3     ->        1
1717.6     ->        1
1718.1     ->        1
1718.8     ->        1
1720.2     ->        1
1721.4     ->        1
 1722     ->        1
1722.1     ->        1
1722.5     ->        1
1722.8     ->        1
1722.9     ->        1
 1723     ->        1
1723.7     ->        1
 1724     ->        2
1724.6     ->        1
1724.9     ->        1
 1725     ->        1
1725.7     ->        1
1726.1     ->        1
1726.8     ->        1
1727.2     ->        1
1727.3     ->        2
1728.2     ->        1
1728.3     ->        1
1728.9     ->        1
1729.1     ->        1
1729.6     ->        1
1729.7     ->        1
1730.5     ->        2
1730.6     ->        1
 1731     ->        1
1731.1     ->        1
1731.2     ->        1
1731.4     ->        2
1731.5     ->        1
1731.8     ->        1
 1732     ->        1
1732.1     ->        1
 1733     ->        1
1733.2     ->        2
1733.7     ->        1
1734.1     ->        1
1734.4     ->        1
1734.5     ->        1
1734.9     ->        1
1735.5     ->        1
1736.1     ->        2
1736.2     ->        1
1736.3     ->        1
1736.4     ->        1
1736.5     ->        2
1736.7     ->        1
1737.3     ->        2
1737.4     ->        1
1738.6     ->        1
1738.8     ->        1
1740.3     ->        1
1740.6     ->        2
 1741     ->        1
1741.2     ->        1
1741.4     ->        1
1741.5     ->        1
1741.7     ->        2
1741.8     ->        1
1742.5     ->        1
1742.6     ->        1
1742.9     ->        1
1743.1     ->        1
1743.6     ->        1
1743.9     ->        1
 1744     ->        1
1744.4     ->        1
1744.7     ->        1
1744.8     ->        1
1744.9     ->        2
1745.3     ->        1
1745.7     ->        1
1745.9     ->        1
 1746     ->        1
1746.4     ->        1
1747.5     ->        1
1748.1     ->        1
1748.3     ->        1
1748.5     ->        1
1749.1     ->        2
1749.3     ->        2
1749.4     ->        1
1749.6     ->        1
1749.7     ->        3
1749.8     ->        2
1749.9     ->        1
1750.4     ->        1
1751.1     ->        1
1751.9     ->        1
1752.2     ->        1
1752.4     ->        1
1752.9     ->        1
 1753     ->        1
1753.1     ->        2
1753.3     ->        1
1753.6     ->        1
 1754     ->        1
1754.1     ->        1
1754.4     ->        1
1754.7     ->        1
 1755     ->        1
1755.1     ->        2
1755.3     ->        3
1755.5     ->        1
1755.7     ->        1
1755.9     ->        2
1756.3     ->        1
1756.6     ->        1
1756.7     ->        1
1756.8     ->        1
1757.1     ->        2
1757.2     ->        1
1757.4     ->        1
1757.6     ->        1
1757.9     ->        1
 1758     ->        1
1758.9     ->        2
 1759     ->        2
1759.4     ->        1
1759.8     ->        1
1759.9     ->        1
1760.5     ->        1
1760.6     ->        1
1761.4     ->        1
1761.5     ->        1
1761.8     ->        1
1761.9     ->        2
 1762     ->        1
1762.1     ->        2
1762.4     ->        1
1762.7     ->        1
1763.2     ->        1
1763.3     ->        1
1763.6     ->        1
1763.9     ->        1
1764.4     ->        1
1764.5     ->        2
1764.6     ->        1
1764.7     ->        1
1764.8     ->        1
 1765     ->        1
1765.2     ->        1
1765.6     ->        1
1765.9     ->        1
 1766     ->        1
1766.8     ->        1
 1767     ->        3
1767.4     ->        2
1767.9     ->        1
 1768     ->        1
1768.1     ->        1
1768.7     ->        1
1768.8     ->        1
1768.9     ->        1
 1769     ->        2
1769.9     ->        1
1770.1     ->        1
1770.4     ->        1
1770.5     ->        1
1770.8     ->        1
1771.1     ->        1
1771.2     ->        1
1771.5     ->        1
 1772     ->        2
1772.1     ->        1
1772.3     ->        1
1772.7     ->        1
1772.8     ->        1
1773.1     ->        1
1773.2     ->        1
1773.3     ->        1
1773.4     ->        1
1773.5     ->        1
 1774     ->        1
1774.6     ->        2
1774.7     ->        1
1775.1     ->        2
1775.3     ->        1
1775.4     ->        1
1775.5     ->        3
1775.7     ->        1
1776.6     ->        1
1776.9     ->        1
1777.6     ->        1
1777.7     ->        1
 1778     ->        1
1778.3     ->        2
1778.7     ->        1
1779.2     ->        2
1779.3     ->        1
1779.7     ->        1
1779.9     ->        1
 1780     ->        2
1780.3     ->        1
1780.6     ->        2
1780.9     ->        1
1781.3     ->        1
1781.6     ->        1
1781.9     ->        2
1782.4     ->        1
1782.5     ->        1
1782.9     ->        1
1783.1     ->        3
1783.5     ->        1
1783.6     ->        1
1783.7     ->        2
1783.8     ->        1
1784.1     ->        1
1784.4     ->        1
1784.9     ->        2
 1785     ->        2
1785.2     ->        1
1785.3     ->        2
1785.4     ->        1
1785.5     ->        1
1785.7     ->        2
1786.2     ->        1
1786.7     ->        1
1786.8     ->        1
1786.9     ->        2
1787.2     ->        1
1787.3     ->        1
1788.1     ->        1
1788.2     ->        1
1788.4     ->        1
1788.5     ->        1
1788.6     ->        1
1788.7     ->        1
1789.9     ->        1
 1790     ->        1
1790.1     ->        1
1790.4     ->        1
1790.5     ->        2
1790.6     ->        1
 1791     ->        1
1791.1     ->        1
1791.2     ->        1
1791.3     ->        1
1791.6     ->        1
1791.7     ->        1
1791.9     ->        1
1792.1     ->        3
1792.2     ->        1
1792.4     ->        1
1792.5     ->        1
1792.6     ->        1
1792.7     ->        1
1792.8     ->        1
 1793     ->        1
1793.2     ->        1
1793.5     ->        1
1793.7     ->        1
1793.8     ->        1
1793.9     ->        1
 1794     ->        1
1794.1     ->        1
1794.2     ->        2
1794.5     ->        1
1794.6     ->        1
1794.8     ->        3
1794.9     ->        1
1795.3     ->        1
1795.4     ->        1
1795.5     ->        1
1796.3     ->        1
1796.4     ->        1
1796.6     ->        1
1796.7     ->        1
1797.3     ->        2
1797.4     ->        1
1797.8     ->        2
1797.9     ->        1
1798.2     ->        1
1798.3     ->        2
1798.4     ->        1
1798.6     ->        1
1798.7     ->        2
1799.2     ->        2
1799.3     ->        1
1799.4     ->        1
1799.5     ->        2
1799.7     ->        1
1799.8     ->        2
1799.9     ->        2
1800.1     ->        2
1800.2     ->        1
1801.2     ->        2
1801.3     ->        1
1801.5     ->        1
1801.6     ->        1
1801.7     ->        1
1801.9     ->        2
1802.6     ->        1
1802.7     ->        1
1802.8     ->        1
 1803     ->        1
1803.1     ->        1
1803.8     ->        1
1803.9     ->        1
1804.1     ->        1
1804.5     ->        1
1804.6     ->        1
1804.7     ->        1
1804.9     ->        1
1805.2     ->        1
1805.4     ->        1
1805.7     ->        2
 1806     ->        2
1806.2     ->        1
1806.4     ->        1
1806.5     ->        1
1806.6     ->        1
1806.8     ->        1
1807.1     ->        1
1807.2     ->        1
1807.3     ->        2
1807.7     ->        2
1807.8     ->        1
1807.9     ->        1
1808.3     ->        1
1808.4     ->        3
1808.5     ->        1
1808.6     ->        2
1808.7     ->        1
1808.9     ->        1
 1809     ->        1
1809.1     ->        1
1809.4     ->        2
1809.5     ->        1
1809.6     ->        1
1809.9     ->        1
1810.2     ->        2
1810.5     ->        3
1810.7     ->        2
1811.1     ->        2
1811.2     ->        1
1811.3     ->        1
1811.4     ->        1
1811.5     ->        2
1811.6     ->        1
1811.9     ->        1
1812.1     ->        1
1812.3     ->        1
1812.4     ->        1
1812.5     ->        1
1812.7     ->        2
1812.8     ->        1
1812.9     ->        1
1813.1     ->        2
1813.3     ->        1
1813.4     ->        1
1813.5     ->        1
1813.6     ->        1
1814.1     ->        1
1814.4     ->        2
1814.5     ->        1
1814.6     ->        2
1814.8     ->        1
1814.9     ->        1
1815.1     ->        2
1815.3     ->        1
1815.7     ->        1
1815.8     ->        1
1815.9     ->        1
 1816     ->        1
1816.3     ->        1
1816.6     ->        1
1816.8     ->        2
1816.9     ->        1
1817.2     ->        2
1817.3     ->        1
1817.4     ->        1
1817.5     ->        1
1817.6     ->        1
1817.8     ->        1
 1818     ->        2
1818.1     ->        1
1818.2     ->        1
1818.3     ->        1
1819.2     ->        2
1819.3     ->        1
1819.4     ->        1
1819.5     ->        1
1819.6     ->        2
1819.7     ->        1
 1820     ->        1
1820.2     ->        2
1820.3     ->        2
1820.4     ->        1
1820.6     ->        2
1820.9     ->        1
1821.2     ->        1
1821.3     ->        1
1821.4     ->        1
1821.5     ->        4
1821.9     ->        2
1822.2     ->        1
1822.3     ->        2
1822.5     ->        1
1822.8     ->        2
1822.9     ->        1
 1823     ->        1
1823.1     ->        1
1823.2     ->        1
1823.6     ->        1
1823.8     ->        1
1823.9     ->        1
1824.4     ->        1
1824.5     ->        2
1824.8     ->        1
1824.9     ->        2
1825.4     ->        1
1825.9     ->        1
1826.3     ->        2
1826.4     ->        4
1826.5     ->        1
1826.6     ->        1
1826.8     ->        2
1826.9     ->        1
1827.1     ->        1
1827.3     ->        2
1827.5     ->        1
1827.8     ->        1
1827.9     ->        2
 1828     ->        2
1828.4     ->        1
1828.5     ->        3
1828.6     ->        1
1828.8     ->        1
1828.9     ->        2
1829.2     ->        1
1829.3     ->        1
1829.4     ->        2
1829.5     ->        1
1829.7     ->        1
1829.8     ->        1
 1830     ->        1
1830.3     ->        1
1830.5     ->        3
 1831     ->        1
1831.1     ->        1
1831.2     ->        1
1831.3     ->        1
1831.7     ->        2
1831.9     ->        1
 1832     ->        2
1832.1     ->        1
1832.3     ->        2
1832.4     ->        1
1832.5     ->        2
1832.9     ->        1
 1833     ->        1
1833.1     ->        1
1833.3     ->        1
1833.6     ->        1
1834.5     ->        1
1834.8     ->        2
1834.9     ->        1
1835.3     ->        1
1835.8     ->        3
 1836     ->        3
1836.1     ->        1
1836.2     ->        1
1836.4     ->        1
1836.5     ->        4
1836.6     ->        1
1836.8     ->        2
1836.9     ->        2
1837.6     ->        1
1837.7     ->        1
1837.9     ->        1
1838.1     ->        1
1838.2     ->        2
1838.4     ->        2
1838.5     ->        1
1838.6     ->        1
1838.8     ->        2
 1839     ->        3
1839.1     ->        1
1839.2     ->        1
1839.3     ->        1
1839.4     ->        1
1839.6     ->        1
1840.3     ->        1
1840.4     ->        2
1840.5     ->        3
1840.6     ->        1
1840.7     ->        2
 1841     ->        1
1841.1     ->        1
1841.6     ->        1
1841.8     ->        2
1841.9     ->        1
1842.1     ->        1
1842.3     ->        1
1842.4     ->        1
1842.6     ->        1
1842.7     ->        1
1842.8     ->        2
1842.9     ->        1
 1843     ->        3
1843.1     ->        1
1843.3     ->        2
1843.8     ->        1
1844.1     ->        2
1844.2     ->        2
1844.3     ->        1
1844.4     ->        1
1844.5     ->        2
1844.6     ->        1
1844.7     ->        3
1844.8     ->        1
1844.9     ->        1
 1845     ->        1
1845.1     ->        1
1845.3     ->        2
1845.5     ->        2
1845.6     ->        2
 1846     ->        2
1846.1     ->        2
1846.2     ->        1
1846.3     ->        1
1846.4     ->        2
1846.5     ->        2
1846.6     ->        2
1846.8     ->        1
1846.9     ->        1
 1847     ->        1
1847.1     ->        1
1847.2     ->        1
1847.5     ->        1
1847.6     ->        3
1847.8     ->        1
 1848     ->        1
1848.2     ->        1
1848.4     ->        1
1848.5     ->        1
1848.7     ->        1
1848.9     ->        1
1849.1     ->        1
1849.2     ->        1
1849.5     ->        1
1849.6     ->        2
1849.7     ->        1
1849.9     ->        1
 1850     ->        5
1850.2     ->        1
1850.3     ->        1
1850.4     ->        2
1850.5     ->        1
1850.7     ->        1
1850.8     ->        1
1850.9     ->        1
 1851     ->        1
1851.2     ->        1
1851.5     ->        1
1851.6     ->        1
1851.7     ->        3
1851.8     ->        1
1851.9     ->        1
 1852     ->        1
1852.2     ->        1
1852.3     ->        2
1852.4     ->        3
1852.5     ->        3
1852.6     ->        1
1852.7     ->        1
1852.8     ->        1
1852.9     ->        1
1853.1     ->        2
1853.2     ->        1
1853.4     ->        1
1853.5     ->        1
1853.7     ->        2
1853.8     ->        2
1854.3     ->        1
1854.4     ->        2
1854.5     ->        1
1854.7     ->        2
1854.8     ->        4
1855.3     ->        2
1855.6     ->        4
1855.8     ->        2
1856.2     ->        1
1856.6     ->        1
1856.7     ->        2
 1857     ->        2
1857.1     ->        1
1857.3     ->        1
1857.6     ->        1
1857.7     ->        1
1857.8     ->        3
 1858     ->        1
1858.1     ->        2
1858.3     ->        1
1858.4     ->        1
1858.5     ->        1
1858.6     ->        2
1858.9     ->        1
 1859     ->        1
1859.1     ->        2
1859.2     ->        1
1859.4     ->        1
1859.5     ->        2
1859.6     ->        1
1859.7     ->        1
1859.8     ->        3
1859.9     ->        2
1860.1     ->        1
1860.2     ->        2
1860.3     ->        1
1860.5     ->        2
1860.6     ->        1
1860.8     ->        2
1861.2     ->        1
1861.3     ->        2
1861.5     ->        1
1861.6     ->        1
1861.8     ->        2
1861.9     ->        1
 1862     ->        1
1862.2     ->        1
1862.4     ->        2
1862.5     ->        2
1862.7     ->        1
1862.8     ->        1
 1863     ->        3
1863.2     ->        3
1863.4     ->        2
1863.6     ->        1
1863.7     ->        3
1863.8     ->        1
1864.1     ->        2
1864.3     ->        1
1864.4     ->        2
1864.5     ->        1
1864.6     ->        1
1864.7     ->        1
1864.8     ->        1
1864.9     ->        3
 1865     ->        1
1865.1     ->        1
1865.2     ->        1
1865.3     ->        2
1865.4     ->        1
1865.6     ->        1
1865.7     ->        1
1866.1     ->        1
1866.3     ->        3
1866.5     ->        2
1866.6     ->        1
1867.1     ->        1
1867.3     ->        1
1867.5     ->        2
1868.1     ->        1
1868.2     ->        2
1868.3     ->        2
1868.5     ->        1
1868.7     ->        1
1868.8     ->        1
1868.9     ->        2
 1869     ->        1
1869.1     ->        1
1869.2     ->        1
1869.4     ->        1
1869.5     ->        1
1869.6     ->        1
1869.7     ->        2
1869.9     ->        2
 1870     ->        2
1870.2     ->        2
1870.3     ->        1
1870.7     ->        1
 1871     ->        3
1871.2     ->        1
1871.3     ->        1
1871.5     ->        2
1871.6     ->        1
1871.7     ->        1
 1872     ->        3
1872.1     ->        3
1872.3     ->        1
1872.4     ->        1
1872.5     ->        2
1872.6     ->        2
1872.7     ->        1
1872.8     ->        3
1872.9     ->        1
1873.1     ->        3
1873.4     ->        3
1873.7     ->        2
1873.9     ->        1
1874.1     ->        6
1874.2     ->        2
1874.4     ->        2
1874.5     ->        1
1874.6     ->        1
1874.7     ->        2
1874.8     ->        2
1874.9     ->        2
 1875     ->        3
1875.2     ->        1
1875.3     ->        2
1875.4     ->        3
1875.5     ->        1
1875.6     ->        2
1875.7     ->        1
1875.8     ->        1
 1876     ->        2
1876.1     ->        1
1876.2     ->        1
1876.3     ->        1
1876.4     ->        3
1876.6     ->        1
1876.7     ->        1
1876.8     ->        1
1876.9     ->        1
 1877     ->        1
1877.1     ->        3
1877.2     ->        1
1877.3     ->        1
1877.6     ->        1
1877.7     ->        1
 1878     ->        2
1878.1     ->        1
1878.3     ->        1
1878.4     ->        1
1878.5     ->        1
1879.1     ->        2
1879.2     ->        2
1879.4     ->        1
1879.9     ->        2
1880.1     ->        1
1880.3     ->        1
1880.5     ->        2
1880.7     ->        1
1880.8     ->        2
1880.9     ->        1
 1881     ->        1
1881.2     ->        1
1881.3     ->        2
1881.6     ->        1
1881.7     ->        2
1881.8     ->        2
 1882     ->        1
1882.6     ->        3
1882.7     ->        1
1882.8     ->        1
1882.9     ->        1
1883.1     ->        1
1883.2     ->        1
1883.3     ->        1
1883.4     ->        2
1883.6     ->        3
1883.7     ->        1
1883.9     ->        2
 1884     ->        4
1884.1     ->        1
1884.2     ->        3
1884.3     ->        1
1884.4     ->        3
1884.5     ->        1
1884.6     ->        1
1884.7     ->        2
1884.9     ->        1
1885.1     ->        1
1885.2     ->        1
1885.3     ->        3
1885.5     ->        1
1885.8     ->        1
1885.9     ->        1
 1886     ->        1
1886.1     ->        2
1886.2     ->        1
1886.4     ->        1
1886.5     ->        1
1886.6     ->        1
1886.9     ->        5
 1887     ->        1
1887.1     ->        1
1887.2     ->        2
1887.3     ->        1
1887.4     ->        1
1887.7     ->        2
1887.8     ->        2
1887.9     ->        1
1888.1     ->        1
1888.3     ->        2
1888.4     ->        2
1888.5     ->        1
1888.6     ->        2
1888.8     ->        1
1888.9     ->        1
 1889     ->        3
1889.2     ->        1
1889.3     ->        1
1889.4     ->        1
1889.5     ->        1
1889.6     ->        1
1889.7     ->        1
1889.9     ->        2
 1890     ->        1
1890.1     ->        1
1890.2     ->        2
1890.3     ->        2
1890.4     ->        1
1890.5     ->        1
1890.6     ->        3
1890.7     ->        2
1890.8     ->        1
1891.1     ->        1
1891.2     ->        4
1891.4     ->        2
1891.5     ->        1
1891.6     ->        1
1891.7     ->        2
1891.8     ->        1
1891.9     ->        1
1892.1     ->        3
1892.2     ->        2
1892.3     ->        1
1892.4     ->        1
1892.5     ->        2
1892.6     ->        1
1892.7     ->        3
1892.8     ->        1
1892.9     ->        1
1893.2     ->        2
1893.3     ->        1
1893.5     ->        1
1893.6     ->        2
1893.8     ->        1
1893.9     ->        1
 1894     ->        3
1894.2     ->        2
1894.5     ->        2
1894.8     ->        1
1894.9     ->        3
1895.1     ->        2
1895.2     ->        1
1895.4     ->        2
1895.5     ->        3
1895.7     ->        1
1895.8     ->        1
1895.9     ->        2
 1896     ->        1
1896.3     ->        2
1896.4     ->        3
1896.5     ->        1
1896.6     ->        1
1896.7     ->        1
1896.8     ->        1
1896.9     ->        2
1897.2     ->        3
1897.4     ->        3
1897.5     ->        3
1897.8     ->        2
 1898     ->        2
1898.1     ->        1
1898.2     ->        1
1898.3     ->        2
1898.5     ->        1
1898.6     ->        1
1898.7     ->        3
1898.8     ->        1
1898.9     ->        2
1899.1     ->        5
1899.2     ->        1
1899.3     ->        1
1899.4     ->        1
1899.5     ->        3
1899.6     ->        1
1899.8     ->        2
 1900     ->        3
1900.1     ->        3
1900.2     ->        1
1900.3     ->        3
1900.4     ->        1
1900.5     ->        2
1900.6     ->        1
1901.1     ->        1
1901.2     ->        4
1901.3     ->        1
1901.4     ->        2
1901.6     ->        2
1901.9     ->        1
1902.1     ->        1
1902.2     ->        1
1902.4     ->        4
1902.5     ->        1
1902.6     ->        1
1902.8     ->        1
 1903     ->        3
1903.4     ->        1
1903.5     ->        2
1903.6     ->        2
1903.7     ->        1
1903.8     ->        2
1903.9     ->        3
 1904     ->        1
1904.1     ->        1
1904.3     ->        1
1904.4     ->        2
1904.5     ->        1
1904.7     ->        3
1904.9     ->        1
 1905     ->        1
1905.1     ->        1
1905.2     ->        1
1905.3     ->        1
1905.4     ->        3
1905.6     ->        1
1905.7     ->        2
1906.1     ->        1
1906.3     ->        2
1906.4     ->        1
1906.5     ->        1
1906.6     ->        1
1906.7     ->        2
1906.8     ->        2
1906.9     ->        1
 1907     ->        2
1907.1     ->        2
1907.4     ->        1
1907.5     ->        1
1907.6     ->        1
1907.7     ->        1
1907.8     ->        2
1908.1     ->        1
1908.3     ->        3
1908.4     ->        3
1908.5     ->        2
1908.6     ->        1
1909.1     ->        2
1909.2     ->        2
1909.4     ->        2
1909.5     ->        1
1909.6     ->        2
1909.7     ->        1
1909.8     ->        1
1909.9     ->        3
 1910     ->        2
1910.1     ->        3
1910.3     ->        2
1910.4     ->        1
1910.6     ->        1
1910.7     ->        3
1910.9     ->        2
1911.1     ->        1
1911.2     ->        3
1911.3     ->        3
1911.4     ->        2
1911.5     ->        5
1911.7     ->        2
1911.8     ->        1
1911.9     ->        1
 1912     ->        4
1912.3     ->        2
1912.4     ->        2
1912.5     ->        1
1912.6     ->        2
1912.7     ->        3
1912.8     ->        2
1912.9     ->        1
 1913     ->        2
1913.1     ->        2
1913.3     ->        2
1913.4     ->        1
1913.5     ->        1
1913.6     ->        2
1913.7     ->        2
1913.8     ->        1
1913.9     ->        1
 1914     ->        2
1914.1     ->        1
1914.2     ->        1
1914.4     ->        2
1914.6     ->        3
1914.7     ->        2
 1915     ->        1
1915.2     ->        1
1915.5     ->        3
1915.6     ->        2
1915.7     ->        1
1915.8     ->        1
1915.9     ->        1
 1916     ->        1
1916.1     ->        1
1916.3     ->        1
1916.4     ->        3
1916.5     ->        1
1916.6     ->        1
1916.7     ->        3
1916.8     ->        2
1916.9     ->        5
 1917     ->        3
1917.1     ->        2
1917.2     ->        1
1917.4     ->        1
1917.6     ->        2
1917.8     ->        5
1918.1     ->        3
1918.4     ->        3
1918.5     ->        4
1918.6     ->        1
1918.7     ->        2
1918.9     ->        1
 1919     ->        2
1919.1     ->        1
1919.2     ->        1
1919.3     ->        5
1919.4     ->        1
1919.5     ->        3
1919.6     ->        1
1919.7     ->        1
1919.8     ->        1
1919.9     ->        2
1920.1     ->        1
1920.2     ->        3
1920.4     ->        1
1920.5     ->        3
1920.6     ->        3
1920.7     ->        1
1920.8     ->        2
1920.9     ->        2
1921.1     ->        2
1921.2     ->        2
1921.3     ->        2
1921.5     ->        3
1921.6     ->        3
1921.7     ->        1
1921.8     ->        1
1921.9     ->        2
 1922     ->        4
1922.2     ->        3
1922.3     ->        1
1922.4     ->        3
1922.5     ->        1
1922.6     ->        2
1922.7     ->        1
 1923     ->        1
1923.1     ->        1
1923.2     ->        2
1923.4     ->        2
1923.5     ->        1
1923.6     ->        4
1923.7     ->        1
1923.8     ->        1
 1924     ->        3
1924.2     ->        1
1924.5     ->        2
1924.6     ->        1
1924.8     ->        1
1924.9     ->        3
 1925     ->        2
1925.2     ->        1
1925.3     ->        3
1925.4     ->        1
1925.5     ->        2
1925.7     ->        1
1925.8     ->        1
1925.9     ->        1
1926.1     ->        2
1926.2     ->        1
1926.3     ->        1
1926.4     ->        1
1926.5     ->        2
1926.6     ->        1
1926.7     ->        1
1926.8     ->        1
 1927     ->        1
1927.1     ->        2
1927.2     ->        3
1927.4     ->        1
1927.6     ->        1
1927.7     ->        2
1927.8     ->        1
1927.9     ->        4
 1928     ->        1
1928.1     ->        2
1928.2     ->        1
1928.3     ->        2
1928.4     ->        3
1928.5     ->        2
1928.6     ->        1
1928.8     ->        2
1928.9     ->        2
1929.1     ->        1
1929.2     ->        2
1929.3     ->        2
1929.5     ->        1
1929.7     ->        2
1929.8     ->        1
1929.9     ->        4
1930.1     ->        4
1930.2     ->        3
1930.3     ->        2
1930.4     ->        1
1930.6     ->        3
1930.7     ->        4
1930.9     ->        2
 1931     ->        3
1931.1     ->        2
1931.2     ->        1
1931.3     ->        3
1931.4     ->        1
1931.6     ->        3
1931.7     ->        2
1931.8     ->        1
1931.9     ->        3
 1932     ->        2
1932.1     ->        3
1932.2     ->        1
1932.3     ->        2
1932.4     ->        1
1932.5     ->        2
1932.9     ->        2
1933.2     ->        4
1933.4     ->        1
1933.5     ->        3
1933.7     ->        1
1933.8     ->        1
1933.9     ->        2
 1934     ->        4
1934.2     ->        2
1934.3     ->        3
1934.4     ->        2
1934.5     ->        3
1934.6     ->        1
1934.7     ->        4
1934.8     ->        1
1934.9     ->        2
1935.1     ->        1
1935.2     ->        3
1935.3     ->        2
1935.4     ->        1
1935.5     ->        1
1935.6     ->        1
1935.7     ->        2
1935.8     ->        2
1935.9     ->        2
 1936     ->        2
1936.1     ->        2
1936.2     ->        2
1936.3     ->        3
1936.5     ->        2
1936.6     ->        1
1936.7     ->        1
1936.8     ->        1
 1937     ->        2
1937.1     ->        2
1937.3     ->        1
1937.4     ->        1
1937.5     ->        2
1937.6     ->        1
1937.7     ->        1
1937.8     ->        1
 1938     ->        1
1938.1     ->        4
1938.3     ->        1
1938.4     ->        1
1938.5     ->        3
1938.8     ->        1
1938.9     ->        2
 1939     ->        1
1939.1     ->        3
1939.2     ->        3
1939.3     ->        2
1939.4     ->        2
1939.5     ->        2
1939.7     ->        1
1939.9     ->        1
1940.1     ->        2
1940.2     ->        1
1940.3     ->        3
1940.4     ->        1
1940.5     ->        1
1940.7     ->        3
1940.8     ->        1
 1941     ->        1
1941.2     ->        1
1941.4     ->        1
1941.5     ->        1
