DISTANCIA   VECES QUE SE REPITE
1395.1     ->        2
1395.2     ->        2
1395.6     ->        4
1395.8     ->        3
1395.9     ->        2
 1396     ->        2
1396.5     ->        2
1396.7     ->        1
1396.9     ->        2
1397.1     ->        1
1397.2     ->        1
1397.3     ->        1
1397.7     ->        3
1397.8     ->        1
1397.9     ->        2
1398.1     ->        1
1398.2     ->        3
1398.3     ->        1
1398.4     ->        2
1398.7     ->        1
 1399     ->        1
1399.3     ->        1
1399.4     ->        2
1399.5     ->        2
1400.1     ->        1
1400.2     ->        1
1400.4     ->        1
1400.5     ->        2
1400.6     ->        1
1400.7     ->        1
1400.8     ->        2
 1401     ->        4
1401.1     ->        1
1401.2     ->        2
1401.3     ->        2
1401.5     ->        2
1401.6     ->        1
1401.7     ->        1
1401.8     ->        2
 1402     ->        1
1402.1     ->        1
1402.2     ->        2
1402.5     ->        2
1402.7     ->        2
1402.8     ->        1
1403.1     ->        1
1403.4     ->        1
1403.6     ->        1
1403.7     ->        1
1403.9     ->        2
 1404     ->        3
1404.2     ->        1
1404.3     ->        2
1404.4     ->        1
1404.5     ->        1
1404.7     ->        1
1404.8     ->        1
1404.9     ->        1
 1405     ->        2
1405.3     ->        5
1405.5     ->        4
1405.8     ->        2
 1406     ->        2
1406.1     ->        1
1406.2     ->        2
1406.3     ->        2
1406.4     ->        2
1406.5     ->        3
1406.7     ->        2
1406.9     ->        2
 1407     ->        2
1407.1     ->        1
1407.2     ->        1
1407.3     ->        1
1407.4     ->        2
1407.5     ->        2
1407.6     ->        1
1407.8     ->        1
 1408     ->        1
1408.1     ->        2
1408.2     ->        2
1408.4     ->        1
1408.6     ->        1
1408.8     ->        1
 1409     ->        1
1409.2     ->        2
1409.3     ->        1
1409.4     ->        2
1409.5     ->        1
1409.6     ->        1
1409.9     ->        1
1410.1     ->        1
1410.2     ->        2
1410.3     ->        3
1410.4     ->        2
1410.5     ->        2
1410.6     ->        1
1410.8     ->        1
 1411     ->        1
1411.3     ->        2
1411.4     ->        2
1411.8     ->        1
1411.9     ->        2
1412.2     ->        2
1412.3     ->        2
1412.5     ->        3
1412.8     ->        1
1412.9     ->        1
 1413     ->        1
1413.1     ->        1
1413.2     ->        4
1413.3     ->        2
1413.5     ->        1
1413.7     ->        4
1413.8     ->        1
 1414     ->        1
1414.1     ->        1
1414.2     ->        1
1414.3     ->        1
1414.4     ->        1
1414.9     ->        1
 1415     ->        1
1415.1     ->        1
1415.3     ->        1
1415.4     ->        1
1415.5     ->        1
1415.9     ->        5
1416.1     ->        2
1416.2     ->        1
1416.3     ->        1
1416.6     ->        1
1416.7     ->        1
1416.8     ->        2
1416.9     ->        2
1417.1     ->        1
1417.2     ->        1
1417.3     ->        2
1417.5     ->        3
1417.6     ->        3
1417.7     ->        1
1417.8     ->        2
1417.9     ->        1
 1418     ->        1
1418.2     ->        2
1418.3     ->        1
1418.6     ->        1
1418.7     ->        2
1418.9     ->        4
 1419     ->        1
1419.1     ->        2
1419.2     ->        2
1419.3     ->        3
1419.4     ->        1
1419.5     ->        3
1419.6     ->        1
1419.9     ->        1
 1420     ->        1
1420.1     ->        1
1420.2     ->        1
1420.3     ->        2
1420.4     ->        4
1420.5     ->        5
1420.6     ->        1
1420.7     ->        2
1420.8     ->        1
1420.9     ->        2
 1421     ->        3
1421.3     ->        1
1421.4     ->        2
1421.6     ->        2
1421.8     ->        2
 1422     ->        2
1422.1     ->        1
1422.3     ->        1
1422.4     ->        2
1422.5     ->        2
1422.6     ->        1
1422.7     ->        1
1422.9     ->        1
 1423     ->        1
1423.1     ->        2
1423.2     ->        3
1423.4     ->        1
1423.5     ->        1
1423.8     ->        2
1423.9     ->        1
 1424     ->        2
1424.1     ->        2
1424.2     ->        1
1424.3     ->        1
1424.4     ->        2
1424.7     ->        1
1424.9     ->        1
 1425     ->        2
1425.4     ->        3
1425.6     ->        1
1425.7     ->        1
1425.9     ->        2
1426.1     ->        2
1426.7     ->        1
1427.1     ->        1
1427.2     ->        1
1427.3     ->        1
1427.4     ->        1
1427.5     ->        2
1427.6     ->        2
1427.8     ->        1
1427.9     ->        2
1428.1     ->        2
1428.4     ->        1
1428.5     ->        3
1428.7     ->        1
 1429     ->        1
1429.2     ->        1
1429.3     ->        1
1429.4     ->        3
1429.5     ->        1
1429.6     ->        3
1429.9     ->        1
1430.1     ->        1
1430.2     ->        2
1430.4     ->        1
1430.5     ->        1
1430.6     ->        1
1430.7     ->        2
1430.8     ->        1
 1431     ->        1
1431.1     ->        3
1431.2     ->        1
1431.4     ->        1
1431.5     ->        1
1431.6     ->        1
1431.7     ->        2
1431.9     ->        1
 1432     ->        2
1432.2     ->        2
1432.5     ->        3
1432.6     ->        2
1432.9     ->        2
1433.1     ->        2
1433.2     ->        2
1433.3     ->        1
1433.4     ->        1
1433.5     ->        1
1433.7     ->        3
1434.3     ->        1
1434.4     ->        2
1434.5     ->        4
1434.7     ->        1
1434.8     ->        1
 1435     ->        2
1435.2     ->        1
1435.3     ->        4
1435.4     ->        1
1435.5     ->        2
1435.6     ->        3
1435.7     ->        2
1435.9     ->        2
1436.1     ->        2
1436.2     ->        1
1436.5     ->        1
1436.6     ->        3
1436.7     ->        1
1436.9     ->        1
1437.2     ->        1
1437.3     ->        1
1437.4     ->        2
1437.6     ->        1
1437.9     ->        4
 1438     ->        1
1438.2     ->        1
1438.3     ->        2
1438.4     ->        1
1438.5     ->        1
1438.7     ->        1
1438.8     ->        3
1438.9     ->        1
1439.2     ->        1
1439.3     ->        1
1439.5     ->        2
1439.6     ->        2
1439.7     ->        2
1439.8     ->        1
1439.9     ->        1
1440.1     ->        1
1440.2     ->        2
1440.4     ->        2
1440.5     ->        2
1440.6     ->        2
1440.7     ->        4
1440.8     ->        3
1440.9     ->        1
 1441     ->        1
1441.2     ->        3
1441.3     ->        2
1441.4     ->        1
1441.6     ->        3
1441.7     ->        1
1441.9     ->        1
 1442     ->        1
1442.1     ->        3
1442.4     ->        1
1442.5     ->        2
1442.6     ->        1
1442.7     ->        1
1442.8     ->        2
1442.9     ->        1
1443.1     ->        3
1443.4     ->        3
1443.5     ->        1
1443.6     ->        2
1443.7     ->        1
1443.9     ->        3
1444.3     ->        2
1444.5     ->        1
1444.7     ->        2
1444.9     ->        1
1445.1     ->        3
1445.2     ->        2
1445.4     ->        1
1445.6     ->        2
1445.7     ->        2
1445.8     ->        2
1445.9     ->        2
1446.1     ->        1
1446.2     ->        1
1446.4     ->        1
1446.5     ->        1
1446.6     ->        5
1446.9     ->        2
 1447     ->        1
1447.1     ->        1
1447.2     ->        1
1447.3     ->        1
1447.5     ->        1
1447.6     ->        1
1447.7     ->        2
1447.8     ->        2
1447.9     ->        2
 1448     ->        2
1448.3     ->        1
1448.4     ->        2
1448.5     ->        1
1448.6     ->        2
1448.7     ->        3
1448.9     ->        1
 1449     ->        1
1449.1     ->        1
1449.2     ->        3
1449.3     ->        1
1449.6     ->        3
1449.7     ->        2
1449.9     ->        2
 1450     ->        3
1450.1     ->        2
1450.2     ->        2
1450.3     ->        2
1450.5     ->        1
1450.6     ->        1
1450.7     ->        1
1450.9     ->        1
1451.1     ->        2
1451.3     ->        3
1451.4     ->        1
1451.6     ->        2
1451.7     ->        1
1451.8     ->        1
1451.9     ->        1
1452.1     ->        1
1452.3     ->        1
1452.4     ->        1
1452.7     ->        3
1452.9     ->        3
 1453     ->        1
1453.1     ->        2
1453.2     ->        1
1453.4     ->        3
1453.5     ->        3
1453.6     ->        1
1453.8     ->        1
1453.9     ->        2
 1454     ->        2
1454.1     ->        2
1454.2     ->        2
1454.4     ->        1
1454.5     ->        1
1454.6     ->        1
1454.7     ->        1
1454.9     ->        2
1455.1     ->        2
1455.2     ->        1
1455.3     ->        1
1455.4     ->        3
1455.6     ->        4
1455.7     ->        1
1455.8     ->        1
1455.9     ->        4
 1456     ->        1
1456.1     ->        1
1456.2     ->        1
1456.3     ->        4
1456.4     ->        3
1456.5     ->        2
1456.6     ->        1
1456.7     ->        1
1456.8     ->        1
 1457     ->        4
1457.2     ->        1
1457.3     ->        1
1457.5     ->        1
1457.6     ->        1
1457.8     ->        2
1457.9     ->        3
 1458     ->        2
1458.2     ->        1
1458.3     ->        1
1458.5     ->        2
1458.6     ->        2
1458.7     ->        1
1458.9     ->        1
1459.1     ->        1
1459.3     ->        1
1459.4     ->        3
1459.5     ->        1
1459.7     ->        3
1459.8     ->        1
1459.9     ->        1
 1460     ->        1
1460.2     ->        3
1460.3     ->        4
1460.9     ->        1
 1461     ->        1
1461.1     ->        3
1461.2     ->        1
1461.3     ->        2
1461.4     ->        5
1461.6     ->        1
1461.7     ->        3
1461.8     ->        1
1461.9     ->        2
1462.1     ->        2
1462.2     ->        1
1462.3     ->        2
1462.4     ->        4
1462.6     ->        2
1462.8     ->        1
1462.9     ->        1
 1463     ->        4
1463.2     ->        1
1463.3     ->        2
1463.5     ->        1
1463.7     ->        2
1463.8     ->        1
 1464     ->        2
1464.1     ->        3
1464.2     ->        1
1464.3     ->        1
1464.4     ->        3
1464.5     ->        1
1464.6     ->        2
1464.7     ->        1
1464.9     ->        2
 1465     ->        1
1465.1     ->        2
1465.2     ->        1
1465.3     ->        3
1465.5     ->        2
1465.6     ->        3
1465.7     ->        2
1465.8     ->        1
1465.9     ->        1
1466.1     ->        1
1466.2     ->        1
1466.4     ->        1
1466.5     ->        3
1466.6     ->        3
1466.7     ->        4
1466.8     ->        2
1466.9     ->        2
 1467     ->        3
1467.1     ->        2
1467.2     ->        1
1467.4     ->        2
1467.5     ->        2
1467.6     ->        1
1467.7     ->        1
1467.8     ->        2
1467.9     ->        1
 1468     ->        3
1468.1     ->        2
1468.2     ->        3
1468.3     ->        2
1468.4     ->        1
1468.6     ->        1
1468.7     ->        2
1468.8     ->        1
1468.9     ->        1
 1469     ->        2
1469.1     ->        1
1469.2     ->        3
1469.3     ->        4
1469.5     ->        1
1469.6     ->        1
1469.7     ->        2
1469.8     ->        3
1469.9     ->        1
 1470     ->        2
1470.1     ->        1
1470.2     ->        4
1470.3     ->        1
1470.5     ->        3
1470.6     ->        2
1470.9     ->        2
 1471     ->        4
1471.3     ->        4
1471.4     ->        1
1471.6     ->        2
1471.7     ->        3
1471.8     ->        1
1471.9     ->        2
 1472     ->        2
1472.1     ->        2
1472.4     ->        1
1472.5     ->        1
1472.6     ->        1
1472.7     ->        2
1472.8     ->        1
1472.9     ->        1
 1473     ->        3
1473.1     ->        3
1473.3     ->        2
1473.4     ->        1
1473.5     ->        1
1473.6     ->        1
1473.8     ->        3
 1474     ->        2
1474.1     ->        2
1474.2     ->        1
1474.3     ->        2
1474.4     ->        4
1474.5     ->        1
1474.6     ->        1
1474.7     ->        2
1474.8     ->        2
1474.9     ->        2
1475.2     ->        3
1475.3     ->        2
1475.4     ->        2
1475.5     ->        2
1475.6     ->        1
1475.8     ->        2
1475.9     ->        1
 1476     ->        2
1476.1     ->        1
1476.2     ->        1
1476.3     ->        2
1476.4     ->        2
1476.5     ->        3
1476.7     ->        3
1476.9     ->        2
1477.1     ->        2
1477.2     ->        1
1477.3     ->        2
1477.4     ->        3
1477.7     ->        4
1477.8     ->        2
1477.9     ->        1
 1478     ->        1
1478.1     ->        4
1478.2     ->        1
1478.3     ->        2
1478.5     ->        1
1478.6     ->        2
1478.7     ->        2
 1479     ->        4
1479.1     ->        1
1479.2     ->        2
1479.3     ->        3
1479.4     ->        2
1479.5     ->        1
1479.6     ->        1
1479.7     ->        2
1479.9     ->        1
 1480     ->        2
1480.1     ->        2
1480.2     ->        2
1480.3     ->        3
1480.5     ->        1
1480.6     ->        1
1480.7     ->        1
1480.8     ->        2
1480.9     ->        2
 1481     ->        3
1481.1     ->        3
1481.2     ->        2
1481.3     ->        2
1481.4     ->        2
1481.5     ->        2
1481.6     ->        1
1481.7     ->        1
1481.9     ->        2
 1482     ->        2
1482.4     ->        2
1482.5     ->        1
1482.7     ->        1
1482.8     ->        2
1482.9     ->        4
 1483     ->        5
1483.1     ->        1
1483.3     ->        1
1483.4     ->        3
1483.5     ->        1
1483.6     ->        2
1483.7     ->        4
1483.9     ->        1
1484.1     ->        3
1484.3     ->        3
1484.4     ->        1
1484.5     ->        1
1484.6     ->        1
1484.7     ->        1
1484.8     ->        2
1484.9     ->        2
 1485     ->        1
1485.2     ->        2
1485.4     ->        1
1485.7     ->        5
1485.8     ->        1
1485.9     ->        2
1486.1     ->        2
1486.2     ->        2
1486.3     ->        3
1486.4     ->        1
1486.5     ->        2
1486.6     ->        4
1486.7     ->        2
1486.8     ->        2
1486.9     ->        2
 1487     ->        3
1487.1     ->        5
1487.2     ->        1
1487.3     ->        5
1487.4     ->        1
1487.5     ->        1
1487.6     ->        3
1487.8     ->        1
1487.9     ->        2
 1488     ->        1
1488.1     ->        1
1488.2     ->        1
1488.4     ->        1
1488.5     ->        1
1488.6     ->        2
1488.7     ->        1
1488.8     ->        4
1488.9     ->        3
 1489     ->        1
1489.1     ->        5
1489.2     ->        3
1489.3     ->        1
1489.4     ->        2
1489.5     ->        1
1489.7     ->        1
1489.8     ->        1
1489.9     ->        4
 1490     ->        3
1490.2     ->        2
1490.3     ->        3
1490.4     ->        2
1490.6     ->        2
1490.7     ->        1
1490.8     ->        1
1490.9     ->        2
 1491     ->        2
1491.1     ->        3
1491.2     ->        2
1491.3     ->        2
1491.4     ->        1
1491.5     ->        3
1491.6     ->        1
1491.7     ->        4
1491.8     ->        1
1491.9     ->        1
 1492     ->        1
1492.1     ->        2
1492.2     ->        3
1492.3     ->        3
1492.4     ->        1
1492.6     ->        2
1492.7     ->        1
1492.8     ->        2
1492.9     ->        2
 1493     ->        5
1493.1     ->        2
1493.2     ->        1
1493.3     ->        1
1493.4     ->        2
1493.5     ->        2
1493.6     ->        3
1493.7     ->        2
1493.9     ->        3
 1494     ->        2
1494.1     ->        1
1494.2     ->        2
1494.4     ->        3
1494.5     ->        3
1494.6     ->        2
1494.7     ->        1
1494.8     ->        2
1494.9     ->        3
 1495     ->        2
1495.1     ->        1
1495.3     ->        3
1495.4     ->        1
1495.5     ->        4
1495.6     ->        2
1495.7     ->        2
1495.8     ->        3
1495.9     ->        1
 1496     ->        1
1496.1     ->        4
1496.2     ->        4
1496.3     ->        1
1496.4     ->        1
1496.5     ->        1
1496.6     ->        4
1496.7     ->        6
