DISTANCIA   VECES QUE SE REPITE
2434.8     ->        3
2435.6     ->        1
2435.7     ->        1
 2436     ->        1
2436.6     ->        1
2436.7     ->        1
2437.3     ->        1
2437.6     ->        2
2437.8     ->        1
2437.9     ->        1
2438.1     ->        1
2438.4     ->        1
2440.6     ->        1
2440.9     ->        2
2441.1     ->        1
2441.2     ->        1
2441.3     ->        1
2441.4     ->        1
2441.6     ->        1
2442.9     ->        2
2443.6     ->        1
2443.9     ->        1
 2444     ->        1
2444.4     ->        1
2444.5     ->        1
 2445     ->        1
2445.3     ->        1
2445.8     ->        1
2445.9     ->        1
 2447     ->        1
2447.1     ->        1
2447.7     ->        1
2447.8     ->        2
2449.5     ->        2
2450.9     ->        1
 2451     ->        1
2452.3     ->        1
2452.9     ->        1
2453.1     ->        1
2453.2     ->        1
2453.5     ->        1
2454.1     ->        1
2454.2     ->        1
2454.3     ->        1
2454.7     ->        1
2455.1     ->        1
2455.5     ->        1
2457.6     ->        1
2458.1     ->        1
2458.7     ->        1
2459.8     ->        2
2460.1     ->        2
2460.4     ->        1
2461.7     ->        1
2461.8     ->        2
 2462     ->        1
2462.8     ->        2
2463.4     ->        1
2463.8     ->        1
 2464     ->        1
2464.2     ->        1
2464.7     ->        1
2465.3     ->        1
2465.5     ->        1
2466.4     ->        2
2466.5     ->        1
 2467     ->        2
2468.1     ->        1
2468.2     ->        1
2468.3     ->        1
2468.5     ->        2
2468.6     ->        1
2468.8     ->        1
2468.9     ->        1
 2469     ->        1
2469.4     ->        1
2469.6     ->        1
2469.8     ->        1
 2470     ->        1
2470.2     ->        1
2470.5     ->        1
2470.7     ->        1
2471.3     ->        2
2471.7     ->        2
2472.1     ->        1
2472.2     ->        1
2473.3     ->        1
2473.4     ->        2
2473.5     ->        1
2473.6     ->        1
2473.7     ->        1
2473.8     ->        1
2474.1     ->        1
2474.6     ->        1
2474.7     ->        1
2475.1     ->        1
2475.3     ->        1
2475.7     ->        2
2476.4     ->        1
2476.7     ->        1
2477.2     ->        2
2477.5     ->        1
2477.7     ->        2
2478.5     ->        1
2479.1     ->        1
2479.6     ->        1
2480.2     ->        1
2480.6     ->        1
2480.8     ->        1
 2481     ->        3
2481.2     ->        1
2481.3     ->        1
2481.6     ->        1
2481.7     ->        1
2482.2     ->        1
2482.4     ->        1
2482.5     ->        1
2483.2     ->        1
2483.3     ->        2
2483.5     ->        1
2483.6     ->        1
2484.8     ->        1
2485.3     ->        2
2485.7     ->        2
2486.1     ->        1
2487.3     ->        1
2487.5     ->        1
2487.6     ->        1
2487.8     ->        2
2488.9     ->        1
2489.2     ->        1
2490.2     ->        1
2490.7     ->        1
2491.5     ->        1
2491.9     ->        1
2492.3     ->        1
2492.4     ->        1
2492.6     ->        1
 2493     ->        1
2493.6     ->        1
2493.7     ->        2
 2494     ->        1
2494.3     ->        1
2494.7     ->        1
2494.9     ->        1
2495.2     ->        1
2495.4     ->        1
2495.9     ->        1
2496.3     ->        1
2496.8     ->        3
 2497     ->        1
2497.5     ->        1
2497.6     ->        1
2497.8     ->        2
2498.2     ->        1
2498.3     ->        1
2498.8     ->        1
2499.2     ->        2
2499.4     ->        1
2499.6     ->        1
2499.7     ->        2
2499.8     ->        1
2500.1     ->        1
2501.1     ->        2
2501.2     ->        1
2501.4     ->        1
2501.5     ->        1
2501.8     ->        1
2503.1     ->        1
2503.2     ->        2
 2504     ->        1
2504.1     ->        1
2504.3     ->        1
2504.8     ->        1
2505.3     ->        2
2505.4     ->        1
2505.7     ->        1
2505.8     ->        1
2505.9     ->        1
2506.6     ->        1
2506.7     ->        1
2506.8     ->        1
2507.2     ->        1
2507.3     ->        1
2508.3     ->        1
2508.7     ->        2
2508.9     ->        1
2509.7     ->        1
2510.9     ->        1
2511.1     ->        2
2511.3     ->        1
2511.4     ->        1
2512.3     ->        1
 2513     ->        1
2513.1     ->        1
2513.3     ->        1
2513.8     ->        2
2513.9     ->        1
 2515     ->        1
2515.1     ->        1
2515.2     ->        1
2515.3     ->        1
2515.5     ->        1
2516.1     ->        2
2516.7     ->        1
 2517     ->        1
2517.2     ->        1
2517.3     ->        1
2517.4     ->        1
2517.9     ->        1
2518.3     ->        4
2518.6     ->        1
2518.8     ->        1
2519.1     ->        1
2519.3     ->        1
2519.9     ->        1
 2520     ->        1
2520.1     ->        1
2520.3     ->        1
2521.1     ->        1
2521.3     ->        1
2521.4     ->        1
2522.1     ->        1
2522.4     ->        3
2522.6     ->        1
2523.1     ->        1
2523.6     ->        1
2523.7     ->        2
2523.8     ->        1
 2524     ->        3
2524.5     ->        1
2524.8     ->        1
2524.9     ->        1
2525.2     ->        1
2525.5     ->        1
2526.4     ->        1
2526.6     ->        1
2526.8     ->        2
2526.9     ->        1
 2527     ->        1
2527.1     ->        1
2527.3     ->        1
2527.6     ->        2
2527.7     ->        1
2527.8     ->        2
2527.9     ->        1
 2528     ->        1
2528.5     ->        1
2528.6     ->        1
2528.9     ->        1
 2529     ->        1
2529.3     ->        2
2529.4     ->        1
2530.1     ->        2
2530.3     ->        1
2530.5     ->        1
2530.8     ->        1
2530.9     ->        4
 2531     ->        2
2531.3     ->        2
2531.7     ->        1
 2532     ->        1
2532.1     ->        1
2532.2     ->        1
2532.4     ->        1
2532.9     ->        1
 2533     ->        1
2533.2     ->        1
2533.3     ->        1
2533.6     ->        4
2533.8     ->        1
2534.2     ->        1
2534.5     ->        1
2534.9     ->        1
 2535     ->        1
2535.1     ->        1
2536.3     ->        1
2536.5     ->        1
2536.6     ->        1
2536.8     ->        1
2537.2     ->        1
2537.3     ->        1
2537.7     ->        2
2537.9     ->        1
 2538     ->        1
2538.1     ->        1
2538.6     ->        1
2538.7     ->        3
2538.8     ->        1
2538.9     ->        1
 2539     ->        1
2539.6     ->        1
2539.7     ->        4
2539.8     ->        1
 2540     ->        1
2540.2     ->        1
2540.4     ->        2
2540.7     ->        1
2540.8     ->        1
2541.1     ->        1
2541.5     ->        1
2541.7     ->        2
2542.5     ->        1
2542.6     ->        1
2542.8     ->        2
2543.1     ->        1
2543.4     ->        1
2543.6     ->        1
2543.8     ->        1
 2544     ->        1
2544.3     ->        1
2545.1     ->        1
2545.3     ->        1
2545.5     ->        2
2545.8     ->        1
2545.9     ->        1
 2546     ->        1
2546.3     ->        2
2546.4     ->        1
2546.7     ->        1
2546.8     ->        1
2546.9     ->        2
 2547     ->        1
2547.1     ->        2
2547.2     ->        1
2547.6     ->        1
 2548     ->        2
2548.2     ->        1
2548.7     ->        2
2548.8     ->        1
2548.9     ->        1
2549.3     ->        1
2549.4     ->        1
2549.6     ->        1
2549.8     ->        1
 2550     ->        3
2550.1     ->        1
2550.3     ->        1
2550.4     ->        2
2550.9     ->        2
2551.4     ->        3
2551.8     ->        1
2552.2     ->        1
2552.5     ->        1
2552.7     ->        1
2553.1     ->        1
2553.3     ->        2
2553.4     ->        1
2553.7     ->        1
2553.8     ->        1
 2554     ->        2
2554.1     ->        1
2554.3     ->        1
2554.4     ->        1
2554.5     ->        1
2554.7     ->        2
2554.9     ->        3
2555.1     ->        1
2555.3     ->        1
2555.4     ->        2
2555.6     ->        1
2555.7     ->        3
 2556     ->        1
2556.7     ->        1
2557.2     ->        1
2557.3     ->        1
2557.9     ->        1
2558.1     ->        1
2558.2     ->        1
2558.4     ->        1
2558.8     ->        1
 2559     ->        1
2559.3     ->        2
2559.4     ->        1
2559.7     ->        1
2559.9     ->        1
2560.3     ->        1
2560.8     ->        1
2560.9     ->        1
 2561     ->        1
2561.3     ->        1
 2562     ->        2
2562.2     ->        1
2562.4     ->        1
2563.4     ->        1
2563.8     ->        3
 2564     ->        3
2564.4     ->        1
2564.6     ->        2
2565.2     ->        1
2565.3     ->        1
2565.4     ->        1
2565.5     ->        1
2565.7     ->        1
2565.9     ->        1
 2566     ->        2
2566.1     ->        1
2566.4     ->        1
2566.6     ->        1
2566.7     ->        1
2566.8     ->        1
2567.2     ->        2
2567.3     ->        1
2567.4     ->        1
2567.5     ->        1
2567.6     ->        2
2567.7     ->        2
2567.8     ->        3
2567.9     ->        1
2568.2     ->        1
2568.3     ->        2
2568.4     ->        2
2568.5     ->        1
2568.6     ->        2
2568.7     ->        1
2568.8     ->        2
2569.2     ->        2
2569.4     ->        1
2569.5     ->        2
2569.8     ->        1
2569.9     ->        1
2570.3     ->        3
 2571     ->        3
2571.3     ->        1
2571.6     ->        1
2571.8     ->        1
2571.9     ->        1
 2572     ->        1
2572.4     ->        3
2572.5     ->        1
2572.7     ->        2
2572.8     ->        2
2572.9     ->        1
 2573     ->        1
2573.1     ->        1
2573.2     ->        1
2573.3     ->        2
2573.4     ->        1
2573.5     ->        1
2573.6     ->        1
2573.7     ->        1
2573.9     ->        1
2574.1     ->        1
2574.3     ->        1
2574.4     ->        1
2574.8     ->        1
2574.9     ->        2
2575.3     ->        1
2575.5     ->        1
2575.6     ->        1
2575.7     ->        4
2576.3     ->        1
2576.5     ->        1
2576.6     ->        1
2576.7     ->        2
2576.8     ->        1
2576.9     ->        3
 2577     ->        2
2577.1     ->        1
2577.3     ->        2
2577.4     ->        1
2577.5     ->        3
2577.7     ->        1
2577.8     ->        3
 2578     ->        1
2578.1     ->        1
2578.2     ->        1
2578.3     ->        2
 2579     ->        1
2579.1     ->        1
2579.3     ->        1
2579.4     ->        1
2579.5     ->        2
2579.6     ->        1
2579.7     ->        1
2579.9     ->        1
 2580     ->        1
2580.3     ->        1
2580.4     ->        1
 2581     ->        1
2581.2     ->        2
2581.3     ->        2
2581.4     ->        1
2581.5     ->        1
2581.6     ->        2
2581.7     ->        2
2581.9     ->        1
2582.1     ->        2
2582.4     ->        1
2582.5     ->        1
2582.8     ->        1
2582.9     ->        1
2583.4     ->        3
2583.5     ->        1
2583.6     ->        2
2583.7     ->        1
2583.8     ->        3
2584.1     ->        1
2584.6     ->        1
2584.7     ->        1
2584.8     ->        1
 2585     ->        2
2585.2     ->        3
2585.3     ->        1
2585.4     ->        2
2585.6     ->        1
2585.7     ->        1
2586.4     ->        1
2586.6     ->        1
2586.7     ->        1
2586.8     ->        1
2586.9     ->        1
2587.2     ->        2
2587.5     ->        3
2587.9     ->        1
2588.1     ->        1
2588.2     ->        1
2588.6     ->        3
2588.7     ->        1
2588.8     ->        1
2589.3     ->        1
2589.5     ->        1
2589.6     ->        1
2589.9     ->        1
 2590     ->        1
2590.5     ->        1
2590.6     ->        1
2590.9     ->        1
2591.3     ->        3
2591.4     ->        1
2591.6     ->        1
 2592     ->        1
2592.1     ->        2
2592.3     ->        1
2592.8     ->        3
2593.2     ->        1
2593.3     ->        2
2593.4     ->        1
2593.6     ->        1
2594.1     ->        1
2594.2     ->        2
2594.3     ->        1
2594.4     ->        1
2594.7     ->        1
 2595     ->        1
2595.1     ->        1
2595.2     ->        1
2595.6     ->        1
2595.7     ->        2
2595.8     ->        1
 2596     ->        2
2596.4     ->        2
2596.5     ->        1
2596.9     ->        1
 2597     ->        1
2597.3     ->        1
2597.4     ->        1
2597.5     ->        2
2597.6     ->        1
2597.7     ->        1
 2598     ->        1
2598.5     ->        1
2598.7     ->        2
2598.9     ->        3
 2599     ->        1
2599.1     ->        1
2599.3     ->        2
2599.5     ->        1
2599.6     ->        1
2599.7     ->        1
2599.9     ->        1
2600.1     ->        1
2600.3     ->        1
2600.4     ->        3
2600.5     ->        1
2600.6     ->        1
2600.7     ->        1
2601.1     ->        2
2601.4     ->        2
2601.6     ->        1
 2602     ->        1
2602.1     ->        1
2602.2     ->        1
2602.6     ->        2
2602.9     ->        1
 2603     ->        1
2603.4     ->        1
2603.5     ->        1
2603.7     ->        3
 2604     ->        1
2604.5     ->        3
2604.6     ->        2
2604.7     ->        1
2604.8     ->        1
 2605     ->        2
2605.4     ->        2
2605.5     ->        1
2605.6     ->        2
2605.7     ->        1
2605.8     ->        2
 2606     ->        1
2606.1     ->        2
2606.2     ->        2
2606.3     ->        1
2606.6     ->        1
2606.7     ->        1
2606.8     ->        2
2606.9     ->        1
 2607     ->        1
2607.2     ->        2
2607.3     ->        1
2607.5     ->        1
2607.7     ->        1
2607.8     ->        1
2608.2     ->        1
2608.5     ->        1
2608.8     ->        3
2609.1     ->        1
2609.2     ->        1
2609.6     ->        1
2609.9     ->        3
 2610     ->        2
2610.3     ->        1
2610.4     ->        1
2610.5     ->        2
2610.8     ->        1
2611.4     ->        1
2611.6     ->        1
2611.7     ->        1
2611.9     ->        3
2612.2     ->        1
2612.3     ->        1
2612.6     ->        1
2612.7     ->        1
2612.9     ->        1
 2613     ->        3
2613.2     ->        2
2613.3     ->        2
2613.4     ->        2
2613.5     ->        2
2613.6     ->        1
2613.7     ->        1
2614.1     ->        1
2614.2     ->        1
2614.3     ->        1
2614.7     ->        3
2614.8     ->        1
2615.2     ->        1
2615.7     ->        2
2615.8     ->        1
2615.9     ->        1
 2616     ->        1
2616.1     ->        3
2616.2     ->        2
2616.4     ->        1
2616.6     ->        1
2616.7     ->        1
2616.9     ->        2
2617.3     ->        1
2617.7     ->        1
 2618     ->        2
2618.1     ->        1
2618.2     ->        2
2618.3     ->        1
2618.4     ->        1
2618.5     ->        3
2618.6     ->        1
2618.8     ->        1
2619.1     ->        1
2619.3     ->        1
2619.6     ->        2
2619.8     ->        1
2619.9     ->        3
2620.1     ->        2
2620.2     ->        2
2620.3     ->        1
2620.5     ->        1
2620.8     ->        1
2620.9     ->        1
2621.1     ->        1
2621.2     ->        1
2621.5     ->        2
2621.6     ->        1
2621.7     ->        1
2621.9     ->        1
 2622     ->        1
2622.1     ->        2
2622.2     ->        1
2622.3     ->        1
2622.4     ->        1
2622.6     ->        2
2622.7     ->        1
2622.9     ->        1
 2623     ->        1
2623.1     ->        1
2623.2     ->        1
2623.3     ->        1
2623.4     ->        2
2623.5     ->        1
2623.9     ->        1
2624.1     ->        2
2624.4     ->        2
2624.6     ->        1
2624.7     ->        1
2624.8     ->        1
 2625     ->        1
2625.1     ->        1
2625.2     ->        1
2625.3     ->        1
2625.5     ->        3
2625.7     ->        1
2625.8     ->        1
 2626     ->        2
2626.3     ->        1
2626.5     ->        1
2626.8     ->        1
2626.9     ->        1
2627.2     ->        1
2627.5     ->        1
2627.7     ->        1
2627.8     ->        2
 2628     ->        1
2628.1     ->        1
2628.2     ->        1
2628.3     ->        1
2628.4     ->        3
2628.7     ->        1
2628.8     ->        1
2629.1     ->        2
2629.2     ->        1
2629.3     ->        3
2629.5     ->        1
2629.6     ->        1
2629.7     ->        1
2629.8     ->        3
2629.9     ->        2
 2630     ->        1
2630.1     ->        1
2630.2     ->        1
2630.4     ->        1
2630.8     ->        1
2630.9     ->        1
 2631     ->        2
2631.2     ->        1
2631.3     ->        2
2631.5     ->        1
2631.7     ->        3
2631.8     ->        4
2631.9     ->        2
 2632     ->        2
2632.2     ->        1
2632.5     ->        3
2632.6     ->        3
2632.7     ->        2
2632.8     ->        1
2632.9     ->        1
 2633     ->        2
2633.1     ->        1
2633.2     ->        1
2633.3     ->        1
2633.8     ->        1
 2634     ->        1
2634.1     ->        1
2634.2     ->        2
2634.3     ->        2
2634.5     ->        3
2634.7     ->        1
2634.8     ->        2
 2635     ->        2
2635.1     ->        3
2635.2     ->        1
2635.3     ->        1
2635.4     ->        1
2635.5     ->        1
2635.9     ->        1
 2636     ->        1
2636.3     ->        1
2636.4     ->        2
2636.5     ->        2
2636.7     ->        1
2636.8     ->        1
2636.9     ->        1
 2637     ->        3
2637.3     ->        1
2637.4     ->        3
2637.5     ->        2
2637.8     ->        1
 2638     ->        1
2638.1     ->        1
2638.2     ->        2
2638.3     ->        2
2638.4     ->        1
2638.7     ->        1
2639.1     ->        3
2639.4     ->        1
2639.5     ->        2
2639.6     ->        2
2639.7     ->        2
2639.9     ->        3
 2640     ->        2
2640.1     ->        1
2640.3     ->        1
2640.5     ->        1
2640.6     ->        1
2640.7     ->        1
2640.8     ->        2
 2641     ->        1
2641.6     ->        1
2641.8     ->        1
2641.9     ->        1
 2642     ->        1
2642.1     ->        2
2642.2     ->        2
2642.3     ->        1
2642.4     ->        2
2642.7     ->        5
2642.8     ->        1
2642.9     ->        2
2643.1     ->        1
2643.2     ->        2
2643.5     ->        1
2643.6     ->        1
2643.8     ->        2
2643.9     ->        2
 2644     ->        2
2644.1     ->        2
2644.2     ->        1
2644.3     ->        1
2644.4     ->        1
2644.6     ->        1
2644.7     ->        1
2644.8     ->        1
2644.9     ->        1
 2645     ->        1
2645.1     ->        2
2645.2     ->        2
2645.3     ->        2
2645.4     ->        2
2645.5     ->        1
2645.7     ->        2
2645.8     ->        1
 2646     ->        1
2646.1     ->        2
2646.2     ->        1
2646.4     ->        2
2646.7     ->        3
2647.1     ->        4
2647.2     ->        1
2647.3     ->        1
2647.4     ->        1
2647.7     ->        1
2647.8     ->        1
 2648     ->        1
2648.1     ->        2
2648.2     ->        2
2648.3     ->        1
2648.4     ->        3
2648.5     ->        1
2648.6     ->        1
2648.7     ->        1
2648.9     ->        1
 2649     ->        1
2649.1     ->        2
2649.2     ->        1
2649.7     ->        1
2649.8     ->        2
2649.9     ->        2
 2650     ->        1
2650.2     ->        2
2650.3     ->        3
2650.4     ->        1
2650.5     ->        1
2650.6     ->        2
2650.8     ->        1
2650.9     ->        1
 2651     ->        1
2651.1     ->        1
2651.3     ->        1
2651.4     ->        1
2651.5     ->        1
 2652     ->        1
2652.1     ->        1
2652.3     ->        1
2652.4     ->        2
2652.5     ->        2
2652.6     ->        1
2652.7     ->        2
2652.8     ->        2
 2653     ->        3
2653.2     ->        2
2653.3     ->        4
2653.5     ->        1
2653.6     ->        1
2653.8     ->        1
2654.2     ->        3
2654.5     ->        2
2654.6     ->        1
2654.8     ->        1
 2655     ->        2
2655.1     ->        2
2655.3     ->        2
2655.4     ->        2
2655.5     ->        2
2655.6     ->        3
2655.7     ->        1
2655.9     ->        2
 2656     ->        2
2656.1     ->        1
2656.2     ->        1
2656.3     ->        2
2656.5     ->        1
2656.6     ->        1
2656.7     ->        1
2656.8     ->        2
2656.9     ->        2
 2657     ->        2
2657.1     ->        3
2657.2     ->        3
2657.4     ->        2
2657.5     ->        2
2657.6     ->        1
2657.7     ->        1
2657.8     ->        1
2658.1     ->        2
2658.2     ->        1
2658.3     ->        1
2658.4     ->        1
2658.5     ->        1
2658.8     ->        1
2658.9     ->        1
2659.1     ->        1
2659.4     ->        1
2659.5     ->        1
2659.7     ->        2
2659.9     ->        1
2660.1     ->        2
2660.2     ->        1
2660.3     ->        1
2660.5     ->        1
2660.6     ->        3
2660.7     ->        1
2660.9     ->        2
 2661     ->        1
2661.1     ->        1
2661.2     ->        1
2661.3     ->        1
2661.4     ->        2
2661.7     ->        2
2661.9     ->        1
2662.1     ->        3
2662.2     ->        3
2662.3     ->        1
2662.5     ->        2
2662.9     ->        1
2663.1     ->        1
2663.2     ->        1
2663.3     ->        2
2663.4     ->        1
2663.5     ->        2
2663.6     ->        2
2663.7     ->        1
2663.8     ->        2
2663.9     ->        1
 2664     ->        1
2664.3     ->        2
2664.4     ->        1
2664.5     ->        2
2664.6     ->        1
2664.7     ->        3
2664.9     ->        2
 2665     ->        1
2665.1     ->        1
2665.2     ->        3
2665.3     ->        1
2665.4     ->        1
2665.5     ->        1
2665.6     ->        1
2665.7     ->        2
2665.8     ->        1
2665.9     ->        2
 2666     ->        1
2666.3     ->        2
2666.5     ->        3
2666.6     ->        3
2666.7     ->        2
2666.9     ->        6
 2667     ->        2
2667.1     ->        2
2667.2     ->        1
2667.4     ->        1
2667.6     ->        1
2667.7     ->        1
2667.8     ->        1
2668.3     ->        2
2668.4     ->        1
2668.7     ->        4
2668.9     ->        1
 2669     ->        1
2669.1     ->        1
2669.2     ->        1
2669.4     ->        1
2669.5     ->        2
 2670     ->        1
2670.1     ->        1
2670.3     ->        1
2670.5     ->        1
2670.6     ->        2
2670.9     ->        1
 2671     ->        3
2671.2     ->        1
2671.3     ->        3
2671.4     ->        1
2671.5     ->        3
2671.6     ->        2
2671.8     ->        1
2671.9     ->        3
 2672     ->        2
2672.1     ->        2
2672.2     ->        1
2672.3     ->        1
2672.4     ->        1
2672.6     ->        1
2672.7     ->        1
 2673     ->        2
2673.1     ->        2
2673.4     ->        1
2673.5     ->        2
2673.6     ->        1
2673.7     ->        2
2673.8     ->        1
2673.9     ->        2
2674.3     ->        5
2674.5     ->        1
2674.6     ->        1
2674.7     ->        2
 2675     ->        1
2675.1     ->        1
2675.2     ->        2
2675.3     ->        1
2675.4     ->        1
2675.5     ->        1
2675.6     ->        1
2675.7     ->        1
2675.8     ->        1
2675.9     ->        1
 2676     ->        1
2676.1     ->        2
2676.2     ->        2
2676.5     ->        1
2676.8     ->        2
 2677     ->        1
2677.1     ->        1
2677.4     ->        1
2677.5     ->        2
2677.7     ->        2
2677.9     ->        2
2678.1     ->        1
2678.2     ->        2
2678.3     ->        1
2678.4     ->        2
2678.5     ->        3
2678.6     ->        1
2678.8     ->        1
 2679     ->        1
2679.1     ->        1
2679.2     ->        1
2679.4     ->        2
2679.6     ->        2
2679.7     ->        1
2679.8     ->        1
 2680     ->        1
2680.1     ->        1
2680.2     ->        1
2680.5     ->        1
2680.6     ->        1
2680.7     ->        1
2680.9     ->        2
 2681     ->        1
2681.1     ->        1
2681.3     ->        1
2681.5     ->        1
2681.6     ->        1
2681.8     ->        2
2681.9     ->        1
 2682     ->        2
2682.1     ->        1
2682.2     ->        2
2682.3     ->        4
2682.6     ->        1
2683.1     ->        3
2683.2     ->        4
2683.5     ->        1
2683.7     ->        2
2683.8     ->        1
2683.9     ->        1
2684.1     ->        1
2684.2     ->        1
2684.3     ->        1
2684.4     ->        1
2684.5     ->        1
2684.7     ->        1
2684.8     ->        1
2685.5     ->        1
2685.6     ->        1
2685.8     ->        1
2685.9     ->        3
 2686     ->        3
2686.1     ->        2
2686.3     ->        1
2686.5     ->        2
2686.6     ->        2
2686.7     ->        1
2686.8     ->        1
 2687     ->        2
2687.2     ->        1
2687.3     ->        2
2687.5     ->        1
2687.9     ->        1
 2688     ->        1
2688.2     ->        1
2688.3     ->        1
2688.4     ->        3
2688.5     ->        1
2688.6     ->        2
2688.7     ->        1
2688.8     ->        1
2688.9     ->        1
 2689     ->        1
2689.1     ->        1
2689.2     ->        1
2689.3     ->        1
2689.6     ->        1
2689.7     ->        2
2689.8     ->        3
2689.9     ->        3
 2690     ->        2
2690.1     ->        1
2690.2     ->        3
2690.4     ->        2
2690.5     ->        3
2690.6     ->        1
2690.7     ->        1
2690.9     ->        1
 2691     ->        1
2691.1     ->        2
2691.4     ->        1
2691.7     ->        1
2691.9     ->        2
 2692     ->        1
2692.1     ->        2
2692.2     ->        2
2692.4     ->        1
2692.6     ->        3
2692.7     ->        4
2692.9     ->        1
2693.1     ->        1
2693.3     ->        1
2693.4     ->        2
2693.5     ->        2
2693.6     ->        1
2693.7     ->        2
2693.8     ->        1
2693.9     ->        1
 2694     ->        2
2694.1     ->        2
2694.3     ->        1
2694.6     ->        1
2694.7     ->        1
 2695     ->        2
2695.2     ->        1
2695.3     ->        2
2695.4     ->        5
2695.6     ->        2
2695.7     ->        1
2695.9     ->        3
 2696     ->        1
2696.1     ->        1
2696.2     ->        1
