DISTANCIA   VECES QUE SE REPITE
1752.2     ->        1
1752.7     ->        1
1754.6     ->        1
1754.8     ->        1
 1755     ->        1
1755.5     ->        1
1755.6     ->        1
1757.6     ->        2
1757.8     ->        1
1758.1     ->        1
1758.6     ->        1
 1759     ->        1
1759.1     ->        1
1759.3     ->        1
1759.6     ->        1
1760.9     ->        2
1761.6     ->        1
1762.4     ->        1
 1763     ->        1
1763.6     ->        1
1763.9     ->        1
1764.2     ->        1
1764.8     ->        1
1765.7     ->        2
1765.8     ->        1
1766.4     ->        1
1767.8     ->        1
1768.5     ->        1
 1769     ->        1
1769.5     ->        1
1769.7     ->        1
1769.9     ->        1
 1770     ->        1
1770.5     ->        1
1770.7     ->        1
1770.9     ->        1
1771.5     ->        1
1771.6     ->        1
1771.7     ->        1
1773.4     ->        1
1773.5     ->        1
1773.7     ->        1
1774.9     ->        1
1775.1     ->        1
1776.3     ->        1
1776.4     ->        1
1776.6     ->        1
1776.8     ->        1
 1777     ->        1
1777.2     ->        1
1777.4     ->        1
1778.5     ->        1
1778.6     ->        1
1779.2     ->        1
1779.3     ->        1
1780.4     ->        1
1780.7     ->        1
1781.6     ->        1
1782.4     ->        1
1782.5     ->        1
1782.7     ->        1
1783.3     ->        1
1783.5     ->        1
1784.4     ->        1
1785.3     ->        2
1785.5     ->        1
1785.6     ->        1
1786.1     ->        1
1786.2     ->        1
1786.3     ->        1
1786.5     ->        1
1786.8     ->        3
1787.2     ->        1
1787.6     ->        1
1787.8     ->        1
1788.8     ->        1
1789.2     ->        1
1789.3     ->        2
1789.8     ->        1
1790.1     ->        1
1790.2     ->        1
1790.6     ->        1
1790.7     ->        1
1791.1     ->        1
1791.4     ->        1
1791.5     ->        1
1791.8     ->        1
1792.3     ->        1
1792.9     ->        1
1793.4     ->        3
1793.8     ->        1
1794.4     ->        1
1794.5     ->        1
1795.3     ->        1
1795.4     ->        1
1795.6     ->        1
1795.7     ->        1
1796.1     ->        1
1796.5     ->        1
1796.6     ->        1
1797.6     ->        1
1798.7     ->        1
1798.8     ->        1
 1799     ->        1
1799.5     ->        1
1799.8     ->        1
1799.9     ->        1
1800.1     ->        1
1800.5     ->        2
1801.3     ->        1
1802.1     ->        1
1802.6     ->        1
1802.7     ->        1
1802.9     ->        1
1803.4     ->        1
1803.6     ->        1
 1804     ->        1
1804.1     ->        1
1804.3     ->        1
1804.9     ->        1
 1805     ->        2
1805.1     ->        1
1805.4     ->        1
1805.5     ->        1
1805.8     ->        1
1805.9     ->        1
1806.1     ->        2
1806.3     ->        2
1806.7     ->        3
1807.4     ->        1
1807.5     ->        1
 1808     ->        1
1808.1     ->        2
1808.5     ->        1
1808.8     ->        1
1809.4     ->        1
1809.6     ->        1
1809.7     ->        1
 1810     ->        1
1810.4     ->        1
1810.7     ->        1
1811.3     ->        1
1811.6     ->        1
1811.7     ->        1
1812.3     ->        1
1812.4     ->        1
1812.5     ->        1
1812.6     ->        1
1812.7     ->        2
1813.3     ->        1
1813.6     ->        1
1814.1     ->        1
1814.4     ->        2
1814.8     ->        1
1814.9     ->        1
1815.4     ->        1
1815.5     ->        1
1815.9     ->        2
1816.1     ->        1
1817.1     ->        1
1817.3     ->        1
1817.6     ->        1
1817.7     ->        1
1817.8     ->        1
1818.7     ->        1
1819.1     ->        1
1819.6     ->        1
1820.5     ->        1
1821.2     ->        1
1821.7     ->        1
1821.9     ->        1
1822.3     ->        1
1822.4     ->        1
1822.5     ->        1
1823.5     ->        1
1823.7     ->        1
1823.9     ->        1
1824.2     ->        1
1825.1     ->        1
1825.2     ->        1
1825.4     ->        2
1825.6     ->        1
1825.8     ->        1
1825.9     ->        1
 1826     ->        1
1826.5     ->        1
1826.7     ->        1
1826.8     ->        1
1827.3     ->        1
1828.3     ->        1
1828.6     ->        2
1828.7     ->        1
1829.1     ->        1
1829.2     ->        1
1829.3     ->        1
1829.4     ->        1
1829.5     ->        1
1829.7     ->        1
1829.8     ->        1
1829.9     ->        1
1830.2     ->        1
1830.3     ->        1
1830.4     ->        1
1830.6     ->        1
1830.9     ->        3
1831.1     ->        1
1831.2     ->        1
1831.4     ->        1
1831.5     ->        1
1831.6     ->        1
1831.7     ->        2
1831.9     ->        1
 1832     ->        1
1832.1     ->        1
1832.2     ->        1
1832.4     ->        1
1832.5     ->        1
1832.9     ->        1
 1833     ->        1
1833.2     ->        1
1833.4     ->        1
1833.6     ->        1
1833.7     ->        1
1834.3     ->        1
1834.7     ->        1
1834.9     ->        1
 1835     ->        2
1835.2     ->        1
1835.4     ->        1
1835.5     ->        1
1835.6     ->        2
1835.8     ->        1
 1836     ->        1
1836.2     ->        1
1836.3     ->        2
1836.9     ->        1
1837.1     ->        1
1837.3     ->        2
1837.6     ->        1
1837.8     ->        1
 1838     ->        1
1838.2     ->        1
1838.4     ->        1
1838.7     ->        2
1838.8     ->        1
1838.9     ->        1
1839.2     ->        1
1839.3     ->        1
1839.4     ->        1
1839.8     ->        1
1840.3     ->        2
1840.5     ->        1
1840.6     ->        1
1840.7     ->        1
1840.8     ->        2
1840.9     ->        1
1841.1     ->        2
1841.3     ->        1
1841.4     ->        1
1841.7     ->        3
 1842     ->        1
1842.1     ->        1
1842.3     ->        1
1842.7     ->        1
1842.9     ->        2
1843.2     ->        1
1843.5     ->        2
1843.6     ->        2
1843.8     ->        1
1844.1     ->        2
1844.3     ->        1
1844.5     ->        1
1844.7     ->        1
1844.8     ->        1
1844.9     ->        2
1845.1     ->        1
1845.2     ->        3
1845.9     ->        1
1846.1     ->        1
1846.3     ->        1
1846.6     ->        2
1848.1     ->        3
1848.3     ->        1
1848.6     ->        1
1849.8     ->        1
 1850     ->        2
1850.1     ->        1
1850.4     ->        2
1850.6     ->        2
 1851     ->        1
1851.1     ->        1
1851.4     ->        2
1851.9     ->        1
1852.1     ->        1
1852.2     ->        1
1852.3     ->        1
1852.6     ->        1
1852.8     ->        1
1852.9     ->        1
1853.5     ->        1
1853.6     ->        1
1853.9     ->        3
1854.1     ->        2
1854.3     ->        2
1854.5     ->        1
1854.6     ->        1
1854.8     ->        1
 1855     ->        1
1855.2     ->        1
1855.4     ->        1
1855.5     ->        1
1856.1     ->        1
1856.3     ->        2
1856.7     ->        2
1856.8     ->        1
 1857     ->        2
1857.1     ->        2
1857.5     ->        2
1857.7     ->        1
1857.8     ->        1
 1858     ->        1
1858.3     ->        1
1858.5     ->        1
1858.6     ->        2
1858.7     ->        1
1858.8     ->        2
1858.9     ->        1
1859.1     ->        1
1859.2     ->        2
1859.6     ->        1
1859.7     ->        1
 1860     ->        2
1860.1     ->        1
1860.2     ->        1
1860.5     ->        1
1860.6     ->        1
1860.8     ->        1
1861.1     ->        1
1861.7     ->        1
1862.6     ->        2
1862.7     ->        2
1862.9     ->        1
1863.2     ->        1
1863.4     ->        1
1863.8     ->        2
1863.9     ->        1
1864.2     ->        1
1864.4     ->        1
1864.5     ->        2
1864.6     ->        1
1864.9     ->        1
1865.2     ->        1
1865.3     ->        1
1865.6     ->        1
1865.7     ->        1
1865.8     ->        2
 1866     ->        1
1866.2     ->        1
1866.4     ->        1
1866.9     ->        1
1867.1     ->        1
1867.3     ->        1
1867.8     ->        1
 1868     ->        1
1868.1     ->        2
1868.3     ->        1
1868.5     ->        1
1868.6     ->        1
1868.8     ->        1
1869.1     ->        1
1869.2     ->        1
1869.3     ->        1
1869.4     ->        3
1869.5     ->        2
1869.7     ->        1
1869.9     ->        1
 1870     ->        1
1870.1     ->        1
1870.2     ->        1
1870.4     ->        1
1870.5     ->        1
1870.6     ->        1
1870.9     ->        1
 1871     ->        2
1871.1     ->        1
1871.2     ->        1
1871.4     ->        2
1871.8     ->        1
1871.9     ->        1
 1872     ->        1
1872.1     ->        1
1872.2     ->        1
1872.4     ->        1
1872.5     ->        1
1872.7     ->        1
1872.8     ->        1
1872.9     ->        2
 1873     ->        1
1873.1     ->        1
1873.2     ->        1
1873.4     ->        1
1873.7     ->        1
1873.9     ->        1
 1874     ->        1
1874.4     ->        1
1874.5     ->        1
1874.7     ->        1
 1875     ->        1
1875.2     ->        1
1875.6     ->        1
1875.7     ->        2
1875.8     ->        1
1876.3     ->        1
1876.6     ->        1
1876.7     ->        1
1876.9     ->        1
1877.2     ->        3
1877.3     ->        2
1877.6     ->        1
 1878     ->        1
1878.3     ->        1
1878.6     ->        1
1878.7     ->        2
1878.9     ->        1
 1879     ->        2
1879.6     ->        1
1879.7     ->        1
1879.8     ->        1
1879.9     ->        1
1880.2     ->        1
1880.5     ->        1
1880.6     ->        2
1880.7     ->        1
1880.9     ->        1
1881.2     ->        1
1881.4     ->        2
1881.7     ->        1
1881.8     ->        1
1881.9     ->        1
 1882     ->        1
1882.6     ->        2
1882.7     ->        1
1883.2     ->        2
1883.6     ->        2
1883.8     ->        1
1883.9     ->        3
1884.2     ->        1
1884.3     ->        1
1884.5     ->        3
1884.7     ->        2
1884.9     ->        2
1885.2     ->        1
1885.7     ->        2
1885.8     ->        1
1885.9     ->        1
1886.2     ->        1
1886.3     ->        1
1886.6     ->        1
1886.9     ->        2
1887.1     ->        1
1887.2     ->        1
1887.4     ->        1
1887.5     ->        1
1887.7     ->        1
1887.9     ->        2
 1888     ->        1
1888.4     ->        1
1888.7     ->        1
1888.8     ->        1
1889.1     ->        1
1889.3     ->        2
1889.4     ->        1
1889.6     ->        1
1889.7     ->        2
 1890     ->        1
1890.1     ->        2
1890.2     ->        1
1890.5     ->        2
1890.7     ->        1
1890.8     ->        1
1890.9     ->        1
 1891     ->        2
1891.1     ->        2
1891.3     ->        1
1891.6     ->        1
1891.8     ->        2
 1892     ->        1
1892.1     ->        1
1892.2     ->        1
1892.3     ->        1
1892.4     ->        3
1892.8     ->        1
1892.9     ->        3
 1893     ->        1
1893.2     ->        1
1893.4     ->        1
1893.5     ->        2
 1894     ->        1
1894.1     ->        2
1894.3     ->        1
1894.5     ->        1
1894.7     ->        3
1894.8     ->        1
1894.9     ->        3
 1895     ->        2
1895.1     ->        2
1895.3     ->        1
1895.4     ->        1
1895.7     ->        2
 1896     ->        2
1896.1     ->        1
1896.2     ->        1
1896.4     ->        2
1896.5     ->        1
1896.7     ->        1
1897.1     ->        1
1897.2     ->        2
1897.3     ->        1
1897.5     ->        2
1897.7     ->        1
1897.8     ->        1
1897.9     ->        1
1898.1     ->        2
1898.2     ->        1
1898.4     ->        2
1898.5     ->        1
1898.8     ->        1
1899.1     ->        1
1899.2     ->        1
1899.6     ->        1
1899.8     ->        2
 1900     ->        2
1900.1     ->        1
1900.2     ->        2
1900.3     ->        2
1900.5     ->        1
1900.6     ->        1
1900.8     ->        3
1900.9     ->        1
 1901     ->        1
1901.1     ->        1
1901.2     ->        1
1901.3     ->        3
1901.5     ->        2
1901.6     ->        1
1901.9     ->        2
1902.2     ->        1
1902.5     ->        1
1902.6     ->        1
1903.1     ->        1
1903.4     ->        2
1903.5     ->        1
1903.7     ->        2
1903.9     ->        2
 1904     ->        1
1904.1     ->        1
1904.2     ->        1
1904.5     ->        1
1904.6     ->        2
1904.8     ->        1
1904.9     ->        1
 1905     ->        2
1905.2     ->        1
1905.4     ->        3
1905.6     ->        1
 1906     ->        2
1906.1     ->        2
1906.2     ->        1
1906.4     ->        1
1906.5     ->        1
1906.8     ->        2
1906.9     ->        2
 1907     ->        1
1907.2     ->        1
1907.3     ->        1
1907.4     ->        1
1907.5     ->        1
1907.6     ->        1
1907.7     ->        1
1907.8     ->        3
 1908     ->        1
1908.1     ->        1
1908.9     ->        2
1909.3     ->        1
1909.4     ->        1
1909.5     ->        2
1909.7     ->        2
 1910     ->        1
1910.4     ->        1
1911.1     ->        1
1911.2     ->        2
1911.5     ->        2
1911.7     ->        1
1911.8     ->        2
 1912     ->        1
1912.1     ->        1
1912.2     ->        3
1912.3     ->        1
1912.6     ->        2
1912.8     ->        1
1913.1     ->        2
1913.4     ->        2
1913.5     ->        1
1913.6     ->        1
1913.7     ->        1
1913.8     ->        1
1913.9     ->        1
 1914     ->        2
1914.1     ->        1
1914.2     ->        2
1914.3     ->        1
1914.8     ->        1
1915.1     ->        2
1915.2     ->        1
1915.3     ->        1
1915.5     ->        1
1915.6     ->        1
1915.7     ->        1
1915.8     ->        1
1915.9     ->        1
 1916     ->        2
1916.1     ->        1
1916.2     ->        2
1916.4     ->        1
1916.8     ->        2
 1917     ->        2
1917.1     ->        2
1917.2     ->        1
1917.5     ->        1
1917.6     ->        1
1917.8     ->        2
 1918     ->        1
1918.1     ->        1
1918.2     ->        1
1918.3     ->        3
1918.5     ->        1
1918.6     ->        2
1918.7     ->        1
1919.1     ->        3
1919.2     ->        1
1919.4     ->        2
1919.9     ->        1
 1920     ->        2
1920.1     ->        1
1920.2     ->        1
1920.3     ->        1
1920.4     ->        1
1920.5     ->        2
1920.8     ->        3
1920.9     ->        2
1921.1     ->        2
1921.3     ->        2
1921.4     ->        1
1921.5     ->        1
1921.7     ->        1
1922.1     ->        1
1922.3     ->        1
1922.5     ->        2
1922.6     ->        1
1922.7     ->        1
1922.9     ->        1
 1923     ->        1
1923.1     ->        1
1923.2     ->        3
1923.3     ->        2
1923.6     ->        1
1923.7     ->        1
1923.9     ->        1
1924.2     ->        2
1924.3     ->        1
1924.7     ->        1
1924.8     ->        3
1924.9     ->        1
 1925     ->        1
1925.4     ->        1
1925.7     ->        2
1925.8     ->        1
1926.1     ->        1
1926.3     ->        1
1926.6     ->        1
1926.7     ->        3
1926.8     ->        4
1927.1     ->        3
1927.2     ->        1
1927.3     ->        2
1927.4     ->        2
1927.5     ->        1
1927.6     ->        2
1928.1     ->        2
1928.3     ->        1
1928.4     ->        1
1928.6     ->        1
1928.7     ->        1
1928.8     ->        1
 1929     ->        1
1929.1     ->        1
1929.3     ->        1
1929.4     ->        1
1929.5     ->        1
1929.7     ->        2
1929.8     ->        1
 1930     ->        2
1930.2     ->        1
1930.3     ->        2
1930.4     ->        3
1930.6     ->        1
1930.7     ->        2
1930.8     ->        1
1930.9     ->        2
1931.2     ->        2
1931.3     ->        2
1931.4     ->        2
1931.5     ->        2
1931.6     ->        3
1931.7     ->        1
1931.9     ->        1
1932.4     ->        1
1932.8     ->        1
 1933     ->        1
1933.3     ->        1
1933.4     ->        1
1933.5     ->        1
1933.6     ->        1
1933.8     ->        3
 1934     ->        1
1934.1     ->        1
1934.2     ->        2
1934.3     ->        1
1934.4     ->        1
1934.6     ->        1
1934.7     ->        1
1934.8     ->        1
1934.9     ->        1
 1935     ->        1
1935.1     ->        1
1935.3     ->        3
1935.5     ->        1
1935.6     ->        2
1935.7     ->        1
1935.9     ->        1
1936.1     ->        1
1936.2     ->        1
1936.3     ->        1
1936.4     ->        1
1936.5     ->        1
1936.6     ->        1
1936.7     ->        1
1936.8     ->        1
1937.2     ->        1
1937.3     ->        2
1937.4     ->        4
1937.6     ->        2
1937.7     ->        1
1937.8     ->        4
 1938     ->        1
1938.1     ->        1
1938.5     ->        2
1938.6     ->        1
 1939     ->        1
1939.1     ->        1
1939.2     ->        1
1939.3     ->        1
1939.4     ->        1
1939.5     ->        1
1939.6     ->        1
1939.7     ->        2
1939.9     ->        1
 1940     ->        1
1940.2     ->        1
1940.3     ->        1
1940.4     ->        2
1940.5     ->        2
1940.6     ->        1
1940.7     ->        1
1940.8     ->        1
1940.9     ->        2
1941.1     ->        1
1941.2     ->        1
1941.3     ->        1
1941.4     ->        2
1941.6     ->        1
1941.8     ->        1
1941.9     ->        2
 1942     ->        1
1942.4     ->        1
1942.6     ->        4
1942.8     ->        2
1942.9     ->        1
1943.1     ->        1
1943.2     ->        2
1943.3     ->        1
1943.4     ->        2
1943.5     ->        1
1943.7     ->        2
 1944     ->        1
1944.1     ->        1
1944.2     ->        1
1944.6     ->        1
1944.7     ->        3
 1945     ->        2
1945.1     ->        2
1945.5     ->        1
1945.6     ->        1
1945.7     ->        1
1945.8     ->        1
1945.9     ->        3
1946.2     ->        2
1946.7     ->        1
 1947     ->        1
1947.1     ->        1
1947.2     ->        2
1947.3     ->        1
1947.4     ->        2
1947.6     ->        1
1947.7     ->        1
1947.8     ->        1
 1948     ->        3
1948.1     ->        1
1948.2     ->        2
1948.3     ->        1
1948.4     ->        3
1948.6     ->        1
1948.7     ->        2
1948.9     ->        1
1949.1     ->        1
1949.3     ->        1
1949.5     ->        2
1949.6     ->        2
1949.7     ->        2
1949.8     ->        1
 1950     ->        1
1950.2     ->        2
1950.3     ->        4
1950.4     ->        2
1950.5     ->        2
1950.6     ->        1
1950.8     ->        1
1950.9     ->        1
1951.1     ->        2
1951.2     ->        1
1951.3     ->        1
1951.5     ->        1
1951.6     ->        3
1951.7     ->        1
1951.9     ->        1
1952.4     ->        3
1952.6     ->        2
1952.7     ->        2
1952.8     ->        1
1953.2     ->        1
1953.3     ->        1
1953.4     ->        1
1953.5     ->        1
1953.6     ->        1
1953.8     ->        1
1953.9     ->        1
 1954     ->        1
1954.1     ->        3
1954.2     ->        1
1954.3     ->        1
1954.4     ->        3
1954.7     ->        1
1954.8     ->        2
 1955     ->        1
1955.1     ->        1
1955.3     ->        1
1955.4     ->        1
1955.6     ->        1
1955.7     ->        1
1955.9     ->        2
 1956     ->        1
1956.3     ->        1
1956.4     ->        1
1956.5     ->        1
1956.6     ->        1
1956.7     ->        4
1956.8     ->        2
1956.9     ->        3
1957.1     ->        1
1957.2     ->        1
1957.3     ->        1
1957.5     ->        1
1957.6     ->        3
1957.7     ->        1
1957.9     ->        1
 1958     ->        4
1958.1     ->        2
1958.2     ->        1
1958.3     ->        4
1958.4     ->        2
 1959     ->        2
1959.2     ->        1
1959.4     ->        3
1959.6     ->        1
1959.7     ->        1
1959.8     ->        3
1959.9     ->        1
 1960     ->        2
1960.1     ->        3
1960.2     ->        1
1960.3     ->        3
1960.4     ->        3
1960.8     ->        1
1960.9     ->        1
 1961     ->        1
1961.1     ->        1
1961.2     ->        2
1961.3     ->        2
1961.4     ->        2
1961.5     ->        1
1961.9     ->        2
 1962     ->        2
1962.1     ->        1
1962.2     ->        1
1962.3     ->        2
1962.4     ->        3
1962.5     ->        1
1962.7     ->        2
1963.2     ->        2
1963.4     ->        1
1963.6     ->        1
1963.7     ->        1
1963.8     ->        3
1963.9     ->        1
1964.1     ->        1
1964.3     ->        3
1964.4     ->        2
1964.6     ->        4
1964.7     ->        1
1964.9     ->        2
1965.1     ->        3
1965.2     ->        1
1965.3     ->        3
1965.5     ->        1
1965.6     ->        2
1965.9     ->        1
1966.1     ->        1
1966.3     ->        1
1966.4     ->        1
1966.5     ->        2
1966.7     ->        1
1966.8     ->        4
1966.9     ->        1
 1967     ->        1
1967.1     ->        1
1967.2     ->        1
1967.3     ->        4
1967.4     ->        2
1967.5     ->        1
1967.7     ->        1
1967.8     ->        2
1967.9     ->        1
1968.1     ->        1
1968.3     ->        1
1968.5     ->        1
1968.6     ->        2
1968.7     ->        2
1968.9     ->        1
 1969     ->        2
1969.1     ->        1
1969.3     ->        2
1969.4     ->        1
1969.5     ->        2
1969.8     ->        2
1969.9     ->        1
1970.2     ->        1
1970.4     ->        1
1970.5     ->        2
1970.9     ->        1
1971.2     ->        2
1971.5     ->        1
1971.6     ->        2
1971.9     ->        2
 1972     ->        2
1972.2     ->        1
1972.9     ->        1
 1973     ->        3
1973.1     ->        3
1973.2     ->        3
1973.3     ->        1
1973.4     ->        1
1973.7     ->        1
1973.9     ->        1
 1974     ->        1
1974.1     ->        1
1974.3     ->        1
1974.4     ->        1
1974.5     ->        2
1974.6     ->        2
1974.7     ->        3
1974.8     ->        1
 1975     ->        2
1975.2     ->        2
1975.3     ->        3
1975.6     ->        1
1975.8     ->        3
1975.9     ->        3
 1976     ->        2
1976.1     ->        2
1976.2     ->        1
1976.3     ->        1
1976.5     ->        2
1976.6     ->        1
1976.7     ->        1
1976.9     ->        3
 1977     ->        1
1977.1     ->        2
1977.3     ->        1
1977.4     ->        1
1977.5     ->        2
1977.7     ->        2
1977.8     ->        1
1977.9     ->        1
1978.1     ->        1
1978.2     ->        2
1978.8     ->        1
 1979     ->        1
1979.1     ->        1
1979.2     ->        1
1979.4     ->        1
1979.6     ->        1
1979.9     ->        3
 1980     ->        1
1980.1     ->        1
1980.2     ->        3
1980.3     ->        1
1980.6     ->        1
1980.7     ->        1
1980.8     ->        1
 1981     ->        1
1981.2     ->        2
1981.3     ->        1
1981.4     ->        1
1981.6     ->        1
1981.7     ->        1
1981.8     ->        1
 1982     ->        2
1982.1     ->        1
1982.4     ->        2
1982.5     ->        2
1982.6     ->        1
1982.7     ->        2
1982.8     ->        1
1982.9     ->        1
 1983     ->        3
1983.1     ->        2
1983.2     ->        2
1983.6     ->        1
1983.7     ->        5
1984.1     ->        1
1984.2     ->        1
1984.3     ->        2
1984.4     ->        1
1984.5     ->        1
1984.7     ->        1
1984.8     ->        1
1984.9     ->        2
 1985     ->        1
1985.2     ->        1
1985.3     ->        1
1985.6     ->        1
1985.7     ->        3
1985.8     ->        1
 1986     ->        1
1986.2     ->        3
1986.3     ->        5
1986.4     ->        1
1986.5     ->        1
1986.6     ->        1
1986.7     ->        1
1986.8     ->        1
1986.9     ->        3
1987.1     ->        1
1987.2     ->        1
1987.4     ->        1
1987.6     ->        1
1987.7     ->        3
1987.8     ->        2
1987.9     ->        1
 1988     ->        1
1988.1     ->        1
1988.2     ->        1
1988.4     ->        2
1988.5     ->        1
1988.6     ->        1
1988.7     ->        2
1988.8     ->        1
1988.9     ->        3
 1989     ->        2
1989.1     ->        1
1989.2     ->        1
1989.3     ->        2
1989.4     ->        1
1989.5     ->        1
1989.6     ->        1
1989.7     ->        3
 1990     ->        1
1990.3     ->        2
1990.4     ->        1
1990.5     ->        3
1990.6     ->        1
1990.8     ->        4
1990.9     ->        3
 1991     ->        1
1991.1     ->        1
1991.3     ->        2
1991.5     ->        3
1991.6     ->        2
1991.8     ->        3
1992.1     ->        3
1992.2     ->        1
1992.3     ->        2
1992.7     ->        1
1992.8     ->        4
1992.9     ->        2
1993.1     ->        2
1993.2     ->        2
1993.4     ->        2
1993.5     ->        1
1993.6     ->        1
1993.7     ->        1
1993.8     ->        2
1993.9     ->        1
 1994     ->        2
1994.1     ->        2
1994.2     ->        2
1994.3     ->        2
1994.4     ->        2
1994.5     ->        1
1994.7     ->        2
1994.9     ->        4
 1995     ->        1
1995.1     ->        2
1995.2     ->        1
1995.3     ->        1
1995.4     ->        1
1995.5     ->        1
1995.6     ->        2
1995.7     ->        1
1995.8     ->        2
1996.1     ->        1
1996.2     ->        1
1996.3     ->        1
1996.4     ->        2
1996.6     ->        5
1996.8     ->        2
 1997     ->        2
1997.1     ->        2
1997.2     ->        2
1997.4     ->        1
1997.5     ->        1
1997.6     ->        1
1997.7     ->        1
1997.8     ->        3
1997.9     ->        3
 1998     ->        1
1998.1     ->        1
1998.2     ->        3
1998.3     ->        3
1998.4     ->        2
1998.5     ->        2
1998.7     ->        2
1998.8     ->        1
 1999     ->        3
1999.2     ->        1
1999.3     ->        1
1999.4     ->        3
1999.5     ->        2
1999.6     ->        2
1999.7     ->        3
1999.8     ->        2
1999.9     ->        1
 2000     ->        3
2000.1     ->        2
2000.2     ->        2
2000.3     ->        2
2000.4     ->        2
2000.5     ->        1
2000.6     ->        1
2000.8     ->        1
2000.9     ->        1
 2001     ->        2
2001.2     ->        1
2001.3     ->        2
2001.4     ->        3
2001.5     ->        3
2001.6     ->        1
2001.7     ->        2
2001.8     ->        1
 2002     ->        1
2002.1     ->        2
2002.2     ->        2
2002.3     ->        2
2002.4     ->        2
2002.5     ->        2
2002.6     ->        2
2002.7     ->        1
2002.8     ->        1
2002.9     ->        1
2003.2     ->        1
2003.4     ->        1
2003.5     ->        3
2003.6     ->        3
2003.7     ->        1
2003.8     ->        1
 2004     ->        1
2004.1     ->        1
2004.2     ->        2
2004.3     ->        2
2004.4     ->        1
2004.5     ->        2
2004.6     ->        2
2004.7     ->        2
2004.8     ->        1
2004.9     ->        2
 2005     ->        1
2005.2     ->        1
2005.3     ->        1
