DISTANCIA   VECES QUE SE REPITE
906.8     ->        1
907.1     ->        1
907.2     ->        1
907.3     ->        1
907.4     ->        1
907.5     ->        1
908.1     ->        2
908.5     ->        2
908.6     ->        1
908.7     ->        1
908.9     ->        3
  909     ->        1
909.5     ->        1
909.6     ->        1
909.7     ->        1
  910     ->        1
910.3     ->        1
910.4     ->        2
910.6     ->        1
910.8     ->        1
  911     ->        1
911.5     ->        1
911.7     ->        1
912.2     ->        1
912.4     ->        2
912.6     ->        3
912.8     ->        2
912.9     ->        1
913.1     ->        1
913.6     ->        1
913.7     ->        1
913.9     ->        1
915.1     ->        1
915.6     ->        1
915.7     ->        1
916.1     ->        1
916.9     ->        1
917.4     ->        1
917.5     ->        1
918.1     ->        1
918.5     ->        1
918.7     ->        1
918.8     ->        1
919.1     ->        1
919.3     ->        1
919.5     ->        1
919.7     ->        1
919.8     ->        1
920.1     ->        1
920.2     ->        1
920.3     ->        1
920.5     ->        1
920.7     ->        1
920.8     ->        1
921.4     ->        1
921.5     ->        1
921.8     ->        1
  922     ->        1
922.2     ->        1
922.3     ->        1
922.5     ->        2
  923     ->        2
923.6     ->        1
923.7     ->        1
923.9     ->        1
924.1     ->        1
924.2     ->        1
924.3     ->        2
924.9     ->        1
925.3     ->        2
925.5     ->        1
925.8     ->        1
926.2     ->        2
926.6     ->        2
926.9     ->        1
  927     ->        2
927.1     ->        2
927.2     ->        1
927.3     ->        1
928.3     ->        1
928.8     ->        1
929.1     ->        1
929.2     ->        1
929.9     ->        1
930.1     ->        1
930.5     ->        1
930.7     ->        1
  931     ->        2
931.5     ->        2
931.6     ->        1
931.7     ->        1
931.8     ->        2
932.4     ->        1
932.7     ->        1
  933     ->        1
933.4     ->        1
933.6     ->        1
933.7     ->        2
934.1     ->        1
934.3     ->        1
934.4     ->        3
934.7     ->        2
934.8     ->        1
935.1     ->        1
935.3     ->        1
935.5     ->        2
935.6     ->        2
935.7     ->        1
935.8     ->        1
936.7     ->        1
937.2     ->        1
937.3     ->        1
937.6     ->        2
  938     ->        1
938.4     ->        1
938.6     ->        1
938.7     ->        1
  939     ->        3
939.5     ->        1
939.6     ->        2
939.8     ->        1
940.1     ->        1
940.3     ->        1
940.6     ->        1
940.7     ->        2
940.8     ->        2
940.9     ->        1
941.1     ->        1
941.3     ->        2
941.7     ->        2
942.1     ->        2
942.7     ->        1
  944     ->        2
944.1     ->        1
944.4     ->        1
944.5     ->        1
944.7     ->        3
944.8     ->        1
944.9     ->        1
  945     ->        1
945.1     ->        1
945.2     ->        1
945.4     ->        2
945.5     ->        1
945.6     ->        2
945.7     ->        1
945.9     ->        1
946.1     ->        1
946.3     ->        1
946.7     ->        1
947.3     ->        1
947.4     ->        3
947.5     ->        1
948.2     ->        1
948.3     ->        1
948.4     ->        1
948.7     ->        2
948.8     ->        1
948.9     ->        1
  949     ->        1
949.2     ->        1
949.4     ->        1
949.5     ->        2
949.6     ->        1
949.7     ->        1
949.9     ->        2
  950     ->        1
950.2     ->        2
950.5     ->        1
950.7     ->        1
950.8     ->        2
950.9     ->        3
  951     ->        3
951.1     ->        1
951.3     ->        1
951.5     ->        1
951.6     ->        1
951.9     ->        1
952.1     ->        1
952.2     ->        1
952.5     ->        1
952.6     ->        1
952.7     ->        1
952.8     ->        1
952.9     ->        1
953.1     ->        1
953.4     ->        1
953.6     ->        1
953.9     ->        1
  954     ->        2
954.1     ->        3
954.5     ->        1
954.8     ->        1
955.1     ->        1
955.3     ->        1
955.4     ->        1
955.6     ->        1
955.8     ->        1
  956     ->        1
956.3     ->        2
956.5     ->        1
956.8     ->        1
956.9     ->        1
  957     ->        1
957.3     ->        1
957.4     ->        2
957.5     ->        1
957.9     ->        1
958.1     ->        1
958.3     ->        1
958.4     ->        1
958.5     ->        2
958.9     ->        2
  959     ->        2
959.4     ->        2
959.5     ->        1
959.7     ->        3
959.8     ->        3
959.9     ->        1
  960     ->        1
960.4     ->        1
960.5     ->        1
960.6     ->        3
960.8     ->        1
961.2     ->        2
961.4     ->        2
961.6     ->        1
961.7     ->        1
961.8     ->        1
962.7     ->        2
962.9     ->        2
963.1     ->        2
963.4     ->        1
963.5     ->        1
963.6     ->        1
963.7     ->        1
  964     ->        1
964.2     ->        2
964.3     ->        1
964.8     ->        1
964.9     ->        1
  965     ->        1
965.1     ->        1
965.4     ->        2
965.7     ->        1
965.8     ->        1
  966     ->        1
966.2     ->        1
966.3     ->        1
966.5     ->        1
966.7     ->        2
966.9     ->        1
  967     ->        2
967.1     ->        1
967.2     ->        2
967.4     ->        2
967.5     ->        1
967.6     ->        2
967.8     ->        1
967.9     ->        4
  968     ->        1
968.2     ->        2
968.3     ->        1
968.4     ->        1
968.7     ->        1
  969     ->        1
969.2     ->        1
969.3     ->        1
969.7     ->        1
969.9     ->        2
  970     ->        1
970.2     ->        1
970.6     ->        3
970.7     ->        1
970.8     ->        1
  971     ->        1
971.2     ->        1
971.3     ->        1
971.4     ->        1
971.6     ->        1
971.7     ->        1
971.8     ->        2
971.9     ->        2
972.3     ->        2
972.4     ->        2
972.7     ->        3
972.9     ->        1
  973     ->        1
973.2     ->        1
973.3     ->        2
973.5     ->        1
973.8     ->        2
973.9     ->        2
  974     ->        1
974.1     ->        1
974.2     ->        1
974.4     ->        1
974.6     ->        2
974.7     ->        1
974.8     ->        3
  975     ->        3
975.1     ->        1
975.3     ->        1
975.4     ->        1
975.5     ->        1
975.7     ->        2
975.8     ->        1
  976     ->        1
976.3     ->        2
976.4     ->        2
976.5     ->        1
976.8     ->        2
976.9     ->        1
977.1     ->        3
977.2     ->        1
977.3     ->        1
977.4     ->        2
977.5     ->        1
977.6     ->        1
977.9     ->        1
  978     ->        1
978.1     ->        1
978.3     ->        1
978.5     ->        3
978.7     ->        1
979.2     ->        1
979.5     ->        1
979.6     ->        1
979.8     ->        2
979.9     ->        2
  980     ->        1
980.1     ->        1
980.4     ->        2
980.5     ->        2
980.9     ->        2
  981     ->        1
981.1     ->        1
981.2     ->        1
981.4     ->        1
981.5     ->        1
981.8     ->        1
  982     ->        2
982.3     ->        1
982.5     ->        3
982.8     ->        2
  983     ->        1
983.1     ->        1
983.5     ->        2
983.6     ->        1
  984     ->        1
984.2     ->        4
984.5     ->        1
984.7     ->        1
984.9     ->        2
  985     ->        1
985.5     ->        2
985.7     ->        1
985.8     ->        1
  986     ->        1
986.1     ->        3
986.2     ->        1
986.5     ->        1
986.8     ->        2
  987     ->        1
987.3     ->        2
987.4     ->        1
987.6     ->        1
  988     ->        1
988.1     ->        1
988.3     ->        1
988.8     ->        1
988.9     ->        1
989.1     ->        1
989.2     ->        2
989.3     ->        1
989.4     ->        2
989.5     ->        1
989.7     ->        4
  990     ->        1
990.1     ->        2
990.3     ->        1
990.4     ->        3
990.9     ->        2
991.2     ->        1
991.3     ->        2
991.4     ->        1
991.5     ->        1
991.6     ->        1
991.7     ->        1
991.8     ->        1
  992     ->        1
992.3     ->        2
992.6     ->        1
992.8     ->        1
  993     ->        2
993.1     ->        1
993.4     ->        1
993.6     ->        1
993.7     ->        2
993.8     ->        3
  994     ->        2
994.3     ->        4
994.5     ->        2
994.6     ->        1
995.3     ->        1
995.4     ->        2
995.5     ->        2
995.6     ->        3
995.7     ->        2
995.9     ->        3
996.3     ->        2
996.4     ->        1
996.5     ->        2
996.6     ->        1
996.8     ->        1
996.9     ->        2
997.1     ->        2
997.4     ->        2
997.5     ->        1
997.8     ->        1
  998     ->        2
998.2     ->        1
998.5     ->        1
998.6     ->        5
998.8     ->        1
998.9     ->        1
999.1     ->        1
999.3     ->        1
999.4     ->        2
999.5     ->        2
999.6     ->        1
999.7     ->        1
999.8     ->        1
999.9     ->        1
 1000     ->        1
1000.1     ->        1
1000.3     ->        1
1000.4     ->        3
1000.5     ->        1
1000.6     ->        1
1000.7     ->        1
1000.8     ->        2
1001.1     ->        1
1001.2     ->        2
1001.5     ->        3
1001.6     ->        1
1001.7     ->        1
1001.8     ->        2
1001.9     ->        2
 1002     ->        2
1002.3     ->        1
1002.4     ->        2
1002.6     ->        2
1002.7     ->        1
1002.9     ->        1
 1003     ->        1
1003.2     ->        1
1003.6     ->        4
1003.7     ->        1
1003.8     ->        3
1004.1     ->        2
1004.3     ->        1
1004.5     ->        1
1004.9     ->        3
1005.1     ->        3
1005.4     ->        2
1005.6     ->        2
1005.7     ->        1
1005.8     ->        1
 1006     ->        2
1006.1     ->        2
1006.2     ->        2
1006.6     ->        2
1006.7     ->        2
1006.9     ->        3
1007.1     ->        1
1007.3     ->        2
1007.5     ->        1
1007.6     ->        2
1007.7     ->        1
1007.8     ->        1
1007.9     ->        1
 1008     ->        5
1008.4     ->        1
1008.5     ->        1
 1009     ->        1
1009.1     ->        4
1009.3     ->        1
1009.4     ->        2
1009.6     ->        2
1009.7     ->        1
1009.9     ->        1
 1010     ->        1
1010.1     ->        1
1010.3     ->        1
1010.7     ->        1
1010.8     ->        2
1010.9     ->        1
 1011     ->        1
1011.1     ->        2
1011.2     ->        1
1011.4     ->        1
1011.6     ->        1
1011.7     ->        2
1011.8     ->        4
1011.9     ->        1
1012.1     ->        1
1012.2     ->        1
1012.5     ->        1
1012.7     ->        1
1012.8     ->        2
1012.9     ->        1
 1013     ->        2
1013.1     ->        2
1013.2     ->        3
1013.3     ->        1
1013.4     ->        2
1013.5     ->        3
1013.7     ->        1
1013.8     ->        2
1013.9     ->        2
 1014     ->        1
1014.2     ->        1
1014.4     ->        1
1014.5     ->        1
1014.6     ->        1
1014.7     ->        2
1014.9     ->        1
1015.2     ->        1
1015.4     ->        2
1015.7     ->        1
1015.8     ->        1
 1016     ->        1
1016.1     ->        1
1016.2     ->        1
1016.3     ->        1
1016.4     ->        1
1016.8     ->        1
1016.9     ->        1
1017.4     ->        1
1017.5     ->        1
1017.6     ->        1
1017.7     ->        2
1017.8     ->        2
1017.9     ->        4
 1018     ->        1
1018.2     ->        2
1018.3     ->        1
1018.4     ->        1
1018.6     ->        1
1018.7     ->        1
1018.8     ->        1
 1019     ->        1
1019.2     ->        1
1019.3     ->        1
1019.5     ->        2
1019.7     ->        1
1020.2     ->        3
1020.3     ->        2
1020.6     ->        1
1020.7     ->        1
1020.8     ->        1
1020.9     ->        1
 1021     ->        1
1021.1     ->        2
1021.2     ->        1
1021.7     ->        1
1021.8     ->        2
1022.1     ->        2
1022.2     ->        1
1022.3     ->        1
1022.4     ->        2
1022.5     ->        1
1022.6     ->        3
1022.7     ->        1
1022.8     ->        1
1023.1     ->        1
1023.2     ->        1
1023.3     ->        3
1023.5     ->        1
1023.6     ->        2
1023.8     ->        2
1024.3     ->        2
1024.4     ->        1
1024.5     ->        2
1024.6     ->        1
1024.8     ->        1
1024.9     ->        2
1025.1     ->        1
1025.3     ->        1
1025.4     ->        1
1025.5     ->        2
1025.9     ->        1
 1026     ->        2
1026.1     ->        2
1026.4     ->        1
1026.5     ->        1
1026.6     ->        2
1026.7     ->        1
1026.8     ->        1
1026.9     ->        1
 1027     ->        1
1027.2     ->        1
1027.3     ->        1
1027.4     ->        3
1027.5     ->        2
1027.6     ->        1
1027.7     ->        1
1027.8     ->        3
1027.9     ->        1
 1028     ->        1
1028.1     ->        1
1028.4     ->        2
1028.6     ->        1
1028.7     ->        4
1028.8     ->        3
1029.1     ->        1
1029.2     ->        1
1029.4     ->        1
1029.5     ->        1
1029.6     ->        2
1029.7     ->        2
1029.8     ->        1
 1030     ->        2
1030.1     ->        1
1030.3     ->        2
1030.5     ->        1
1030.6     ->        4
1031.1     ->        1
1031.2     ->        2
1031.4     ->        1
1031.5     ->        1
1031.7     ->        2
1031.8     ->        2
1031.9     ->        2
 1032     ->        1
1032.2     ->        1
1032.3     ->        1
1032.4     ->        3
1032.5     ->        2
1032.6     ->        4
1032.9     ->        2
 1033     ->        1
1033.1     ->        1
1033.2     ->        2
1033.3     ->        1
1033.4     ->        1
1033.5     ->        3
1033.7     ->        1
1033.8     ->        2
1034.1     ->        1
1034.3     ->        1
1034.4     ->        2
1034.5     ->        1
1034.6     ->        2
1034.8     ->        1
1034.9     ->        1
1035.1     ->        1
1035.3     ->        1
1035.4     ->        1
1035.6     ->        1
1035.9     ->        3
 1036     ->        1
1036.1     ->        2
1036.2     ->        3
1036.4     ->        1
1036.5     ->        3
1036.6     ->        2
1036.7     ->        1
1036.8     ->        1
1036.9     ->        2
 1037     ->        2
1037.1     ->        1
1037.2     ->        1
1037.3     ->        1
1037.4     ->        1
1037.5     ->        2
1037.7     ->        1
1037.9     ->        1
1038.1     ->        1
1038.2     ->        1
1038.3     ->        1
1038.5     ->        3
1038.6     ->        4
1038.7     ->        3
1038.8     ->        2
1038.9     ->        1
 1039     ->        2
1039.3     ->        2
1039.4     ->        1
1039.5     ->        1
1039.8     ->        1
1039.9     ->        1
 1040     ->        3
1040.1     ->        3
1040.3     ->        2
1040.4     ->        3
1040.9     ->        1
1041.1     ->        1
1041.2     ->        1
1041.4     ->        1
1041.5     ->        1
1041.7     ->        1
 1042     ->        1
1042.2     ->        3
1042.4     ->        1
1042.7     ->        2
1042.8     ->        1
1043.1     ->        1
1043.2     ->        2
1043.7     ->        2
1043.9     ->        1
 1044     ->        2
1044.1     ->        1
1044.2     ->        1
1044.4     ->        2
1044.5     ->        1
1044.7     ->        2
1044.8     ->        2
1044.9     ->        3
 1045     ->        2
1045.1     ->        2
1045.2     ->        1
1045.3     ->        3
1045.7     ->        1
1045.8     ->        1
 1046     ->        1
1046.1     ->        3
1046.2     ->        2
1046.3     ->        3
1046.4     ->        2
1046.6     ->        1
 1047     ->        1
1047.2     ->        2
1047.3     ->        1
1047.4     ->        3
1047.6     ->        2
1047.7     ->        2
1047.8     ->        3
1048.2     ->        1
1048.3     ->        2
1048.5     ->        1
1048.6     ->        1
1048.7     ->        1
1048.8     ->        2
1048.9     ->        3
1049.2     ->        1
1049.3     ->        2
1049.4     ->        2
1049.5     ->        1
1049.6     ->        1
1049.8     ->        2
 1050     ->        3
1050.1     ->        2
1050.3     ->        2
1050.4     ->        2
1050.6     ->        1
1050.9     ->        3
 1051     ->        2
1051.3     ->        1
1051.4     ->        1
1051.6     ->        1
1051.7     ->        2
 1052     ->        1
1052.1     ->        2
1052.2     ->        3
1052.3     ->        2
1052.4     ->        1
1052.5     ->        2
1052.6     ->        1
1052.8     ->        1
1052.9     ->        2
 1053     ->        1
1053.1     ->        1
1053.2     ->        2
1053.4     ->        1
1053.5     ->        1
1053.8     ->        1
1053.9     ->        1
 1054     ->        1
1054.1     ->        2
1054.2     ->        3
1054.3     ->        2
1054.4     ->        1
1054.5     ->        3
1054.7     ->        2
1054.9     ->        2
 1055     ->        2
1055.1     ->        1
1055.2     ->        1
1055.5     ->        1
1055.6     ->        2
1055.7     ->        1
1055.8     ->        4
 1056     ->        1
1056.1     ->        2
1056.3     ->        2
1056.4     ->        1
1056.5     ->        1
1056.6     ->        2
1056.9     ->        1
1057.1     ->        3
1057.5     ->        3
1057.6     ->        1
1057.8     ->        1
1057.9     ->        2
 1058     ->        1
1058.1     ->        3
1058.2     ->        1
1058.3     ->        1
1058.5     ->        3
1058.6     ->        2
1058.7     ->        3
1058.8     ->        1
1058.9     ->        2
 1059     ->        2
1059.2     ->        1
1059.3     ->        3
1059.4     ->        1
1059.5     ->        3
1059.7     ->        2
1059.8     ->        1
1059.9     ->        1
 1060     ->        3
1060.1     ->        1
1060.2     ->        2
1060.4     ->        3
1060.5     ->        1
1060.6     ->        3
1060.8     ->        1
1060.9     ->        1
1061.2     ->        1
1061.6     ->        1
1061.7     ->        3
1061.8     ->        1
1061.9     ->        1
 1062     ->        2
1062.1     ->        1
1062.2     ->        2
1062.3     ->        1
1062.5     ->        2
1062.6     ->        2
1062.7     ->        1
1062.8     ->        1
 1063     ->        1
1063.1     ->        1
1063.2     ->        1
1063.3     ->        1
1063.4     ->        3
1063.5     ->        2
1063.6     ->        1
1063.7     ->        1
1063.8     ->        1
1063.9     ->        1
1064.1     ->        4
1064.2     ->        2
1064.4     ->        2
1064.6     ->        2
1064.7     ->        1
1064.8     ->        1
1064.9     ->        4
 1065     ->        2
1065.2     ->        1
1065.3     ->        2
1065.5     ->        1
1065.6     ->        2
1065.8     ->        1
1065.9     ->        2
 1066     ->        2
1066.1     ->        1
1066.3     ->        1
1066.4     ->        2
1066.6     ->        1
1066.7     ->        1
1066.8     ->        3
1066.9     ->        1
1067.1     ->        4
1067.3     ->        1
1067.4     ->        1
1067.5     ->        4
1067.6     ->        1
1067.7     ->        1
1067.8     ->        2
1067.9     ->        1
1068.1     ->        2
1068.2     ->        4
1068.3     ->        1
1068.4     ->        3
1068.5     ->        3
1068.6     ->        1
1068.8     ->        2
 1069     ->        3
1069.1     ->        1
1069.2     ->        1
1069.3     ->        1
1069.4     ->        1
1069.6     ->        1
1069.7     ->        1
1069.8     ->        2
1069.9     ->        2
1070.2     ->        2
1070.3     ->        4
1070.9     ->        1
1071.1     ->        3
1071.2     ->        1
1071.3     ->        3
1071.4     ->        1
1071.6     ->        1
1071.7     ->        2
 1072     ->        1
1072.1     ->        2
1072.2     ->        2
1072.4     ->        1
1072.5     ->        1
1072.6     ->        3
1072.8     ->        4
1073.1     ->        3
1073.2     ->        4
1073.4     ->        3
1073.5     ->        3
1073.6     ->        1
1073.7     ->        3
1073.9     ->        3
 1074     ->        1
1074.1     ->        2
1074.2     ->        1
1074.3     ->        2
1074.4     ->        1
1074.5     ->        1
1074.6     ->        1
1074.7     ->        1
1075.1     ->        1
1075.2     ->        3
1075.4     ->        2
1075.6     ->        1
1075.7     ->        2
1075.8     ->        1
1075.9     ->        3
1076.1     ->        3
1076.3     ->        1
1076.6     ->        1
1076.7     ->        5
1076.8     ->        1
 1077     ->        1
1077.2     ->        1
1077.3     ->        3
1077.5     ->        2
1077.6     ->        2
1077.7     ->        2
1077.8     ->        3
 1078     ->        2
1078.1     ->        2
1078.2     ->        1
1078.4     ->        1
1078.5     ->        1
1078.6     ->        3
1078.7     ->        1
1078.8     ->        1
1078.9     ->        2
 1079     ->        1
1079.2     ->        1
1079.3     ->        1
1079.4     ->        1
1079.5     ->        2
1079.6     ->        1
1079.7     ->        1
1079.9     ->        1
 1080     ->        2
1080.1     ->        4
1080.3     ->        2
1080.5     ->        2
1080.6     ->        1
1080.7     ->        4
1080.8     ->        1
1080.9     ->        3
 1081     ->        2
1081.1     ->        2
1081.2     ->        2
1081.3     ->        4
1081.5     ->        1
1081.6     ->        1
1081.7     ->        2
1081.8     ->        1
1081.9     ->        3
1082.2     ->        1
1082.5     ->        1
1082.8     ->        3
1082.9     ->        1
1083.1     ->        1
1083.4     ->        1
1083.6     ->        2
1083.9     ->        1
 1084     ->        4
1084.1     ->        2
1084.2     ->        1
1084.3     ->        2
1084.4     ->        1
1084.5     ->        1
1084.6     ->        1
1084.7     ->        2
1084.8     ->        2
1084.9     ->        1
 1085     ->        1
1085.1     ->        1
1085.2     ->        1
1085.3     ->        1
1085.4     ->        1
1085.6     ->        1
1085.7     ->        1
1085.8     ->        1
1085.9     ->        1
1086.1     ->        1
1086.2     ->        1
1086.3     ->        2
1086.4     ->        1
1086.5     ->        2
1086.6     ->        1
1086.7     ->        2
1086.8     ->        3
 1087     ->        2
1087.1     ->        1
1087.2     ->        2
1087.4     ->        1
1087.5     ->        1
1087.6     ->        1
1087.7     ->        2
1087.8     ->        1
1087.9     ->        1
1088.1     ->        1
