DISTANCIA   VECES QUE SE REPITE
1464.8     ->        2
1464.9     ->        1
1465.2     ->        2
1465.3     ->        2
1465.5     ->        1
1465.7     ->        1
1465.8     ->        2
1465.9     ->        1
 1466     ->        1
1466.1     ->        2
1466.2     ->        2
1466.3     ->        2
1466.4     ->        1
1466.5     ->        2
1466.9     ->        1
 1467     ->        1
1467.1     ->        1
1467.2     ->        3
1467.4     ->        2
1467.5     ->        1
1467.8     ->        1
1467.9     ->        2
 1468     ->        1
1468.3     ->        1
1468.4     ->        2
1468.6     ->        2
1468.7     ->        1
1468.8     ->        1
1468.9     ->        1
 1469     ->        3
1469.1     ->        1
1469.7     ->        2
1469.8     ->        1
1469.9     ->        2
 1470     ->        2
1470.1     ->        1
1470.2     ->        2
1470.4     ->        2
1470.5     ->        2
 1471     ->        1
1471.1     ->        1
1471.2     ->        4
1471.3     ->        1
1471.4     ->        2
1471.5     ->        1
1471.7     ->        1
1471.8     ->        1
1471.9     ->        1
1472.1     ->        1
1472.2     ->        1
1472.3     ->        2
 1473     ->        3
1473.1     ->        1
1473.2     ->        1
1473.4     ->        2
 1474     ->        3
1474.2     ->        1
1474.3     ->        1
1474.4     ->        1
1474.7     ->        2
1474.8     ->        1
1474.9     ->        3
 1475     ->        3
1475.1     ->        3
1475.2     ->        2
1475.3     ->        1
1475.5     ->        2
1475.6     ->        2
1475.7     ->        2
1475.8     ->        2
1475.9     ->        2
 1476     ->        2
1476.1     ->        1
1476.2     ->        1
1476.3     ->        1
1476.4     ->        1
1476.7     ->        1
1476.9     ->        1
 1477     ->        2
1477.1     ->        2
1477.4     ->        1
1477.5     ->        2
1477.7     ->        1
1477.9     ->        1
1478.1     ->        1
1478.2     ->        1
1478.3     ->        1
1478.4     ->        2
1478.5     ->        1
1478.6     ->        1
1478.8     ->        3
1478.9     ->        3
 1479     ->        1
1479.3     ->        1
1479.5     ->        1
1479.7     ->        2
1479.8     ->        1
1479.9     ->        1
 1480     ->        1
1480.1     ->        1
1480.2     ->        2
1480.5     ->        1
1480.6     ->        1
1480.7     ->        1
1480.9     ->        1
 1481     ->        2
1481.1     ->        3
1481.3     ->        1
1481.5     ->        1
1481.8     ->        1
 1482     ->        1
1482.2     ->        1
1482.3     ->        2
1482.7     ->        1
1482.9     ->        1
 1483     ->        2
1483.2     ->        2
1483.3     ->        1
1483.4     ->        1
1483.5     ->        2
1483.6     ->        2
1483.7     ->        1
 1484     ->        2
1484.1     ->        1
1484.4     ->        1
1484.5     ->        2
1484.9     ->        5
1485.2     ->        1
1485.3     ->        3
1485.4     ->        4
1485.5     ->        1
1485.7     ->        2
1485.9     ->        4
1486.2     ->        3
1486.3     ->        2
1486.6     ->        2
1486.7     ->        2
1486.9     ->        1
 1487     ->        1
1487.1     ->        2
1487.2     ->        2
1487.4     ->        1
1487.6     ->        3
1487.9     ->        1
1488.1     ->        3
1488.2     ->        2
1488.3     ->        1
1488.4     ->        1
1488.5     ->        2
1488.7     ->        2
1488.8     ->        2
 1489     ->        1
1489.1     ->        3
1489.3     ->        1
1489.4     ->        3
1489.7     ->        3
1489.8     ->        1
1489.9     ->        2
1490.3     ->        1
1490.4     ->        1
1490.5     ->        1
1490.6     ->        1
1490.7     ->        2
1490.9     ->        1
1491.1     ->        3
1491.2     ->        1
1491.3     ->        2
1491.4     ->        1
1491.5     ->        2
1491.7     ->        3
1491.8     ->        1
1491.9     ->        3
 1492     ->        1
1492.1     ->        1
1492.2     ->        1
1492.3     ->        1
1492.5     ->        3
1492.6     ->        2
1492.8     ->        1
1492.9     ->        1
 1493     ->        1
1493.2     ->        3
1493.3     ->        2
1493.4     ->        2
1493.7     ->        1
1493.8     ->        4
1493.9     ->        1
 1494     ->        1
1494.1     ->        5
1494.2     ->        2
1494.3     ->        1
1494.4     ->        1
1494.5     ->        1
1494.7     ->        1
 1495     ->        3
1495.1     ->        1
1495.2     ->        3
1495.3     ->        2
1495.5     ->        2
1495.6     ->        2
1495.9     ->        2
1496.2     ->        3
1496.3     ->        4
1496.4     ->        2
1496.5     ->        1
1496.6     ->        2
1496.7     ->        2
1496.8     ->        2
1496.9     ->        1
 1497     ->        5
1497.1     ->        3
1497.2     ->        1
1497.3     ->        2
1497.4     ->        1
1497.5     ->        2
1497.6     ->        2
1497.7     ->        1
1497.8     ->        1
1497.9     ->        2
 1498     ->        1
1498.1     ->        3
1498.3     ->        1
1498.4     ->        1
1498.6     ->        1
1498.7     ->        2
1498.8     ->        2
1498.9     ->        2
1499.1     ->        3
1499.2     ->        1
1499.3     ->        2
1499.4     ->        2
1499.5     ->        2
1499.6     ->        1
1499.7     ->        1
1499.8     ->        2
 1500     ->        1
1500.2     ->        1
1500.3     ->        3
1500.4     ->        2
1500.5     ->        1
1500.6     ->        3
1500.7     ->        2
1500.9     ->        1
 1501     ->        2
1501.1     ->        1
1501.2     ->        2
1501.4     ->        4
1501.5     ->        2
1501.6     ->        3
1501.7     ->        3
1501.8     ->        3
1501.9     ->        4
1502.1     ->        2
1502.2     ->        2
1502.3     ->        1
1502.4     ->        2
1502.5     ->        1
1502.6     ->        1
1502.7     ->        2
1502.8     ->        1
1502.9     ->        2
1503.1     ->        3
1503.2     ->        1
1503.3     ->        1
1503.4     ->        1
1503.5     ->        1
1503.6     ->        1
1503.7     ->        1
1503.8     ->        1
 1504     ->        1
1504.2     ->        2
1504.3     ->        2
1504.4     ->        1
1504.5     ->        3
1504.6     ->        1
1504.7     ->        2
1504.8     ->        2
1504.9     ->        2
 1505     ->        1
1505.1     ->        1
1505.3     ->        1
1505.5     ->        2
1505.7     ->        1
1505.8     ->        1
1505.9     ->        2
 1506     ->        2
1506.1     ->        2
1506.3     ->        4
1506.5     ->        1
1506.6     ->        2
1506.7     ->        1
1506.8     ->        4
1506.9     ->        1
1507.3     ->        1
1507.4     ->        1
1507.6     ->        1
1507.8     ->        3
1507.9     ->        1
1508.2     ->        2
1508.3     ->        1
1508.6     ->        3
1508.7     ->        3
1508.8     ->        1
1508.9     ->        1
 1509     ->        1
1509.1     ->        1
1509.3     ->        2
1509.4     ->        1
1509.5     ->        3
1509.6     ->        1
1509.7     ->        2
1509.8     ->        2
1509.9     ->        3
1510.1     ->        1
1510.3     ->        1
1510.4     ->        1
1510.5     ->        1
1510.6     ->        1
1510.7     ->        2
1510.9     ->        3
 1511     ->        3
1511.1     ->        2
1511.3     ->        2
1511.4     ->        4
1511.5     ->        2
1511.7     ->        1
1511.8     ->        2
 1512     ->        1
1512.1     ->        2
1512.2     ->        2
1512.3     ->        1
1512.5     ->        2
1512.6     ->        2
1512.7     ->        1
1512.8     ->        3
1512.9     ->        1
 1513     ->        1
1513.1     ->        1
1513.2     ->        2
1513.3     ->        2
1513.4     ->        2
1513.5     ->        3
1513.6     ->        1
1513.8     ->        1
1513.9     ->        2
 1514     ->        1
1514.1     ->        1
1514.3     ->        1
1514.5     ->        2
1514.6     ->        1
1514.7     ->        2
1514.8     ->        2
 1515     ->        2
1515.1     ->        2
1515.2     ->        2
1515.3     ->        3
1515.4     ->        2
1515.5     ->        4
1515.6     ->        2
1515.8     ->        1
1515.9     ->        1
 1516     ->        3
1516.1     ->        3
1516.2     ->        1
1516.3     ->        3
1516.4     ->        1
1516.5     ->        1
1516.6     ->        1
1516.7     ->        3
1516.8     ->        2
1516.9     ->        2
 1517     ->        1
1517.1     ->        3
1517.2     ->        4
1517.3     ->        1
1517.4     ->        4
1517.5     ->        2
1517.6     ->        2
1517.7     ->        3
1517.8     ->        2
1517.9     ->        2
 1518     ->        1
1518.2     ->        2
1518.4     ->        4
1518.5     ->        3
1518.6     ->        4
1518.7     ->        1
1518.8     ->        2
1518.9     ->        2
 1519     ->        1
1519.1     ->        2
1519.3     ->        2
1519.6     ->        1
1519.8     ->        1
1519.9     ->        1
 1520     ->        1
1520.1     ->        3
1520.3     ->        1
1520.5     ->        1
1520.7     ->        5
1520.8     ->        3
 1521     ->        1
1521.1     ->        2
1521.2     ->        4
1521.3     ->        4
1521.4     ->        2
1521.5     ->        1
1521.6     ->        2
1521.7     ->        2
1521.8     ->        2
1521.9     ->        4
1522.1     ->        2
1522.2     ->        1
1522.3     ->        1
1522.5     ->        1
1522.8     ->        3
 1523     ->        3
1523.1     ->        4
1523.2     ->        3
1523.4     ->        1
1523.5     ->        2
1523.6     ->        1
1523.7     ->        3
1523.9     ->        2
 1524     ->        2
1524.1     ->        4
1524.2     ->        1
1524.3     ->        1
1524.4     ->        1
1524.6     ->        1
1524.7     ->        1
1524.8     ->        2
1524.9     ->        3
 1525     ->        2
1525.1     ->        1
1525.2     ->        1
1525.3     ->        1
1525.4     ->        1
1525.5     ->        3
1525.6     ->        3
1525.7     ->        5
 1526     ->        1
1526.2     ->        5
1526.3     ->        1
1526.5     ->        4
1526.6     ->        4
1526.7     ->        4
1526.8     ->        2
1526.9     ->        4
 1527     ->        3
1527.1     ->        1
1527.2     ->        2
1527.3     ->        2
1527.4     ->        1
1527.5     ->        4
1527.6     ->        3
1527.7     ->        4
1527.8     ->        1
1527.9     ->        1
1528.1     ->        2
1528.2     ->        2
1528.3     ->        2
1528.5     ->        1
1528.6     ->        1
1528.7     ->        2
1528.9     ->        2
 1529     ->        1
1529.2     ->        2
1529.3     ->        1
1529.4     ->        1
1529.5     ->        3
1529.6     ->        1
1529.7     ->        1
1529.8     ->        1
1529.9     ->        3
 1530     ->        2
1530.1     ->        1
1530.2     ->        3
1530.3     ->        1
1530.4     ->        3
1530.5     ->        3
1530.6     ->        2
1530.9     ->        1
1531.5     ->        1
1531.6     ->        2
1531.7     ->        5
1531.8     ->        1
1531.9     ->        1
 1532     ->        1
1532.2     ->        1
1532.3     ->        4
1532.4     ->        1
1532.5     ->        2
1532.6     ->        2
1532.7     ->        2
1532.8     ->        2
1532.9     ->        1
 1533     ->        1
1533.1     ->        3
1533.2     ->        1
1533.5     ->        1
1533.6     ->        2
1533.7     ->        2
1533.8     ->        6
1533.9     ->        2
 1534     ->        1
1534.2     ->        1
1534.6     ->        2
1534.7     ->        3
1534.8     ->        2
1535.1     ->        2
1535.2     ->        3
1535.3     ->        4
1535.4     ->        4
1535.5     ->        3
1535.6     ->        3
1535.7     ->        2
1535.8     ->        1
1535.9     ->        2
 1536     ->        2
1536.1     ->        1
1536.2     ->        1
1536.3     ->        1
1536.4     ->        2
1536.5     ->        4
1536.6     ->        1
1536.7     ->        3
1536.9     ->        1
 1537     ->        1
1537.1     ->        3
1537.2     ->        1
1537.4     ->        3
1537.6     ->        1
1537.8     ->        1
1537.9     ->        1
